zone_id,DISTRICT,SD,county_id,TOTHH,TOTPOP,TOTACRE,RESACRE,CIACRE,TOTEMP,AGE0519,RETEMPN,FPSEMPN,HEREMPN,OTHEMPN,AGREMPN,MWTEMPN,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TOPOLOGY,TERMINAL
1033,19,19,4,1672,3875,247.0,216.0,31.0,1662,504,326,308,605,331,1,91,0.0,0.0,4,0.0,0.0,0.0,1,1.45565
1034,19,19,4,1282,3306,196.0,181.0,13.0,717,634,149,161,322,68,1,16,0.0,0.0,4,0.0,0.0,0.0,1,1.34869
1035,19,19,4,913,2441,128.0,95.0,19.0,647,482,69,100,357,95,0,26,0.0,0.0,3,944.02026,0.0,0.0,2,1.50873
1036,19,19,4,1259,3022,110.0,59.0,50.0,644,491,43,95,270,197,0,39,0.0,0.0,3,0.0,0.0,0.0,2,1.62711
1037,19,19,4,965,2409,94.0,56.0,38.0,563,432,62,78,256,146,3,18,0.0,0.0,4,0.0,0.0,0.0,3,1.59458
1038,19,19,4,1141,3284,216.0,71.0,42.0,1273,548,220,188,208,593,1,63,0.0,0.0,3,0.0,0.0,0.0,2,1.88005
1039,19,19,4,2067,4794,339.0,94.0,16.0,1145,680,186,194,360,321,0,84,0.0,0.0,3,0.0,0.0,0.0,1,2.09261
1040,20,20,5,753,1664,60.0,30.0,10.0,274,148,58,38,115,48,0,15,0.0,0.0,4,0.0,0.0,0.0,2,1.90579
1041,20,20,5,1020,2363,161.0,63.13114,58.0,1296,250,338,223,449,237,0,49,0.0,0.0,3,0.0,0.0,0.0,2,1.69168
1042,20,20,5,761,1709,146.0,82.0,25.0,504,183,39,70,285,104,0,6,0.0,0.0,4,1514.42603,0.0,0.0,1,1.37388
1043,20,20,5,1078,2563,349.0,174.0,39.0,413,300,31,120,155,86,1,20,0.0,0.0,4,0.0,0.0,0.0,1,1.18727
1044,20,20,5,1033,2350,213.0,143.0,4.0,257,275,27,105,76,44,1,4,0.0,0.0,4,0.0,0.0,0.0,1,1.24697
1045,20,20,5,1138,2768,586.0,242.0,49.0,407,315,36,185,80,94,1,11,0.0,0.0,4,0.0,0.0,0.0,1,1.12079
1046,20,20,5,922,2240,235.0,156.0,12.0,196,231,27,100,52,17,0,0,0.0,0.0,4,0.0,0.0,0.0,1,1.17645
1047,20,20,5,1229,2768,199.0,95.28259,39.0,994,331,190,73,364,345,2,20,0.0,0.0,3,0.0,0.0,0.0,1,1.56914
1048,20,20,5,1141,2596,167.0,90.0,20.0,442,296,72,96,164,97,0,13,0.0,0.0,4,0.0,0.0,0.0,2,1.47515
1049,20,20,5,2056,4668,326.0,169.0,25.0,1247,575,243,376,347,228,1,52,0.0,0.0,4,0.0,0.0,0.0,1,1.5865200000000002
1050,20,20,5,2690,7454,485.0,221.0,91.0,870,1832,166,125,253,268,0,58,0.0,0.0,4,1160.95007,0.0,0.0,2,1.42736
1051,20,20,5,1452,3398,250.0,79.0,89.0,1839,404,491,282,633,345,1,87,0.0,0.0,4,0.0,0.0,0.0,2,1.71463
1052,20,20,5,562,1321,158.0,82.0,25.0,53,157,20,17,7,5,0,4,0.0,0.0,4,0.0,0.0,0.0,1,1.13067
1053,20,20,5,1618,3932,391.0,202.0,16.0,378,481,63,54,181,67,0,13,0.0,0.0,4,0.0,0.0,0.0,1,1.28156
1054,20,20,5,1138,2911,243.0,118.0,24.0,416,439,67,77,144,118,0,10,0.0,0.0,4,0.0,0.0,0.0,1,1.37519
1055,20,20,5,1921,5477,324.0,189.0,24.0,719,1015,137,160,198,201,1,22,0.0,0.0,4,0.0,0.0,0.0,3,1.48386
1056,20,20,5,1759,4668,242.0,124.0,41.0,1267,818,101,133,352,659,0,22,0.0,0.0,4,0.0,0.0,0.0,3,1.71284
1057,20,20,5,1314,5257,159.0,77.09151999999997,20.0,319,1382,65,37,88,110,11,8,0.0,0.0,4,0.0,0.0,0.0,3,1.96819
1058,20,20,5,1998,6363,476.0,179.0,105.0,1751,1528,234,392,573,492,1,59,0.0,0.0,3,0.0,0.0,0.0,3,1.54681
1059,20,20,5,2633,5812,3333.0,177.0,758.0,7947,921,369,1792,1425,2479,6,1876,0.0,0.0,4,0.0,0.0,0.0,3,1.36902
1060,20,20,5,1919,6676,420.0,148.0,107.0,1465,1674,81,258,470,453,0,203,0.0,0.0,4,0.0,0.0,0.0,3,1.59359
1061,20,20,5,2254,7392,318.0,141.54023999999995,79.0,2078,1867,128,282,712,647,0,309,0.0,0.0,3,0.0,0.0,0.0,3,1.87744
1062,20,20,5,1837,3551,9761.0,113.0,2631.0,5191,277,243,824,611,1261,151,2101,0.0,0.0,5,0.0,0.0,0.0,1,1.00085
1063,20,20,5,1917,6452,301.0,127.0,54.0,3323,1814,77,402,859,1698,1,286,0.0,0.0,3,0.0,0.0,0.0,3,2.29763
1064,20,20,5,1079,4313,207.0,99.0,24.0,548,1067,52,47,183,78,0,188,0.0,0.0,4,0.0,0.0,0.0,3,1.69078
1065,20,20,5,2284,7539,388.0,215.0,54.0,892,1675,125,58,547,142,0,20,0.0,0.0,4,568.5812400000002,0.0,0.0,3,1.521
1066,20,20,5,2339,6467,401.0,126.0,92.0,4317,1163,363,563,2541,779,0,71,0.0,0.0,4,0.0,0.0,0.0,2,2.2568900000000003
1067,20,20,5,2247,9025,357.0,176.0,64.0,688,2433,161,64,202,224,0,37,0.0,0.0,4,1780.3419199999996,0.0,0.0,3,1.66618
1068,20,20,5,1578,5917,3921.0,123.0,605.0,1358,1782,61,177,115,564,26,415,0.0,0.0,5,0.0,0.0,0.0,3,1.11706
1069,20,20,5,3850,10048,7997.0,429.0,832.2171,8898,1392,1898,1916,1714,1627,2,1741,0.0,0.0,4,0.0,0.0,0.0,1,1.3370799999999998
1070,20,20,5,1278,4563,245.0,152.0,21.0,567,1162,50,63,117,73,0,264,0.0,0.0,4,0.0,0.0,0.0,1,1.49101
1071,20,20,5,1715,6139,266.0,156.0,45.0,350,1563,60,79,107,55,0,49,0.0,0.0,4,0.0,0.0,0.0,3,1.49661
1072,20,20,5,1555,5385,328.0,121.0,122.0,1540,1333,121,156,822,394,0,47,0.0,0.0,4,246.4626,1986.22961,5352.18945,2,1.54999
1073,20,20,5,2018,5460,429.0,211.0,81.0,572,986,40,92,198,210,0,32,0.0,0.0,4,0.0,0.0,0.0,1,1.30259
1074,20,20,5,2612,7071,1081.0,491.0,181.0,3343,1355,1125,668,1011,409,2,128,0.0,0.0,4,0.0,0.0,0.0,1,1.29165
1075,20,20,5,1030,2671,372.0,134.0,58.0,898,500,135,254,262,192,25,30,0.0,0.0,4,0.0,0.0,0.0,1,1.33707
1076,20,20,5,1158,2773,331.0,181.0,35.0,544,389,19,43,377,97,0,8,0.0,0.0,4,0.0,0.0,0.0,1,1.22597
1077,20,20,5,1841,4889,3869.0,398.0,76.0,522,887,37,98,231,127,0,29,0.0,0.0,4,0.0,0.0,0.0,1,1.1218
1078,20,20,5,1646,4388,551.0,345.0,93.0,596,823,75,127,284,101,0,9,0.0,0.0,4,0.0,0.0,0.0,1,1.12785
1079,20,20,5,3166,8983,2535.0,892.0,299.0,1270,1621,210,250,440,327,1,42,0.0,0.0,4,4034.14526,0.0,0.0,1,1.0727
1080,20,20,5,1851,5726,476.0,285.0,48.0,490,1173,94,90,203,85,0,18,0.0,0.0,4,0.0,0.0,0.0,1,1.25585
1081,20,20,5,1473,4910,486.0,149.0,18.0,211,1123,43,33,65,57,1,12,0.0,0.0,4,0.0,0.0,0.0,1,1.45651
1082,20,20,5,1920,5502,509.0,259.0,73.0,1241,1083,190,188,523,245,1,94,0.0,0.0,4,0.0,0.0,0.0,1,1.34244
1083,20,20,5,5438,15292,13462.0,643.88068,110.0,5250,2940,155,830,1166,872,4,2223,0.0,0.0,4,0.0,0.0,0.0,1,1.54467
1084,20,20,5,2312,6390,2464.0,627.0,47.0,647,1284,123,189,182,121,2,30,0.0,0.0,4,0.0,0.0,0.0,1,1.10142
1085,20,20,5,1395,4503,679.0,352.0,21.0,597,1079,135,110,244,87,0,21,0.0,0.0,4,0.0,0.0,0.0,1,1.17342
1086,20,20,5,2112,6197,950.0,515.0,69.0,1212,1265,187,285,288,340,2,110,0.0,0.0,4,0.0,0.0,0.0,1,1.16871
1087,20,20,5,2282,6428,27663.0,1198.0,143.0,526,1297,37,210,110,117,8,44,0.0,0.0,5,0.0,0.0,0.0,1,0.99656
1088,20,20,5,1155,3804,3913.0,351.0,127.0,472,901,18,70,28,130,0,226,0.0,0.0,4,0.0,0.0,0.0,1,1.07646
1089,20,20,5,2008,5633,1767.0,223.0,642.0,903,1198,140,153,331,191,1,87,0.0,0.0,4,0.0,0.0,0.0,1,1.05405
1090,20,20,5,1509,3206,3364.0,305.0,63.0,1499,447,51,104,177,453,0,714,0.0,0.0,4,728.5620700000002,0.0,0.0,1,1.22187
1091,21,21,5,1491,3342,3240.0,261.0,196.0,1799,481,240,202,791,463,0,103,0.0,0.0,4,1257.15845,0.0,0.0,1,1.1919799999999998
1092,21,21,5,498,920,723.0,22.03134,47.0,7262,96,72,1526,1068,3223,6,1367,0.0,0.0,3,0.0,0.0,0.0,2,5.6422300000000005
1093,21,21,5,1018,2215,395.0,66.0,26.0,2492,319,26,384,382,1663,1,36,0.0,0.0,4,0.0,0.0,0.0,1,2.47362
1094,21,21,5,2966,7404,768.0,415.0,112.0,3679,1416,84,565,663,2243,2,122,0.0,0.0,4,0.0,0.0,0.0,1,1.43834
1095,21,21,5,1196,3630,4241.0,316.0,699.0,3149,745,157,414,234,1020,2,1322,0.0,0.0,5,0.0,0.0,0.0,1,1.09201
1096,21,21,5,3449,8943,2107.0,648.0,627.66864,3906,1562,437,1157,596,1150,9,557,0.0,0.0,4,0.0,0.0,0.0,1,1.14924
1097,21,21,5,1111,3286,11096.0,260.0,910.0,9471,626,337,2419,1568,2990,28,2129,0.0,0.0,4,0.0,500.20236,0.0,2,1.29314
1098,21,21,5,5928,20079,7517.0,772.16333,5397.0,914,4098,201,145,332,216,0,20,0.0,0.0,5,0.0,0.0,0.0,1,0.95966
1099,21,21,5,2869,7864,988.0,618.0,220.54704,848,1576,36,314,234,238,0,26,0.0,0.0,4,0.0,0.0,0.0,2,1.10186
1100,21,21,5,3029,7894,2632.0,830.90979,21.0,2205,1415,146,375,1226,388,1,69,0.0,0.0,4,0.0,0.0,0.0,1,1.16764
1101,21,21,5,1340,3732,695.0,476.0,48.0,479,723,19,157,175,97,5,26,0.0,0.0,4,0.0,0.0,0.0,1,1.05895
1102,21,21,5,377,1021,15377.0,411.0,25.0,118,231,4,29,11,24,9,41,0.0,0.0,4,0.0,0.0,0.0,1,0.94924
1103,21,21,5,2638,7586,2289.0,978.0,464.0,1316,1573,131,313,541,299,0,32,0.0,0.0,4,0.0,0.0,0.0,1,1.02693
1104,21,21,5,1210,3530,345.0,196.0,47.0,221,853,3,82,41,83,0,12,0.0,0.0,4,0.0,0.0,0.0,1,1.1859
1105,21,21,5,412,1087,111.0,84.0,2.0,33,201,0,19,9,5,0,0,0.0,0.0,4,0.0,0.0,0.0,1,1.13092
1106,21,21,5,3106,7433,629.0,255.0,82.0,1359,1374,352,241,434,277,1,54,0.0,0.0,4,2024.63733,0.0,0.0,2,1.44926
1107,21,21,5,1466,3697,320.0,179.0,53.0,493,628,5,120,238,106,1,23,0.0,0.0,4,0.0,0.0,0.0,2,1.26227
1108,21,21,5,2084,5778,601.0,387.0,82.0,943,1094,312,124,303,165,1,38,0.0,0.0,4,0.0,0.0,0.0,3,1.19528
1109,21,21,5,2688,7464,778.0,331.0,308.0,1722,1401,32,191,1033,421,1,44,0.0,0.0,4,1661.43469,0.0,0.0,3,1.21367
1110,21,21,5,2637,7066,712.0,513.0,66.0,1462,1198,158,311,516,336,1,140,0.0,0.0,4,0.0,0.0,0.0,3,1.21536
1111,21,21,5,1874,5393,541.0,247.0,159.0,1162,1034,11,176,451,497,0,27,0.0,0.0,4,0.0,0.0,0.0,2,1.24837
1112,21,21,5,2177,6222,621.0,308.0,145.0,6743,1195,63,951,4955,694,1,79,0.0,0.0,4,1555.49963,0.0,0.0,2,1.77226
1113,21,21,5,1302,2282,263.0,35.0,134.0,11615,145,723,4508,2834,2743,7,800,0.0,0.0,2,0.0,0.0,0.0,3,4.07963
1114,21,21,5,2413,7450,160.0,99.0,23.0,280,1297,50,73,88,44,0,25,0.0,0.0,3,0.0,0.0,0.0,3,2.04451
1115,21,21,5,1466,4963,166.0,57.0,57.0,317,1079,46,118,59,88,0,6,0.0,0.0,3,0.0,0.0,0.0,3,1.7643400000000002
1116,21,21,5,1203,3346,436.0,237.0,69.0,927,572,71,269,376,184,0,27,0.0,0.0,5,0.0,0.0,0.0,3,1.21522
1117,21,21,5,1133,3160,687.0,391.0,33.0,348,567,18,89,71,156,1,13,0.0,0.0,4,0.0,0.0,0.0,1,1.06062
1118,21,21,5,2929,7185,792.0,425.0,245.0,3273,1083,287,381,625,1146,1,833,0.0,0.0,4,0.0,0.0,0.0,3,1.29126
1119,21,21,5,3054,8494,691.0,504.0,40.56288,940,1577,85,260,420,127,3,45,0.0,0.0,4,0.0,0.0,0.0,3,1.23935
1120,21,21,5,2718,9962,497.0,293.0,104.0,763,2165,208,181,167,163,0,44,0.0,0.0,4,0.0,0.0,0.0,3,1.4108
1121,21,21,5,5178,10365,866.0,394.61136,231.0,11492,1150,1175,4161,3193,2439,28,496,0.0,0.0,4,0.0,0.0,0.0,3,1.97046
1122,21,21,5,2691,6811,2022.0,406.0,1147.0,20574,1210,3210,6423,4776,3604,81,2480,0.0,0.0,4,0.0,0.0,0.0,3,1.54143
1123,21,21,5,2224,5464,566.0,171.0,171.0,2254,901,538,628,559,386,2,141,0.0,0.0,4,0.0,0.0,0.0,1,1.45468
1124,21,21,5,2493,6639,1055.0,616.0,81.0,4303,1215,222,566,1020,2422,4,69,0.0,0.0,4,0.0,0.0,0.0,1,1.32599
1125,21,21,5,1846,4681,1291.0,800.0,35.0,583,889,135,148,188,95,0,17,0.0,0.0,4,0.0,0.0,0.0,1,1.02365
1126,21,21,5,2629,6576,1338.0,695.0,64.0,609,1134,68,180,221,110,0,30,0.0,0.0,4,0.0,0.0,0.0,1,1.08063
1127,21,21,5,2483,6157,1072.0,425.0,278.0,4129,981,166,777,2519,606,1,60,0.0,0.0,4,1854.92981,6624.58594,14234.986330000002,1,1.29994
1128,21,21,5,1691,4407,473.0,304.0,46.0,2041,770,130,222,1380,258,1,50,0.0,0.0,4,0.0,0.0,0.0,2,1.36396
1129,21,21,5,2166,5550,712.0,471.0,84.0,2845,879,156,357,1310,941,0,81,0.0,0.0,4,0.0,0.0,0.0,2,1.28918
1130,21,21,5,1369,3486,552.0,406.0,15.0,354,545,47,106,108,74,1,18,0.0,0.0,4,0.0,0.0,0.0,1,1.07569
1131,21,21,5,2234,6066,6489.0,1518.0,56.0,623,1212,89,230,95,174,3,32,0.0,0.0,5,0.0,0.0,0.0,1,0.98058
1132,22,22,5,1673,4701,2461.0,1597.0,42.0,670,918,22,232,293,104,1,18,0.0,0.0,5,1423.62024,0.0,0.0,1,0.96421
1133,22,22,5,2908,7032,1611.0,1115.0,74.0,1831,1064,328,461,366,605,2,69,0.0,0.0,4,122.15288,0.0,0.0,1,1.06508
1134,22,22,5,2336,5984,656.0,325.0,102.5097,2691,880,502,705,705,635,2,142,0.0,0.0,4,0.0,0.0,0.0,2,1.40798
1135,22,22,5,2711,5319,651.0,340.0,24.0,1110,534,107,209,489,235,0,70,0.0,0.0,4,0.0,0.0,0.0,1,1.27924
1136,22,22,5,2531,4966,400.29999,272.0,54.0,2098,498,42,892,613,484,1,66,0.0,0.0,4,0.0,0.0,0.0,3,1.43525
1137,22,22,5,1373,3737,914.0,431.0,338.0,8834,599,846,2798,3151,1478,7,554,0.0,0.0,3,3768.22949,0.0,0.0,3,1.474
1138,22,22,5,2237,6137,1053.0,571.0,38.0,1604,1170,155,601,444,310,1,93,0.0,0.0,4,0.0,0.0,0.0,2,1.18352
1139,22,22,5,1190,3469,1841.0,403.0,9.0,484,779,129,154,112,77,1,11,0.0,0.0,4,0.0,0.0,0.0,1,1.09243
1140,22,22,5,1078,2912,483.0,299.0,75.0,1503,568,210,291,689,239,3,71,0.0,0.0,4,0.0,0.0,0.0,3,1.20363
1141,22,22,5,2120,5803,1599.0,787.0,105.0,3125,1128,245,546,2018,295,0,21,0.0,0.0,4,2050.58179,0.0,0.0,1,1.15952
1142,22,22,5,1468,3879,1459.0,625.0,9.0,667,750,71,335,89,144,1,27,0.0,0.0,4,0.0,0.0,0.0,1,1.04764
1143,22,22,5,2010,4458,850.0,493.0,55.0,2979,616,106,697,1838,299,1,38,0.0,0.0,4,0.0,0.0,0.0,1,1.27047
1144,22,22,5,2120,5005,637.0,499.0,36.0,1489,746,102,540,587,231,0,29,0.0,0.0,4,0.0,0.0,0.0,1,1.17753
1145,22,22,5,4259,7735,544.59998,204.83003,213.22314,19386,694,1329,9138,3610,3729,17,1563,0.0,0.0,2,0.0,0.0,0.0,1,3.2057900000000004
1146,22,22,5,1842,3351,291.70001,113.0,97.15432,11838,301,1661,3544,5545,794,5,289,0.0,0.0,2,1579.27698,0.0,0.0,1,3.58935
1147,22,22,5,2259,5790,1333.0,980.0,58.0,1716,865,244,497,661,244,9,61,0.0,0.0,4,0.0,0.0,0.0,1,1.06416
1148,22,22,5,5876,8066,1918.0,1089.0,60.0,519,9,44,95,251,112,2,15,0.0,0.0,4,0.0,0.0,0.0,1,1.03735
1149,22,22,5,2006,4873,954.0,598.0,62.0,1407,801,63,424,209,355,1,355,0.0,0.0,4,0.0,0.0,0.0,1,1.11571
1150,22,22,5,2051,5083,898.0,541.06482,81.0,3218,964,372,970,1175,562,2,137,0.0,0.0,4,0.0,0.0,0.0,1,1.2598
1151,22,22,5,2043,5853,2220.0,1146.0,124.0,466,1294,29,159,169,91,3,15,0.0,0.0,5,0.0,0.0,0.0,1,0.9923
1152,22,22,5,2482,5665,2253.0,640.0,144.34447,6345,966,326,1968,2063,1059,13,916,0.0,0.0,4,1261.48254,0.0,0.0,1,1.3687
1153,22,22,5,1493,4157,1236.0,945.0,26.0,1274,797,27,462,392,339,6,48,0.0,0.0,5,0.0,0.0,0.0,1,1.02725
1154,22,22,5,2676,7039,3642.0,2050.45581,117.0,2734,1277,199,1051,930,415,17,122,0.0,0.0,5,0.0,675.27478,977.48315,1,1.0073299999999998
1155,22,22,5,705,1882,3332.0,370.0,48.0,217,330,6,80,57,44,1,29,0.0,0.0,5,0.0,0.0,0.0,1,0.99701
1156,22,22,5,1323,3616,3359.0,790.0,25.0,1264,729,142,626,421,59,1,15,0.0,0.0,5,0.0,0.0,0.0,1,1.04018
1157,22,22,5,1022,2574,3416.0,241.0,69.0,1219,371,62,466,458,214,0,19,0.0,0.0,4,0.0,0.0,0.0,1,1.2088
1158,22,22,5,2281,5833,1705.0,803.0,154.0,1826,1069,464,435,596,242,2,87,0.0,0.0,4,1344.71863,0.0,0.0,1,1.08398
1159,22,22,5,807,3183,2987.0,545.24243,138.0,1794,957,35,389,1033,278,6,53,0.0,0.0,4,0.0,2956.41772,1272.39648,1,1.0901299999999998
1160,22,22,5,1817,5671,5838.0,852.0,358.0,622,1266,25,241,229,57,2,68,0.0,0.0,4,0.0,0.0,0.0,1,0.99996
1161,23,23,5,4734,12198,9837.0,2629.2063,372.0,8419,2200,1051,2748,2471,1742,15,392,0.0,0.0,4,2106.79492,0.0,0.0,1,1.08763
1162,23,23,5,471,1204,287.0,149.0,21.0,739,187,105,204,234,145,0,51,0.0,0.0,4,0.0,0.0,0.0,2,1.20564
1163,23,23,5,1280,3431,1970.0,530.0,22.0,474,666,89,142,152,46,1,44,0.0,0.0,4,0.0,0.0,0.0,1,1.04101
1164,23,23,5,1999,5769,5072.0,1516.0,26.0,783,1201,72,294,251,119,3,44,0.0,0.0,5,0.0,0.0,0.0,1,0.98346
1165,23,23,5,2659,7412,4036.0,2208.0,46.0,1177,1555,47,347,534,195,9,45,0.0,0.0,5,2130.57202,0.0,0.0,1,0.9763
1166,23,23,5,3894,11163,3931.0,2384.0,67.0,2396,2500,227,789,755,422,9,194,0.0,0.0,4,0.0,0.0,0.0,1,1.01759
1167,23,23,5,3992,10782,2726.0,1470.0,57.0,1054,2162,168,363,151,115,0,257,0.0,0.0,4,0.0,0.0,0.0,1,1.04829
1168,23,23,5,3605,8250,1782.0,661.12,475.0,28253,1024,1075,8715,3324,13607,43,1489,0.0,0.0,3,0.0,0.0,0.0,1,2.08964
1169,23,23,5,2311,6447,898.0,570.0,113.0,4086,1410,398,2038,1000,364,7,279,0.0,0.0,4,0.0,0.0,0.0,2,1.31631
1170,23,23,5,3304,8109,1771.0,606.0,195.0,9270,1222,917,2145,4034,1718,17,439,0.0,0.0,4,0.0,0.0,0.0,1,1.56806
1171,23,23,5,2814,8846,4254.0,885.0,72.0,1667,2126,496,331,624,187,0,29,0.0,0.0,4,0.0,0.0,0.0,1,1.13091
1172,23,23,5,2048,5848,533.0,299.0,46.0,1001,1166,495,125,240,117,5,19,0.0,0.0,4,2072.20215,0.0,0.0,2,1.31303
1173,23,23,5,1317,4027,445.0,285.0,65.0,669,885,175,88,344,43,0,19,0.0,0.0,4,0.0,0.0,0.0,3,1.17704
1174,23,23,5,1944,5269,773.0,420.0,67.0,932,1067,208,248,257,186,0,33,0.0,0.0,4,0.0,0.0,0.0,2,1.16535
1175,23,23,5,4784,12941,2772.0,768.06818,1039.7229,7908,2425,1694,2423,1238,806,385,1362,0.0,0.0,4,0.0,0.0,0.0,1,1.20812
1176,23,23,5,13744,44196,73888.0,5666.63379,485.0,6603,9779,1510,1864,1808,1158,21,242,0.0,0.0,5,304.83261,0.0,0.0,1,1.06686
1177,24,24,5,6127,18129,45345.0,1971.0,1782.0,3166,3370,263,664,944,927,157,211,0.0,0.0,4,0.0,0.0,0.0,3,1.0165799999999998
1178,24,24,5,11945,36791,9506.0,2641.0,237.01509,6342,8379,1534,1559,2000,906,40,303,0.0,0.0,4,3104.51831,0.0,0.0,2,1.2115200000000002
1179,24,24,5,5230,17640,9686.0,2761.7822300000007,157.99748,5499,4453,622,1134,1660,1804,67,212,0.0,0.0,4,3477.44775,0.0,0.0,3,1.08201
1180,24,24,5,3903,13602,5840.0,1546.0,134.0,987,3509,119,247,307,258,3,53,0.0,0.0,4,0.0,0.0,0.0,3,1.06166
1181,24,24,5,1594,3709,29348.0,187.0,76.0,249,520,48,40,92,52,0,17,0.0,0.0,5,0.0,0.0,0.0,3,1.18022
1182,24,24,5,3404,10438,4321.0,782.0,597.0,1382,2882,414,279,366,233,17,73,0.0,0.0,4,0.0,0.0,0.0,3,1.07041
1183,24,24,5,1003,2888,2319.0,504.0,840.04901,1343,603,261,112,220,589,3,158,0.0,0.0,4,0.0,0.0,0.0,2,0.97721
1184,24,24,5,1253,4180,975.0,591.0,59.0,539,1181,52,197,230,53,1,6,0.0,0.0,4,0.0,0.0,0.0,1,1.04344
1185,24,24,5,4398,15158,2909.0,1886.0,84.0,2660,4089,753,736,726,349,11,85,0.0,0.0,4,0.0,0.0,0.0,2,1.0875
1186,24,24,5,4955,16819,1803.0,1120.0,106.77197,2234,4517,600,377,922,232,2,101,0.0,0.0,4,0.0,0.0,0.0,1,1.21101
1187,24,24,5,2323,7032,905.0,499.0,128.0,2084,1621,381,353,870,367,2,111,0.0,0.0,4,0.0,0.0,0.0,1,1.23268
1188,24,24,5,2818,8289,878.0,366.0,260.0,1328,1619,158,186,439,334,2,209,0.0,0.0,4,0.0,0.0,0.0,2,1.21585
1189,24,24,5,2184,6504,2307.0,195.0,789.0,5571,1492,1120,768,1470,1744,6,463,0.0,0.0,4,0.0,0.0,0.0,3,1.25395
1190,24,24,5,1418,4170,176.0,102.0,33.0,521,1095,223,28,230,35,0,5,0.0,0.0,3,0.0,0.0,0.0,3,1.59349
1191,24,24,5,1703,5121,397.0,201.0,62.0,461,1164,137,57,208,50,0,9,0.0,0.0,4,2448.37695,0.0,0.0,2,1.30701
1192,24,24,5,1237,4139,369.0,205.0,36.0,352,1031,83,113,123,26,0,7,0.0,0.0,4,0.0,0.0,0.0,1,1.25502
1193,24,24,5,2425,6666,782.0,375.0,97.0,1023,1413,324,224,300,152,2,21,0.0,0.0,4,0.0,0.0,0.0,1,1.23296
1194,24,24,5,1474,4206,528.0,280.0,83.0,714,951,88,130,275,107,0,114,0.0,0.0,4,0.0,0.0,0.0,1,1.18081
1195,24,24,5,4944,17551,25291.0,1717.0,49.0,1681,4417,267,345,740,267,3,59,0.0,0.0,4,0.0,0.0,0.0,1,1.10893
1196,24,24,5,2459,7618,3482.0,546.0,52.0,313,1554,89,86,92,37,0,9,0.0,0.0,4,0.0,0.0,0.0,1,1.13863
1197,24,24,5,1112,3516,363.0,88.0,162.64436,1774,877,350,159,681,535,2,47,0.0,0.0,3,0.0,0.0,0.0,2,1.44212
1198,24,24,5,1319,3922,500.0,167.0,227.0,1622,854,405,146,829,213,1,28,0.0,0.0,4,0.0,1466.22473,5530.38086,2,1.24507
1199,24,24,5,2648,7456,885.0,293.0,334.0,2497,1527,364,398,818,569,1,347,0.0,0.0,4,0.0,0.0,0.0,2,1.27257
1200,24,24,5,2641,8674,5049.0,628.0,1205.0,579,1990,67,161,212,131,0,8,0.0,0.0,4,0.0,0.0,0.0,1,0.99223
1201,24,24,5,1167,4372,626.7000099999998,194.0,160.0,265,1232,44,29,152,31,0,9,0.0,0.0,4,0.0,0.0,0.0,2,1.14162
1202,24,24,5,904,3383,193.8,117.0,37.0,199,954,31,68,69,24,0,7,0.0,0.0,4,0.0,0.0,0.0,2,1.3301
1203,24,24,5,1468,5227,398.0,133.0,110.0,1637,1279,45,69,492,1010,0,21,0.0,0.0,3,2394.3208,0.0,0.0,3,1.55596
1204,24,24,5,769,2387,358.0,80.0,189.0,1347,628,272,65,328,173,8,501,0.0,0.0,4,0.0,0.0,0.0,3,1.26475
1205,24,24,5,1298,3559,4614.0,100.73029,840.0,1034,631,85,110,292,362,2,183,0.0,0.0,4,0.0,0.0,0.0,3,1.00956
1206,24,24,5,1638,5775,493.0,111.2992,213.0,756,1530,62,61,197,273,0,163,0.0,0.0,4,0.0,0.0,0.0,3,1.3032700000000002
1207,24,24,5,1637,5863,1305.0,212.0,238.0,259,1468,46,116,54,29,5,9,0.0,0.0,4,0.0,0.0,0.0,2,1.14584
1208,24,24,5,2246,7341,560.0,322.0,94.0,732,1736,89,98,287,239,1,18,0.0,0.0,4,0.0,0.0,0.0,2,1.27597
1209,24,24,5,1638,5790,1779.0,161.0,472.3139,381,1507,57,84,18,41,0,181,0.0,0.0,4,0.0,0.0,0.0,2,1.08023
1210,24,24,5,1664,6540,1976.0,287.0,252.0,413,1763,44,43,245,52,0,29,0.0,0.0,4,0.0,0.0,0.0,2,1.13866
1211,25,25,6,1567,3918,19404.0,226.0,1665.0,8633,781,279,819,588,2421,21,4505,0.0,0.0,4,0.0,0.0,0.0,1,1.12897
1212,25,25,6,2067,4240,1235.0,224.0,45.0,1961,591,124,425,763,546,2,101,0.0,0.0,4,1705.88513,0.0,0.0,2,1.48101
1213,25,25,6,1264,3250,387.0,183.0,16.0,695,670,102,113,327,136,1,16,0.0,0.0,4,0.0,0.0,0.0,1,1.32777
1214,25,25,6,1369,3533,686.0,268.0,8.0,199,684,37,57,59,33,1,12,0.0,0.0,4,0.0,0.0,0.0,1,1.14817
1215,25,25,6,1635,4131,816.0,342.0,23.0,1089,837,180,188,487,219,2,13,0.0,0.0,4,0.0,0.0,0.0,1,1.21983
1216,25,25,6,1277,3286,618.0,236.0,13.0,401,763,58,60,171,96,1,15,0.0,0.0,4,0.0,0.0,0.0,1,1.19315
