trip_id,survey_trip_id,person_id,household_id,survey_tour_id,outbound,purpose,destination,origin,depart,trip_mode,tour_id,trip_num
467282298,4672822980,1424641,702105,584102870,True,eatout,74,54,8.0,SHARED3FREE,58410287,2
467282301,4672823010,1424641,702105,584102870,False,Home,8,74,11.0,SHARED3FREE,58410287,1
467282321,4672823210,1424641,702105,584102900,True,escort,175,8,16.0,SHARED2FREE,58410290,1
467282325,4672823250,1424641,702105,584102900,False,othmaint,58,175,16.0,SHARED2FREE,58410290,1
467282326,4672823260,1424641,702105,584102900,False,Home,8,58,16.0,SHARED2FREE,58410290,2
467282513,4672825130,1424641,702105,584103140,True,shopping,15,8,14.0,WALK_LOC,58410314,1
467282517,4672825170,1424641,702105,584103140,False,shopping,32,15,14.0,TNC_SINGLE,58410314,1
467282518,4672825180,1424641,702105,584103140,False,Home,8,32,14.0,WALK_LOC,58410314,2
467282625,4672826250,1424642,702105,584103280,True,eatout,129,8,11.0,DRIVEALONEFREE,58410328,1
467282629,4672826290,1424642,702105,584103280,False,Home,8,129,11.0,DRIVEALONEFREE,58410328,1
467282825,4672828250,1424642,702105,584103530,True,univ,185,8,12.0,DRIVEALONEFREE,58410353,1
467282829,4672828290,1424642,702105,584103530,False,Home,8,185,12.0,DRIVEALONEFREE,58410353,1
467498337,4674983370,1425299,702434,584372920,True,shopping,61,10,9.0,WALK_LOC,58437292,1
467498341,4674983410,1425299,702434,584372920,False,Home,10,61,10.0,WALK_LOC,58437292,1
467717097,4677170970,1425966,702767,584646370,True,univ,10,20,7.0,TNC_SINGLE,58464637,1
467717101,4677171010,1425966,702767,584646370,False,Home,20,10,10.0,TNC_SINGLE,58464637,1
467863385,4678633850,1426412,702990,584829230,True,univ,107,21,6.0,WALK_LRF,58482923,1
467863389,4678633890,1426412,702990,584829230,False,eatout,9,107,6.0,WALK_LRF,58482923,1
467863390,4678633900,1426412,702990,584829230,False,Home,21,9,6.0,WALK_LRF,58482923,2
468236273,4682362730,1427549,703559,585295340,True,othmaint,18,27,8.0,SHARED2FREE,58529534,1
468236274,4682362740,1427549,703559,585295340,True,othdiscr,42,18,8.0,DRIVEALONEFREE,58529534,2
468236277,4682362770,1427549,703559,585295340,False,othmaint,103,42,11.0,DRIVEALONEFREE,58529534,1
468236278,4682362780,1427549,703559,585295340,False,escort,79,103,11.0,SHARED2FREE,58529534,2
468236279,4682362790,1427549,703559,585295340,False,escort,8,79,11.0,DRIVEALONEFREE,58529534,3
468236280,4682362800,1427549,703559,585295340,False,Home,27,8,11.0,WALK,58529534,4
468236689,4682366890,1427550,703559,585295860,True,social,152,27,12.0,SHARED3FREE,58529586,1
468236693,4682366930,1427550,703559,585295860,False,shopping,33,152,17.0,SHARED3FREE,58529586,1
468236694,4682366940,1427550,703559,585295860,False,Home,27,33,17.0,SHARED3FREE,58529586,2
468300937,4683009370,1427746,703657,585376170,True,univ,12,31,18.0,WALK_LOC,58537617,1
468300941,4683009410,1427746,703657,585376170,False,Home,31,12,20.0,WALK_LOC,58537617,1
468620625,4686206250,1428721,704145,585775780,True,othmaint,73,37,9.0,TNC_SINGLE,58577578,1
468620629,4686206290,1428721,704145,585775780,False,Home,37,73,15.0,WALK_LOC,58577578,1
468719441,4687194410,1429022,704295,585899300,True,othmaint,12,41,9.0,WALK_LOC,58589930,1
468719445,4687194450,1429022,704295,585899300,False,Home,41,12,13.0,WALK_LOC,58589930,1
468749329,4687493290,1429113,704341,585936660,True,shopping,25,42,7.0,DRIVEALONEFREE,58593666,1
468749333,4687493330,1429113,704341,585936660,False,Home,42,25,11.0,SHARED2FREE,58593666,1
468749465,4687494650,1429114,704341,585936830,True,social,58,42,8.0,SHARED3FREE,58593683,1
468749466,4687494660,1429114,704341,585936830,True,escort,99,58,8.0,DRIVEALONEFREE,58593683,2
468749469,4687494690,1429114,704341,585936830,False,Home,42,99,8.0,SHARED3FREE,58593683,1
469125217,4691252170,1430259,704914,586406520,True,shopping,63,63,11.0,WALK,58640652,1
469125221,4691252210,1430259,704914,586406520,False,Home,63,63,12.0,WALK,58640652,1
469125481,4691254810,1430260,704914,586406850,True,othdiscr,156,63,9.0,SHARED3FREE,58640685,1
469125485,4691254850,1430260,704914,586406850,False,Home,63,156,18.0,WALK_LOC,58640685,1
469125569,4691255690,1430260,704914,586406960,True,social,36,63,18.0,SHARED2FREE,58640696,1
469125573,4691255730,1430260,704914,586406960,False,Home,63,36,20.0,SHARED2FREE,58640696,1
469148201,4691482010,1430329,704949,586435250,True,social,108,64,13.0,TNC_SHARED,58643525,1
469148205,4691482050,1430329,704949,586435250,False,Home,64,108,20.0,DRIVEALONEFREE,58643525,1
469148441,4691484410,1430330,704949,586435550,True,othdiscr,136,64,6.0,SHARED2FREE,58643555,1
469148445,4691484450,1430330,704949,586435550,False,Home,64,136,15.0,SHARED2FREE,58643555,1
469327881,4693278810,1430877,705223,586659850,True,othmaint,130,72,11.0,SHARED2FREE,58665985,1
469327885,4693278850,1430877,705223,586659850,False,eatout,132,130,13.0,SHARED2FREE,58665985,1
469327886,4693278860,1430877,705223,586659850,False,Home,72,132,15.0,DRIVEALONEFREE,58665985,2
469328209,4693282090,1430878,705223,586660260,True,othmaint,86,72,13.0,WALK,58666026,1
469328213,4693282130,1430878,705223,586660260,False,Home,72,86,13.0,WALK,58666026,1
469390505,4693905050,1431068,705318,586738130,True,othdiscr,42,74,14.0,SHARED2FREE,58673813,1
469390509,4693905090,1431068,705318,586738130,False,Home,74,42,18.0,SHARED2FREE,58673813,1
469390569,4693905690,1431068,705318,586738210,True,shopping,102,74,10.0,BIKE,58673821,1
469390573,4693905730,1431068,705318,586738210,False,shopping,7,102,11.0,BIKE,58673821,1
469390574,4693905740,1431068,705318,586738210,False,Home,74,7,11.0,BIKE,58673821,2
469643153,4696431530,1431838,705703,587053940,True,social,91,78,13.0,WALK_LRF,58705394,1
469643157,4696431570,1431838,705703,587053940,False,Home,78,91,16.0,WALK_LRF,58705394,1
469643161,4696431610,1431838,705703,587053950,True,social,101,78,16.0,BIKE,58705395,1
469643165,4696431650,1431838,705703,587053950,False,Home,78,101,17.0,BIKE,58705395,1
469684809,4696848090,1431965,705767,587106010,True,social,101,78,12.0,WALK_LOC,58710601,1
469684813,4696848130,1431965,705767,587106010,False,Home,78,101,21.0,WALK_LOC,58710601,1
469685049,4696850490,1431966,705767,587106310,True,othdiscr,91,78,18.0,SHARED3FREE,58710631,1
469685053,4696850530,1431966,705767,587106310,False,Home,78,91,18.0,WALK_LRF,58710631,1
469824353,4698243530,1432391,705980,587280440,True,eatout,58,86,10.0,SHARED2FREE,58728044,1
469824357,4698243570,1432391,705980,587280440,False,othmaint,112,58,14.0,SHARED2FREE,58728044,1
469824358,4698243580,1432391,705980,587280440,False,Home,86,112,14.0,SHARED2FREE,58728044,2
469909137,4699091370,1432649,706109,587386420,True,shopping,92,91,9.0,SHARED2FREE,58738642,1
469909141,4699091410,1432649,706109,587386420,False,Home,91,92,10.0,SHARED2FREE,58738642,1
469909145,4699091450,1432649,706109,587386430,True,othmaint,25,91,17.0,TNC_SINGLE,58738643,1
469909146,4699091460,1432649,706109,587386430,True,shopping,48,25,17.0,TNC_SINGLE,58738643,2
469909149,4699091490,1432649,706109,587386430,False,eatout,31,48,19.0,TNC_SINGLE,58738643,1
469909150,4699091500,1432649,706109,587386430,False,social,114,31,19.0,DRIVEALONEFREE,58738643,2
469909151,4699091510,1432649,706109,587386430,False,shopping,35,114,19.0,DRIVEALONEFREE,58738643,3
469909152,4699091520,1432649,706109,587386430,False,Home,91,35,19.0,TNC_SINGLE,58738643,4
469909425,4699094250,1432650,706109,587386780,True,othmaint,93,91,7.0,DRIVEALONEFREE,58738678,1
469909429,4699094290,1432650,706109,587386780,False,Home,91,93,10.0,SHARED2FREE,58738678,1
469993761,4699937610,1432907,706238,587492200,True,othmaint,160,101,9.0,DRIVEALONEFREE,58749220,1
469993762,4699937620,1432907,706238,587492200,True,shopping,180,160,12.0,DRIVEALONEFREE,58749220,2
469993765,4699937650,1432907,706238,587492200,False,Home,101,180,13.0,DRIVEALONEFREE,58749220,1
469993873,4699938730,1432908,706238,587492340,True,eatout,135,101,18.0,SHARED2FREE,58749234,1
469993877,4699938770,1432908,706238,587492340,False,Home,101,135,18.0,SHARED3FREE,58749234,1
469994025,4699940250,1432908,706238,587492530,True,othdiscr,140,101,10.0,DRIVEALONEFREE,58749253,1
469994029,4699940290,1432908,706238,587492530,False,Home,101,140,13.0,DRIVEALONEFREE,58749253,1
470012089,4700120890,1432963,706266,587515110,True,othmaint,2,102,12.0,WALK_HVY,58751511,1
470012093,4700120930,1432963,706266,587515110,False,Home,102,2,13.0,WALK_LRF,58751511,1
470012457,4700124570,1432964,706266,587515570,True,shopping,36,102,19.0,TNC_SINGLE,58751557,1
470012461,4700124610,1432964,706266,587515570,False,Home,102,36,19.0,TNC_SINGLE,58751557,1
470012481,4700124810,1432964,706266,587515600,True,social,90,102,8.0,WALK_LRF,58751560,1
470012485,4700124850,1432964,706266,587515600,False,Home,102,90,15.0,WALK_LRF,58751560,1
470105873,4701058730,1433249,706409,587632340,True,othdiscr,67,107,14.0,DRIVEALONEFREE,58763234,1
470105877,4701058770,1433249,706409,587632340,False,Home,107,67,16.0,DRIVEALONEFREE,58763234,1
470105897,4701058970,1433249,706409,587632370,True,escort,18,107,8.0,DRIVEALONEFREE,58763237,1
470105898,4701058980,1433249,706409,587632370,True,escort,72,18,9.0,TNC_SINGLE,58763237,2
470105899,4701058990,1433249,706409,587632370,True,othmaint,127,72,9.0,DRIVEALONEFREE,58763237,3
470105901,4701059010,1433249,706409,587632370,False,escort,113,127,11.0,DRIVEALONEFREE,58763237,1
470105902,4701059020,1433249,706409,587632370,False,Home,107,113,11.0,DRIVEALONEFREE,58763237,2
470106201,4701062010,1433250,706409,587632750,True,othdiscr,33,107,15.0,DRIVEALONEFREE,58763275,1
470106205,4701062050,1433250,706409,587632750,False,Home,107,33,17.0,DRIVEALONEFREE,58763275,1
470106265,4701062650,1433250,706409,587632830,True,shopping,62,107,10.0,DRIVEALONEFREE,58763283,1
470106269,4701062690,1433250,706409,587632830,False,Home,107,62,13.0,DRIVEALONEFREE,58763283,1
470319681,4703196810,1433901,706735,587899600,True,shopping,155,149,9.0,SHARED2FREE,58789960,1
470319685,4703196850,1433901,706735,587899600,False,Home,149,155,13.0,SHARED2FREE,58789960,1
470328913,4703289130,1433929,706749,587911140,True,othdiscr,105,149,7.0,SHARED3FREE,58791114,1
470328917,4703289170,1433929,706749,587911140,False,othmaint,82,105,13.0,WALK_LRF,58791114,1
470328918,4703289180,1433929,706749,587911140,False,Home,149,82,13.0,WALK_LRF,58791114,2
470329289,4703292890,1433930,706749,587911610,True,othmaint,91,149,15.0,WALK_LRF,58791161,1
470329290,4703292900,1433930,706749,587911610,True,univ,9,91,16.0,WALK_LRF,58791161,2
470329293,4703292930,1433930,706749,587911610,False,Home,149,9,18.0,WALK_LRF,58791161,1
478134721,4781347210,1457727,718648,597668400,True,shopping,19,83,9.0,DRIVEALONEFREE,59766840,1
478134725,4781347250,1457727,718648,597668400,False,shopping,128,19,10.0,DRIVEALONEFREE,59766840,1
478134726,4781347260,1457727,718648,597668400,False,othmaint,171,128,10.0,DRIVEALONEFREE,59766840,2
478134727,4781347270,1457727,718648,597668400,False,Home,83,171,10.0,DRIVEALONEFREE,59766840,3
478135097,4781350970,1457728,718648,597668870,True,work,23,83,14.0,WALK_LRF,59766887,1
478135101,4781351010,1457728,718648,597668870,False,Home,83,23,21.0,WALK_LRF,59766887,1
478159281,4781592810,1457802,718685,597699100,True,othmaint,113,112,7.0,DRIVEALONEFREE,59769910,1
478159285,4781592850,1457802,718685,597699100,False,shopping,58,113,11.0,DRIVEALONEFREE,59769910,1
478159286,4781592860,1457802,718685,597699100,False,social,173,58,11.0,DRIVEALONEFREE,59769910,2
478159287,4781592870,1457802,718685,597699100,False,Home,112,173,11.0,DRIVEALONEFREE,59769910,3
478242897,4782428970,1458057,718813,597803620,True,othdiscr,177,131,14.0,SHARED2FREE,59780362,1
478242901,4782429010,1458057,718813,597803620,False,Home,131,177,15.0,SHARED2FREE,59780362,1
478243337,4782433370,1458058,718813,597804170,True,work,147,131,18.0,DRIVEALONEFREE,59780417,1
478243341,4782433410,1458058,718813,597804170,False,Home,131,147,23.0,DRIVEALONEFREE,59780417,1
478249849,4782498490,1458078,718823,597812310,True,shopping,46,132,21.0,DRIVEALONEFREE,59781231,1
478249853,4782498530,1458078,718823,597812310,False,shopping,98,46,21.0,DRIVEALONEFREE,59781231,1
478249854,4782498540,1458078,718823,597812310,False,Home,132,98,21.0,DRIVEALONEFREE,59781231,2
478249897,4782498970,1458078,718823,597812370,True,work,27,132,7.0,WALK_LOC,59781237,1
478249901,4782499010,1458078,718823,597812370,False,Home,132,27,20.0,WALK_LOC,59781237,1
484199225,4841992250,1476217,727893,605249030,True,eatout,127,8,19.0,WALK_HVY,60524903,1
484199229,4841992290,1476217,727893,605249030,False,Home,8,127,21.0,WALK_HVY,60524903,1
484199489,4841994890,1476217,727893,605249360,True,work,19,8,7.0,WALK,60524936,1
484199493,4841994930,1476217,727893,605249360,False,Home,8,19,19.0,WALK,60524936,1
484253849,4842538490,1476383,727976,605317310,True,othmaint,169,10,5.0,DRIVEALONEFREE,60531731,1
484253853,4842538530,1476383,727976,605317310,False,Home,10,169,5.0,DRIVEALONEFREE,60531731,1
484253889,4842538890,1476383,727976,605317360,True,shopping,106,10,11.0,WALK,60531736,1
484253893,4842538930,1476383,727976,605317360,False,Home,10,106,22.0,WALK,60531736,1
484588233,4845882330,1477403,728486,605735290,True,eatout,56,21,16.0,BIKE,60573529,1
484588237,4845882370,1477403,728486,605735290,False,Home,21,56,18.0,BIKE,60573529,1
484638921,4846389210,1477557,728563,605798650,True,othmaint,45,25,9.0,WALK,60579865,1
484638925,4846389250,1477557,728563,605798650,False,Home,25,45,13.0,WALK,60579865,1
484638929,4846389290,1477557,728563,605798660,True,othmaint,178,25,14.0,SHARED2FREE,60579866,1
484638930,4846389300,1477557,728563,605798660,True,othmaint,8,178,14.0,SHARED2FREE,60579866,2
484638933,4846389330,1477557,728563,605798660,False,shopping,7,8,14.0,SHARED2FREE,60579866,1
484638934,4846389340,1477557,728563,605798660,False,shopping,35,7,14.0,SHARED2FREE,60579866,2
484638935,4846389350,1477557,728563,605798660,False,shopping,74,35,14.0,SHARED2FREE,60579866,3
484638936,4846389360,1477557,728563,605798660,False,Home,25,74,14.0,SHARED2FREE,60579866,4
484638961,4846389610,1477557,728563,605798700,True,shopping,9,25,14.0,SHARED2FREE,60579870,1
484638965,4846389650,1477557,728563,605798700,False,shopping,19,9,14.0,SHARED2FREE,60579870,1
484638966,4846389660,1477557,728563,605798700,False,Home,25,19,15.0,SHARED2FREE,60579870,2
484639337,4846393370,1477558,728563,605799170,True,work,166,25,8.0,SHARED3FREE,60579917,1
484639341,4846393410,1477558,728563,605799170,False,escort,44,166,19.0,DRIVEALONEFREE,60579917,1
484639342,4846393420,1477558,728563,605799170,False,Home,25,44,19.0,SHARED3FREE,60579917,2
484679961,4846799610,1477682,728625,605849950,True,shopping,3,27,10.0,WALK,60584995,1
484679965,4846799650,1477682,728625,605849950,False,Home,27,3,15.0,WALK,60584995,1
485012881,4850128810,1478697,729133,606266100,True,shopping,91,62,11.0,TNC_SINGLE,60626610,1
485012885,4850128850,1478697,729133,606266100,False,eatout,103,91,12.0,DRIVEALONEFREE,60626610,1
485012886,4850128860,1478697,729133,606266100,False,othdiscr,72,103,13.0,TNC_SINGLE,60626610,2
485012887,4850128870,1478697,729133,606266100,False,othdiscr,8,72,13.0,TNC_SINGLE,60626610,3
485012888,4850128880,1478697,729133,606266100,False,Home,62,8,13.0,DRIVEALONEFREE,60626610,4
485013257,4850132570,1478698,729133,606266570,True,work,21,62,8.0,DRIVEALONEFREE,60626657,1
485013261,4850132610,1478698,729133,606266570,False,Home,62,21,15.0,DRIVEALONEFREE,60626657,1
485056553,4850565530,1478830,729199,606320690,True,work,154,67,8.0,DRIVEALONEFREE,60632069,1
485056557,4850565570,1478830,729199,606320690,False,shopping,39,154,10.0,DRIVEALONEFREE,60632069,1
485056558,4850565580,1478830,729199,606320690,False,shopping,65,39,17.0,DRIVEALONEFREE,60632069,2
485056559,4850565590,1478830,729199,606320690,False,Home,67,65,18.0,DRIVEALONEFREE,60632069,3
485194313,4851943130,1479250,729409,606492890,True,work,168,93,8.0,DRIVEALONEFREE,60649289,1
485194317,4851943170,1479250,729409,606492890,False,work,93,168,17.0,DRIVEALONEFREE,60649289,1
485194318,4851943180,1479250,729409,606492890,False,Home,93,93,18.0,DRIVEALONEFREE,60649289,2
490015497,4900154970,1493949,736752,612519370,True,othmaint,15,93,12.0,WALK_LRF,61251937,1
490015501,4900155010,1493949,736752,612519370,False,Home,93,15,14.0,WALK_LRF,61251937,1
490034585,4900345850,1494007,736772,612543230,True,social,99,126,12.0,WALK,61254323,1
490034589,4900345890,1494007,736772,612543230,False,Home,126,99,22.0,WALK,61254323,1
490159185,4901591850,1494387,736898,612698980,True,school,97,166,7.0,WALK_LRF,61269898,1
490159189,4901591890,1494387,736898,612698980,False,othmaint,94,97,12.0,WALK_LOC,61269898,1
490159190,4901591900,1494387,736898,612698980,False,Home,166,94,14.0,WALK_LRF,61269898,2
493642761,4936427610,1505008,740439,617053450,True,othmaint,151,149,12.0,SHARED2FREE,61705345,1
493642765,4936427650,1505008,740439,617053450,False,Home,149,151,16.0,SHARED3FREE,61705345,1
493642889,4936428890,1505008,740439,617053610,True,shopping,153,149,9.0,WALK,61705361,1
493642893,4936428930,1505008,740439,617053610,False,Home,149,153,10.0,WALK,61705361,1
493643265,4936432650,1505009,740439,617054080,True,work,34,149,18.0,SHARED2FREE,61705408,1
493643269,4936432690,1505009,740439,617054080,False,shopping,99,34,20.0,DRIVEALONEFREE,61705408,1
493643270,4936432700,1505009,740439,617054080,False,Home,149,99,21.0,DRIVEALONEFREE,61705408,2
493643481,4936434810,1505010,740439,617054350,True,othdiscr,87,149,9.0,DRIVEALONEFREE,61705435,1
493643485,4936434850,1505010,740439,617054350,False,Home,149,87,11.0,DRIVEALONEFREE,61705435,1
493643505,4936435050,1505010,740439,617054380,True,othmaint,53,149,14.0,DRIVEALONEFREE,61705438,1
493643509,4936435090,1505010,740439,617054380,False,Home,149,53,17.0,DRIVEALONEFREE,61705438,1
496204505,4962045050,1512818,743042,620255630,True,othdiscr,7,22,10.0,WALK,62025563,1
496204509,4962045090,1512818,743042,620255630,False,Home,22,7,12.0,WALK,62025563,1
496204945,4962049450,1512819,743042,620256180,True,work,88,22,8.0,DRIVEALONEFREE,62025618,1
496204949,4962049490,1512819,743042,620256180,False,eatout,118,88,15.0,DRIVEALONEFREE,62025618,1
496204950,4962049500,1512819,743042,620256180,False,Home,22,118,15.0,DRIVEALONEFREE,62025618,2
496285961,4962859610,1513066,743125,620357450,True,work,180,41,8.0,DRIVEALONEFREE,62035745,1
496285965,4962859650,1513066,743125,620357450,False,eatout,135,180,15.0,DRIVEALONEFREE,62035745,1
496285966,4962859660,1513066,743125,620357450,False,work,177,135,21.0,DRIVEALONEFREE,62035745,2
496285967,4962859670,1513066,743125,620357450,False,shopping,52,177,21.0,DRIVEALONEFREE,62035745,3
496285968,4962859680,1513066,743125,620357450,False,Home,41,52,21.0,DRIVEALONEFREE,62035745,4
496286529,4962865290,1513068,743125,620358160,True,othmaint,167,41,16.0,DRIVEALONEFREE,62035816,1
496286533,4962865330,1513068,743125,620358160,False,Home,41,167,18.0,DRIVEALONEFREE,62035816,1
496286537,4962865370,1513068,743125,620358170,True,othmaint,49,41,18.0,DRIVEALONEFREE,62035817,1
496286541,4962865410,1513068,743125,620358170,False,Home,41,49,18.0,DRIVEALONEFREE,62035817,1
496286569,4962865690,1513068,743125,620358210,True,shopping,26,41,11.0,WALK,62035821,1
496286573,4962865730,1513068,743125,620358210,False,Home,41,26,16.0,WALK,62035821,1
496521465,4965214650,1513784,743364,620651830,True,work,7,78,7.0,WALK,62065183,1
496521469,4965214690,1513784,743364,620651830,False,Home,78,7,16.0,WALK,62065183,1
502896753,5028967530,1533221,748491,628620940,True,shopping,135,184,15.0,SHARED2FREE,62862094,1
502896757,5028967570,1533221,748491,628620940,False,shopping,175,135,21.0,SHARED2FREE,62862094,1
502896758,5028967580,1533221,748491,628620940,False,shopping,84,175,22.0,SHARED2FREE,62862094,2
502896759,5028967590,1533221,748491,628620940,False,Home,184,84,22.0,SHARED2FREE,62862094,3
502896889,5028968890,1533222,748491,628621110,True,escort,160,184,13.0,SHARED2FREE,62862111,1
502896893,5028968930,1533222,748491,628621110,False,Home,184,160,13.0,SHARED2FREE,62862111,1
502897193,5028971930,1533223,748491,628621490,True,eatout,151,184,14.0,SHARED2FREE,62862149,1
502897197,5028971970,1533223,748491,628621490,False,Home,184,151,14.0,SHARED2FREE,62862149,1
502897393,5028973930,1533223,748491,628621740,True,univ,112,184,8.0,DRIVEALONEFREE,62862174,1
502897397,5028973970,1533223,748491,628621740,False,Home,184,112,14.0,DRIVEALONEFREE,62862174,1
502897785,5028977850,1533224,748491,628622230,True,escort,123,184,8.0,DRIVEALONEFREE,62862223,1
502897786,5028977860,1533224,748491,628622230,True,work,54,123,9.0,DRIVEALONEFREE,62862223,2
502897789,5028977890,1533224,748491,628622230,False,eatout,89,54,16.0,DRIVEALONEFREE,62862223,1
502897790,5028977900,1533224,748491,628622230,False,Home,184,89,17.0,DRIVEALONEFREE,62862223,2
505912521,5059125210,1542416,750391,632390650,True,escort,149,115,8.0,SHARED2FREE,63239065,1
505912525,5059125250,1542416,750391,632390650,False,othmaint,128,149,9.0,DRIVEALONEFREE,63239065,1
505912526,5059125260,1542416,750391,632390650,False,Home,115,128,9.0,DRIVEALONEFREE,63239065,2
505912529,5059125290,1542416,750391,632390660,True,escort,154,115,10.0,DRIVEALONEFREE,63239066,1
505912533,5059125330,1542416,750391,632390660,False,Home,115,154,10.0,DRIVEALONEFREE,63239066,1
505912601,5059126010,1542416,750391,632390750,True,shopping,55,115,7.0,TNC_SHARED,63239075,1
505912605,5059126050,1542416,750391,632390750,False,othmaint,70,55,7.0,TNC_SHARED,63239075,1
505912606,5059126060,1542416,750391,632390750,False,Home,115,70,7.0,TNC_SHARED,63239075,2
505913041,5059130410,1542417,750391,632391300,True,shopping,107,115,7.0,WALK,63239130,1
505913045,5059130450,1542417,750391,632391300,False,Home,115,107,10.0,WALK,63239130,1
505913137,5059131370,1542418,750391,632391420,True,atwork,38,15,16.0,BIKE,63239142,1
505913141,5059131410,1542418,750391,632391420,False,Work,15,38,16.0,BIKE,63239142,1
505913417,5059134170,1542418,750391,632391770,True,work,15,115,6.0,BIKE,63239177,1
505913421,5059134210,1542418,750391,632391770,False,Home,115,15,19.0,BIKE,63239177,1
505913681,5059136810,1542419,750391,632392100,True,school,83,115,8.0,SHARED3FREE,63239210,1
505913685,5059136850,1542419,750391,632392100,False,social,103,83,14.0,SHARED3FREE,63239210,1
505913686,5059136860,1542419,750391,632392100,False,Home,115,103,19.0,SHARED2FREE,63239210,2
505914009,5059140090,1542420,750391,632392510,True,school,97,115,7.0,WALK,63239251,1
505914013,5059140130,1542420,750391,632392510,False,othdiscr,93,97,16.0,WALK,63239251,1
505914014,5059140140,1542420,750391,632392510,False,Home,115,93,16.0,TNC_SHARED,63239251,2
505971057,5059710570,1542594,750430,632463820,True,othmaint,74,146,6.0,DRIVEALONEFREE,63246382,1
505971061,5059710610,1542594,750430,632463820,False,Home,146,74,9.0,DRIVEALONEFREE,63246382,1
505971473,5059714730,1542595,750430,632464340,True,escort,22,146,5.0,DRIVEALONEFREE,63246434,1
505971474,5059714740,1542595,750430,632464340,True,work,172,22,6.0,DRIVEALONEFREE,63246434,2
505971477,5059714770,1542595,750430,632464340,False,escort,142,172,15.0,DRIVEALONEFREE,63246434,1
505971478,5059714780,1542595,750430,632464340,False,Home,146,142,15.0,DRIVEALONEFREE,63246434,2
505971889,5059718890,1542597,750430,632464860,True,escort,74,146,8.0,SHARED3FREE,63246486,1
505971890,5059718900,1542597,750430,632464860,True,eatout,75,74,8.0,SHARED3FREE,63246486,2
505971891,5059718910,1542597,750430,632464860,True,escort,21,75,9.0,SHARED3FREE,63246486,3
505971892,5059718920,1542597,750430,632464860,True,escort,39,21,9.0,SHARED2FREE,63246486,4
505971893,5059718930,1542597,750430,632464860,False,Home,146,39,9.0,SHARED3FREE,63246486,1
505972065,5059720650,1542597,750430,632465080,True,escort,146,146,13.0,WALK,63246508,1
505972066,5059720660,1542597,750430,632465080,True,school,185,146,14.0,SHARED2FREE,63246508,2
505972069,5059720690,1542597,750430,632465080,False,Home,146,185,16.0,SHARED2FREE,63246508,1
506068145,5060681450,1542890,750498,632585180,True,othmaint,90,149,9.0,DRIVEALONEFREE,63258518,1
506068149,5060681490,1542890,750498,632585180,False,Home,149,90,14.0,DRIVEALONEFREE,63258518,1
506068209,5060682090,1542890,750498,632585260,True,social,35,149,14.0,DRIVEALONEFREE,63258526,1
506068213,5060682130,1542890,750498,632585260,False,Home,149,35,14.0,TNC_SHARED,63258526,1
506068473,5060684730,1542891,750498,632585590,True,othmaint,99,149,8.0,DRIVEALONEFREE,63258559,1
506068477,5060684770,1542891,750498,632585590,False,Home,149,99,12.0,DRIVEALONEFREE,63258559,1
506068649,5060686490,1542892,750498,632585810,True,escort,107,149,8.0,DRIVEALONEFREE,63258581,1
506068653,5060686530,1542892,750498,632585810,False,Home,149,107,9.0,SHARED2FREE,63258581,1
506069153,5060691530,1542893,750498,632586440,True,school,46,149,8.0,SHARED2FREE,63258644,1
506069157,5060691570,1542893,750498,632586440,False,eatout,139,46,16.0,SHARED2FREE,63258644,1
506069158,5060691580,1542893,750498,632586440,False,Home,149,139,16.0,SHARED2FREE,63258644,2
506069545,5060695450,1542894,750498,632586930,True,work,111,149,7.0,DRIVEALONEFREE,63258693,1
506069549,5060695490,1542894,750498,632586930,False,Home,149,111,20.0,DRIVEALONEFREE,63258693,1
509927945,5099279450,1554659,753045,637409930,True,othdiscr,141,33,18.0,TNC_SHARED,63740993,1
509927949,5099279490,1554659,753045,637409930,False,Home,33,141,21.0,TNC_SINGLE,63740993,1
509928465,5099284650,1554659,753045,637410580,True,work,3,33,8.0,WALK_LOC,63741058,1
509928469,5099284690,1554659,753045,637410580,False,work,7,3,17.0,TNC_SINGLE,63741058,1
509928470,5099284700,1554659,753045,637410580,False,shopping,75,7,17.0,WALK,63741058,2
509928471,5099284710,1554659,753045,637410580,False,Home,33,75,17.0,WALK,63741058,3
509928793,5099287930,1554660,753045,637410990,True,work,88,33,6.0,WALK_LRF,63741099,1
509928797,5099287970,1554660,753045,637410990,False,Home,33,88,16.0,WALK_LOC,63741099,1
509929057,5099290570,1554661,753045,637411320,True,school,118,33,6.0,WALK_LOC,63741132,1
509929061,5099290610,1554661,753045,637411320,False,Home,33,118,12.0,WALK_LOC,63741132,1
512896489,5128964890,1563708,754928,641120610,True,shopping,174,131,12.0,WALK_LOC,64112061,1
512896490,5128964900,1563708,754928,641120610,True,shopping,95,174,13.0,TNC_SINGLE,64112061,2
512896493,5128964930,1563708,754928,641120610,False,shopping,6,95,13.0,WALK_LOC,64112061,1
512896494,5128964940,1563708,754928,641120610,False,shopping,102,6,13.0,WALK_LRF,64112061,2
512896495,5128964950,1563708,754928,641120610,False,Home,131,102,13.0,TNC_SINGLE,64112061,3
512996201,5129962010,1564012,755232,641245250,True,shopping,24,187,10.0,SHARED2FREE,64124525,1
512996205,5129962050,1564012,755232,641245250,False,Home,187,24,15.0,WALK_LRF,64124525,1
515865809,5158658090,1572761,763981,644832260,True,othdiscr,150,7,17.0,WALK_LOC,64483226,1
