person_id,household_id
26303,10382
26304,106168
26305,27619
26306,10172
26307,21071
26308,1593
26309,16340
26310,28448
26311,17144
26312,98005
26313,109946
26314,97809
26315,97295
26316,4332
26317,78791
26318,81999
26319,92133
26320,23380
26321,45791
26322,1418
26323,104976
26324,19442
26325,104548
26326,69924
26327,110414
26328,93378
26329,46017
26330,100841
26331,96044
26332,51094
26333,61333
26334,71029
26335,55674
26336,3581
26337,76091
26338,63107
26339,30387
26340,98555
26341,44512
26342,64355
26343,75019
26344,25159
26345,69363
26346,35151
26347,83595
26348,50273
26349,32194
26350,42119
26351,14621
26352,47381
26353,109035
26354,83221
26355,44248
26356,17245
26357,35214
26358,78118
26359,16623
26360,45750
26361,29167
26362,60167
26363,95300
26364,91796
26365,90644
26366,48904
26367,106152
26368,102591
26369,76578
26370,98296
26371,71473
26372,78879
26373,1906
26374,44776
26375,110086
26376,111318
26377,51157
26378,36019
26379,92547
26380,21470
26381,97460
26382,95495
26383,104862
26384,10932
26385,106948
26386,87896
26387,15359
26388,61834
26389,110721
26390,59018
26391,61792
26392,110477
26393,112680
26394,32706
26395,14229
26396,66389
26397,18950
26398,79854
26399,113071
26400,12116
26401,109213
26402,8776
26403,6680
26404,83230
26405,113113
26406,112851
26407,110829
26408,46742
26409,29554
26410,101245
26411,7477
26412,107751
26413,63103
26414,58763
26415,87299
26416,71034
26417,69414
26418,89541
26419,68349
26420,12881
26421,75373
26422,109370
26423,106917
26424,424
26425,61725
26426,14365
26427,45356
26428,104011
26429,112679
26430,4070
26431,44213
26432,23745
26433,51980
26434,29407
26435,11480
26436,113260
26437,52095
26438,106828
26439,91707
26440,71638
26441,75690
26442,53003
26443,30729
26444,81775
26445,5832
26446,24369
26447,49043
26448,19814
26449,15483
26450,89745
26451,35971
26452,106812
26453,80982
26454,59723
26455,101615
26456,28407
26457,78777
26458,59185
26459,43470
26460,56228
26461,82661
26462,39412
26463,27645
26464,31146
26465,70575
26466,88628
26467,68612
26468,102543
26469,50763
26470,77624
26471,68121
26472,26638
26473,59066
26474,55129
26475,62345
26476,18281
26477,92478
26478,5021
26479,108323
26480,52399
26481,13536
26482,51433
26483,112643
26484,103582
26485,64506
26486,113683
26487,40072
26488,26588
26489,89402
26490,25595
26491,29076
26492,46961
26493,58861
26494,62999
26495,93980
26496,30240
26497,70540
26498,26492
26499,108736
26500,73723
26501,74444
26502,30026
26503,94460
26504,110887
26505,31073
26506,103018
26507,8814
26508,100517
26509,73311
26510,76614
26511,79001
26512,107034
26513,45031
26514,19265
26515,28661
26516,29528
26517,34449
26518,68803
26519,14787
26520,2170
26521,67765
26522,93708
26523,108050
26524,93244
26525,16554
26526,12280
26527,56517
26528,17137
26529,11338
26530,85815
26531,92381
26532,60721
26533,3018
26534,45600
26535,10902
26536,103135
26537,96681
26538,32398
26539,56189
26540,30692
26541,71782
26542,79577
26543,76269
26544,92808
26545,77537
26546,71261
26547,4390
26548,104937
26549,52681
26550,80145
26551,81075
26552,77283
26553,64337
26554,63594
26555,95129
26556,42000
26557,75356
26558,6373
26559,61251
26560,106475
26561,105625
26562,62301
26563,35565
26564,61359
26565,104057
26566,40604
26567,3003
26568,39271
26569,32267
26570,107509
26571,72440
26572,68535
26573,55838
26574,32052
26575,22234
26576,77669
26577,63131
26578,37267
26579,39301
26580,8394
26581,10950
26582,70924
26583,70449
26584,50808
26585,85298
26586,104086
26587,37216
26588,41865
26589,100132
26590,27610
26591,104145
26592,77630
26593,57813
26594,26615
26595,38212
26596,109919
26597,87359
26598,60927
26599,102555
26600,9625
26601,8467
26602,11417
26603,71573
26604,78745
26605,45372
26606,15930
26607,107650
26608,80697
26609,85169
26610,99815
26611,99804
26612,30871
26613,59613
26614,69993
26615,57693
26616,31302
26617,53326
26618,34815
26619,24519
26620,75658
26621,42226
26622,38284
26623,61590
26624,65404
26625,57868
26626,104858
26627,76946
26628,49714
26629,16160
26630,105834
26631,57740
26632,32444
26633,108253
26634,27640
26635,20196
26636,107083
26637,55819
26638,92033
26639,76443
26640,12409
26641,13791
26642,66319
26643,105482
26644,102018
26645,20708
26646,46440
26647,34280
26648,102365
26649,104120
26650,49680
26651,17132
26652,70498
26653,85227
26654,12496
26655,97420
26656,25303
26657,100904
26658,71078
26659,27759
26660,43605
26661,73782
26662,84820
26663,97535
26664,102391
26665,2042
26666,86626
26667,5978
26668,8018
26669,65060
26670,58854
26671,30774
26672,60335
26673,88395
26674,76603
26675,835
26676,14673
26677,104842
26678,13150
26679,70539
26680,77369
26681,97542
26682,80122
26683,23176
26684,25823
26685,49308
26686,83934
26687,61158
26688,84079
26689,104161
26690,109493
26691,81296
26692,54864
26693,97567
26694,76686
26695,66374
26696,74582
26697,38629
26698,57055
26699,42200
26700,76777
26701,50396
26702,3834
26703,98586
26704,103979
26705,67593
26706,101883
26707,13735
26708,79170
26709,54308
26710,68073
26711,76994
26712,102013
26713,71520
26714,998
26715,2864
26716,66327
26717,99981
26718,8291
26719,99335
26720,104212
26721,24403
26722,113588
26723,89774
26724,15137
26725,22820
26726,57025
26727,73191
26728,29604
26729,58329
26730,1486
26731,59239
26732,64527
26733,46730
26734,32891
26735,17182
26736,13861
26737,9499
26738,99748
26739,65131
26740,98053
26741,109688
26742,20858
26743,98219
26744,45000
26745,44955
26746,80383
26747,48123
26748,78775
26749,39084
26750,2187
26751,16871
26752,79492
26753,66386
26754,77373
26755,17228
26756,58510
26757,113313
26758,55880
26759,96303
26760,17857
26761,82184
26762,2213
26763,67241
26764,38562
26765,43758
26766,56239
26767,53021
26768,103409
26769,77349
26770,22068
26771,49296
26772,108925
26773,86953
26774,34941
26775,64325
26776,9755
26777,27559
26778,45575
26779,63056
26780,84617
26781,1242
26782,52385
26783,27431
26784,1785
26785,6812
26786,14109
26787,44167
26788,89033
26789,33710
26790,9036
26791,5439
26792,3514
26793,106991
26794,12034
26795,97251
26796,104249
26797,36855
26798,82547
26799,84544
26800,76260
26801,25371
26802,48458
26803,55337
26804,64998
26805,22098
26806,56510
26807,28391
26808,69689
26809,64394
26810,111417
26811,41730
26812,3901
26813,26191
26814,23827
26815,54943
26816,11906
26817,109299
26818,9332
26819,70348
26820,110363
26821,53390
26822,90885
26823,72265
26824,71630
26825,78921
26826,48140
26827,80906
26828,27112
26829,60435
26830,84353
26831,86197
26832,37559
26833,70326
26834,88117
26835,85691
26836,77886
26837,9954
26838,24788
26839,10711
26840,10023
26841,14395
26842,60845
26843,15747
26844,76457
26845,22739
26846,25106
26847,81052
26848,83887
26849,73096
26850,10250
26851,35390
26852,64397
26853,38875
26854,20801
26855,95250
26856,27598
26857,106258
26858,26965
26859,88379
26860,23680
26861,20579
26862,1957
26863,76551
26864,83172
26865,14124
26866,101271
26867,90494
26868,22552
26869,61974
26870,78590
26871,86861
26872,90920
26873,105305
26874,73914
26875,56834
26876,40353
26877,25017
26878,66521
26879,73703
26880,104274
26881,64935
26882,65341
26883,25906
26884,90844
26885,49277
26886,85895
26887,33000
26888,92
26889,23426
26890,18942
26891,22674
26892,107192
26893,78773
26894,12772
26895,56925
26896,52030
26897,35341
26898,10095
26899,63702
26900,96550
26901,29509
26902,25315
26903,28890
26904,19015
26905,1087
26906,57343
26907,27806
26908,104731
26909,29811
26910,53031
26911,85709
26912,40935
26913,54785
26914,12210
26915,46495
26916,77117
26917,68024
26918,58925
26919,65826
26920,79841
26921,73607
26922,60137
26923,108790
26924,59025
26925,107107
26926,1521
26927,74640
26928,1798
26929,92751
26930,66975
26931,55412
26932,55442
26933,103347
26934,40575
26935,55111
26936,903
26937,106614
26938,16756
26939,5295
26940,15222
26941,77691
26942,61490
26943,2533
26944,107435
26945,68107
26946,43317
26947,4738
26948,29629
26949,7463
26950,31881
26951,86726
26952,106983
26953,46972
26954,14538
26955,52266
26956,48818
26957,63902
26958,104836
26959,109667
26960,95873
26961,109700
26962,98767
26963,4535
26964,88052
26965,45856
26966,99900
26967,42527
26968,85850
26969,56402
26970,25456
26971,68681
26972,79131
26973,85911
26974,97480
26975,72308
26976,36958
26977,88925
26978,82000
26979,68575
26980,37749
26981,71816
26982,99784
26983,26826
26984,105431
26985,9908
26986,13935
26987,93297
26988,103043
26989,100993
26990,76616
26991,8500
26992,96341
26993,49799
26994,32610
26995,96648
26996,45588
26997,15729
26998,79612
26999,1506
27000,112762
27001,21733
27002,20639
27003,82758
27004,23133
27005,94135
27006,42244
27007,84167
27008,60537
27009,104413
27010,18231
27011,65939
27012,80240
27013,111016
27014,64918
27015,54765
27016,53521
27017,46655
27018,81203
27019,92795
27020,53468
27021,86691
27022,45124
27023,79663
27024,47418
27025,9826
27026,16590
27027,43524
27028,49632
27029,92454
27030,32414
27031,99656
27032,64623
27033,97854
27034,23865
27035,95030
27036,41655
27037,45981
27038,58243
27039,113594
27040,8162
27041,161
27042,19598
27043,21534
27044,64322
27045,99090
27046,107786
27047,95569
27048,44526
27049,66509
27050,101926
27051,82588
27052,60640
27053,76155
27054,26821
27055,38062
27056,94329
27057,18621
27058,93077
27059,39620
27060,81922
27061,15860
27062,106065
27063,92243
27064,58587
27065,55641
27066,53998
27067,91951
27068,113625
27069,67541
27070,61630
27071,83596
27072,47424
27073,37712
27074,80931
27075,70902
27076,108284
27077,11890
27078,57585
27079,65439
27080,25676
27081,31036
27082,37230
27083,24378
27084,88032
27085,4830
27086,8867
27087,65681
27088,111806
27089,45879
27090,41534
27091,109067
27092,102594
27093,33135
27094,36131
27095,4985
27096,74385
27097,27958
27098,46820
27099,9664
27100,94713
27101,53145
27102,78224
27103,7693
27104,102200
27105,19593
27106,24616
27107,49927
27108,6096
27109,2260
27110,44965
27111,2504
27112,1046
27113,18428
27114,94527
27115,81218
27116,8715
27117,22417
27118,102755
27119,43622
27120,11147
27121,83495
27122,14029
27123,78945
27124,94989
27125,84996
27126,101528
27127,98551
27128,61246
27129,9693
27130,18855
27131,35928
27132,57842
27133,658
27134,111609
27135,44254
27136,63527
27137,187
27138,91003
27139,50401
27140,50336
27141,41073
27142,11180
27143,29078
27144,107841
27145,33433
27146,86623
27147,54356
27148,11001
27149,104942
27150,60148
27151,67516
27152,71962
27153,85177
27154,67332
27155,97103
27156,15238
27157,23255
27158,3157
27159,15814
27160,33736
27161,52039
27162,88519
27163,6363
27164,5619
27165,78476
27166,99098
27167,103464
27168,103261
27169,31640
27170,93091
27171,12588
27172,77114
27173,74591
27174,47892
27175,60462
27176,109376
27177,97060
27178,19481
27179,85650
27180,14805
27181,61902
27182,86925
27183,12589
27184,86392
27185,86570
27186,102210
27187,16142
27188,50748
27189,111227
27190,70578
27191,52277
27192,98299
27193,82286
27194,81796
27195,8026
27196,34780
27197,60929
27198,100451
27199,3887
27200,25569
27201,32755
27202,59336
27203,46769
27204,34018
27205,109021
27206,11269
27207,99527
27208,23144
27209,60574
27210,35210
27211,72328
27212,42037
27213,35285
27214,106117
27215,110069
27216,19672
27217,104492
27218,24817
27219,48572
27220,88570
27221,16675
27222,75576
27223,107738
27224,102183
27225,33786
27226,63545
27227,80632
27228,68500
27229,99976
27230,91452
27231,91166
27232,5613
27233,88168
27234,55506
27235,7436
27236,112100
27237,21378
27238,85063
27239,46051
27240,87541
27241,19170
27242,30325
27243,40171
27244,34367
27245,50122
27246,106441
27247,26722
27248,84026
27249,30275
27250,102271
27251,36918
27252,72047
27253,14528
27254,98364
27255,8697
27256,54335
27257,42524
27258,71188
27259,99272
27260,31744
27261,48297
27262,620
27263,3456
27264,79857
27265,84174
27266,105082
27267,71175
27268,14158
27269,83141
27270,56918
27271,30981
27272,26799
27273,67385
27274,111339
27275,25421
27276,67701
27277,29776
27278,100658
27279,80018
27280,23613
27281,30529
27282,62767
27283,59847
27284,79707
27285,89003
27286,30587
27287,70565
27288,68996
27289,57562
27290,65047
27291,9935
27292,107482
27293,108952
27294,39149
27295,30641
27296,52175
27297,44058
27298,96372
27299,93423
27300,109251
27301,73802
27302,82897
27303,71844
27304,45249
27305,2052
27306,102867
27307,59940
27308,24578
27309,104726
27310,91921
27311,20467
27312,5488
27313,56753
27314,91188
27315,11499
27316,30260
27317,106430
27318,62315
27319,105033
27320,113668
27321,67428
27322,90177
27323,66117
27324,59747
27325,57632
27326,102563
27327,111754
27328,50053
27329,68281
27330,18183
27331,38567
27332,105571
27333,39366
27334,102078
27335,39873
27336,56255
27337,52125
27338,26144
27339,74156
27340,112563
27341,59671
27342,110909
27343,6031
27344,56914
27345,61959
27346,90712
27347,100152
27348,93230
27349,32389
27350,76663
27351,100077
27352,96665
27353,10468
27354,101894
27355,67036
27356,96804
27357,1044
27358,88333
27359,3978
27360,25940
27361,2463
27362,107683
27363,104159
27364,104656
27365,75264
27366,78411
27367,102135
27368,81319
27369,110586
27370,8706
27371,78965
27372,52870
27373,65356
27374,42456
27375,92010
27376,76700
27377,28550
27378,33046
27379,108121
27380,25385
27381,41253
27382,41952
27383,89815
27384,1800
27385,87887
27386,111853
27387,29457
27388,75659
27389,43914
27390,93617
27391,68086
27392,100623
27393,7330
27394,45690
27395,102222
27396,53222
27397,104952
27398,19695
27399,40565
27400,12518
27401,73105
27402,10901
27403,44441
27404,87764
27405,45809
27406,44985
27407,55432
27408,113611
27409,3661
27410,77168
27411,54545
27412,46595
27413,9184
27414,25198
27415,91297
27416,67426
27417,33715
27418,96246
27419,46787
27420,20682
27421,21745
27422,5134
27423,101972
27424,15037
27425,107271
27426,5729
27427,78576
27428,12124
27429,33252
27430,15234
27431,87294
27432,66974
27433,25270
27434,69013
27435,11680
27436,88675
27437,66431
27438,92768
27439,33683
27440,40542
27441,60141
27442,111100
27443,15794
27444,76164
27445,94386
27446,5814
27447,46527
27448,75655
27449,12452
27450,2453
27451,77079
27452,104017
27453,30344
27454,23494
27455,99538
27456,105438
27457,36232
27458,24125
27459,56628
27460,26547
27461,108603
27462,88919
27463,35644
27464,84635
27465,8114
27466,79608
27467,66440
27468,7622
27469,109760
27470,113472
27471,23602
27472,17869
27473,86427
27474,37605
27475,100463
27476,111183
27477,7565
27478,19411
27479,73564
27480,75912
27481,11447
27482,58765
27483,31608
27484,42271
27485,61005
27486,84312
27487,58000
27488,105548
27489,17464
27490,12658
27491,65775
27492,73478
27493,828
27494,63888
27495,17097
27496,106507
27497,49870
27498,74257
27499,40357
27500,84303
27501,9259
27502,43977
27503,79011
27504,73517
27505,20935
27506,44580
27507,52686
27508,102319
27509,106566
27510,57831
27511,5148
27512,20652
27513,8131
27514,96366
27515,46682
27516,40697
27517,98435
27518,6008
27519,28669
27520,90047
27521,64643
27522,111254
27523,73251
27524,23428
27525,51143
27526,21691
27527,32703
27528,54723
27529,42479
27530,56463
27531,113482
27532,61344
27533,63798
27534,91733
27535,113258
27536,36253
27537,94425
27538,97226
27539,44059
27540,99458
27541,16042
27542,46902
27543,104105
27544,46918
27545,84545
27546,29826
27547,37224
27548,102507
27549,110243
27550,21621
27551,3973
27552,91461
27553,50290
27554,736
27555,110624
27556,34296
27557,69196
27558,80602
27559,48307
27560,73535
27561,1171
27562,69754
27563,31192
27564,37070
27565,111868
27566,41370
27567,106113
27568,22926
27569,66517
27570,56307
27571,56982
27572,65903
27573,70031
27574,110310
27575,45545
27576,2772
27577,30635
27578,104561
27579,69677
27580,42532
27581,80336
27582,19470
27583,94230
27584,20247
27585,71045
27586,15763
27587,36409
27588,61498
27589,110358
27590,100424
27591,81294
27592,7184
27593,85474
27594,50442
27595,22336
27596,57574
27597,37011
27598,8833
27599,32220
27600,80483
27601,31777
27602,3260
27603,21190
27604,103865
27605,46363
27606,73990
27607,42235
27608,35773
27609,26581
27610,95269
27611,28120
27612,38156
27613,27363
27614,9212
27615,94573
27616,29924
27617,95299
27618,25598
27619,61371
27620,109898
27621,101240
27622,69070
27623,111277
27624,93143
27625,10116
27626,73856
27627,32262
27628,3553
27629,6772
27630,76622
27631,27514
27632,42256
27633,87500
27634,96184
27635,62376
27636,103880
27637,10840
27638,11329
27639,94595
27640,44392
27641,62928
27642,112651
27643,113322
27644,7049
27645,1971
27646,48867
27647,79257
27648,76246
27649,77757
27650,90054
27651,9691
27652,59770
27653,46227
27654,32330
27655,42964
27656,29823
27657,96614
27658,79711
27659,12529
27660,53719
27661,110419
27662,77980
27663,25286
27664,61503
27665,69279
27666,63929
27667,46799
27668,29872
27669,3238
27670,50239
27671,34562
27672,4740
27673,98220
27674,108808
27675,58812
27676,50418
27677,26878
27678,109155
27679,39923
27680,77682
27681,82605
27682,111042
27683,92954
27684,50853
27685,22355
27686,55982
27687,49491
27688,112382
27689,95763
27690,27080
27691,23770
27692,44786
27693,22830
27694,60175
27695,5029
27696,21235
27697,14153
27698,98194
27699,10956
27700,44312
27701,90456
27702,62511
27703,80038
27704,51205
27705,90955
27706,61405
27707,29037
27708,29940
27709,71265
27710,112380
27711,32387
27712,16449
27713,39750
27714,106195
27715,55373
27716,75851
27717,7187
27718,32532
27719,113706
27720,69072
27721,98045
27722,59605
27723,30563
27724,75739
27725,90160
27726,45017
27727,55675
27728,52789
27729,15853
27730,45599
27731,78005
27732,89392
27733,38410
27734,53738
27735,100477
27736,40492
27737,89505
27738,23805
27739,96485
27740,97403
27741,74048
27742,68553
27743,99443
27744,63751
27745,46515
27746,83073
27747,2420
27748,62248
27749,99709
27750,12368
27751,72617
27752,94582
27753,103437
27754,113259
27755,61770
27756,43739
27757,24994
27758,56903
27759,22686
27760,98901
27761,28386
27762,6088
27763,76669
27764,5098
27765,56087
27766,76866
27767,55747
27768,87702
27769,89628
27770,57039
27771,111493
27772,21153
27773,7792
27774,32297
27775,11789
27776,81171
27777,94417
27778,83491
27779,53665
27780,107913
27781,110686
27782,84475
27783,11331
27784,76632
27785,104446
27786,44341
27787,84426
27788,97972
27789,16779
27790,61451
27791,66965
27792,19331
27793,53895
27794,93037
27795,44975
27796,87128
27797,62862
27798,42018
27799,21893
27800,61942
27801,74003
27802,73583
27803,92146
27804,83068
27805,84319
27806,52056
27807,11725
27808,79066
27809,91348
27810,66569
27811,9201
27812,28544
27813,109092
27814,38258
27815,40341
27816,105134
27817,15450
27818,3374
27819,70772
27820,91894
27821,19461
27822,4929
27823,24509
27824,58465
27825,73118
27826,33558
27827,16698
27828,25756
27829,41907
27830,13437
27831,41675
27832,109502
27833,51082
27834,14076
27835,36262
27836,25730
27837,33131
27838,2403
27839,1188
27840,76915
27841,45068
27842,15512
27843,25457
27844,87971
27845,99847
27846,112842
27847,103279
27848,60534
27849,71643
27850,113612
27851,111268
27852,38073
27853,81416
27854,20497
27855,46713
27856,34
27857,75686
27858,16107
27859,57447
27860,2724
27861,104341
27862,57197
27863,10097
27864,494
27865,103617
27866,5091
27867,51241
27868,71268
27869,75047
27870,9654
27871,44181
27872,83764
27873,50446
27874,65013
27875,32628
27876,75475
27877,32371
27878,84464
27879,87855
27880,16229
27881,57722
27882,71113
27883,57541
27884,76763
27885,58455
27886,24801
27887,58650
27888,55264
27889,89907
27890,5587
27891,79853
27892,87170
27893,96230
27894,67827
27895,89599
27896,25144
27897,3378
27898,105491
27899,92975
27900,22037
27901,76954
27902,44983
27903,41001
27904,11397
27905,5172
27906,13641
27907,101061
27908,88311
27909,57060
27910,22212
27911,98274
27912,65236
27913,67380
27914,55717
27915,7804
27916,48433
27917,13596
27918,82447
27919,54012
27920,103079
27921,107639
27922,3072
27923,9684
27924,411
27925,64416
27926,64125
27927,26664
27928,28457
27929,13066
27930,60983
27931,36350
27932,42120
27933,50864
27934,11612
27935,104630
27936,48006
27937,90394
27938,16061
27939,56209
27940,72238
27941,1212
27942,92099
27943,94525
27944,91935
27945,74761
27946,90672
27947,99957
27948,30508
27949,94790
27950,41055
27951,112728
27952,89073
27953,18924
27954,39340
27955,77931
27956,26197
27957,97973
27958,104442
27959,4468
27960,2904
27961,10038
27962,91892
27963,89321
27964,75142
27965,65203
27966,69587
27967,17882
27968,17121
27969,46916
27970,89691
27971,86254
27972,10859
27973,28060
27974,34195
27975,64655
27976,83181
27977,33220
27978,97657
27979,49711
27980,20249
27981,6571
27982,93986
27983,85232
27984,36673
27985,57412
27986,3649
27987,94258
27988,51104
27989,24974
27990,92178
27991,46195
27992,21258
27993,84212
27994,27211
27995,59325
27996,18959
27997,20024
27998,29024
27999,90711
28000,81542
28001,63271
28002,66586
28003,82624
28004,55627
28005,75620
28006,55576
28007,12035
28008,20843
28009,59834
28010,68322
28011,6919
28012,112290
28013,36654
28014,31297
28015,103478
28016,29257
28017,73552
28018,4772
28019,95787
28020,99643
28021,95808
28022,25033
28023,83361
28024,67556
28025,80411
28026,20065
28027,97834
28028,64595
28029,81254
28030,34361
28031,36620
28032,18818
28033,40205
28034,82389
28035,19820
28036,105035
28037,100158
28038,89141
28039,100262
28040,70841
28041,4579
28042,70974
28043,111592
28044,72291
28045,27578
28046,17732
28047,68869
28048,56098
28049,35256
28050,1137
28051,84367
28052,96221
28053,64985
28054,103220
28055,79164
28056,105749
28057,5272
28058,20672
28059,26646
28060,68058
28061,33774
28062,26457
28063,13934
28064,70205
28065,56639
28066,76846
28067,99996
28068,95511
28069,44626
28070,27407
28071,96688
28072,82448
28073,38317
28074,10826
28075,98403
28076,28856
28077,28399
28078,38110
28079,44078
28080,110919
28081,74338
28082,49409
28083,37397
28084,10680
28085,1047
28086,33588
28087,11990
28088,14235
28089,17841
28090,83093
28091,99833
28092,4434
28093,46086
28094,99628
28095,60451
28096,1865
28097,52164
28098,47750
28099,53110
28100,69644
28101,97936
28102,73034
28103,30174
28104,59250
28105,94307
28106,30222
28107,94764
28108,31957
28109,48681
28110,63877
28111,88784
28112,26749
28113,71547
28114,78619
28115,75491
28116,91429
28117,35332
28118,58770
28119,15691
28120,348
28121,59257
28122,13471
28123,10692
28124,13578
28125,93821
28126,98951
28127,58213
28128,40267
28129,15144
28130,77221
28131,26903
28132,78693
28133,36324
28134,71425
28135,14814
28136,89337
28137,41606
28138,62639
28139,16366
28140,56493
28141,24173
28142,49
28143,91932
28144,50924
28145,30813
28146,10518
28147,44897
28148,74192
28149,90271
28150,15694
28151,17688
28152,89647
28153,63847
28154,17917
28155,89914
28156,10884
28157,113928
28158,5826
28159,58516
28160,48621
28161,69588
28162,65901
28163,66637
28164,112252
28165,43839
28166,60017
28167,71756
28168,29957
28169,106395
28170,25724
28171,33822
28172,106081
28173,26783
28174,45432
28175,29295
28176,63141
28177,101552
28178,60596
28179,8118
28180,29220
28181,5583
28182,81951
28183,70019
28184,42912
28185,104792
28186,52015
28187,94962
28188,51003
28189,100527
28190,71293
28191,101599
28192,9970
28193,165
28194,93850
28195,44337
28196,30964
28197,42162
28198,77510
28199,91352
28200,100662
28201,55369
28202,111575
28203,19125
28204,50964
28205,7643
28206,25777
28207,22676
28208,58684
28209,100610
28210,26015
28211,50632
28212,91238
28213,8451
28214,45288
28215,75594
28216,84188
28217,3872
28218,84606
28219,6102
28220,14185
28221,75462
28222,62644
28223,14282
28224,68785
28225,108851
28226,82900
28227,110259
28228,54707
28229,63240
28230,46067
28231,22550
28232,60495
28233,71310
28234,104223
28235,107353
28236,52899
28237,57027
28238,87087
28239,44542
28240,8714
28241,48769
28242,8894
28243,96524
28244,35
28245,81995
28246,73205
28247,109827
28248,63898
28249,61214
28250,24629
28251,23660
28252,62035
28253,86980
28254,30314
28255,95307
28256,93610
28257,21838
28258,78911
28259,32464
28260,44230
28261,88846
28262,19482
28263,14021
28264,40556
28265,91759
28266,95283
28267,29212
28268,59098
28269,66102
28270,86396
28271,17030
28272,110804
28273,53254
28274,92548
28275,71942
28276,52074
28277,71309
28278,27008
28279,5195
28280,35122
28281,71390
28282,109989
28283,39488
28284,107117
28285,42384
28286,85865
28287,79622
28288,63418
28289,11797
28290,80643
28291,45831
28292,56312
28293,88357
28294,98781
28295,49638
28296,3164
28297,39246
28298,30675
28299,67041
28300,60959
28301,89622
28302,105466
28303,52959
28304,2298
28305,1341
28306,108069
28307,39006
28308,99269
28309,17582
28310,41319
28311,71020
28312,35943
28313,94021
28314,80545
28315,95119
28316,84263
28317,73023
28318,42635
28319,58422
28320,103413
28321,91143
28322,15271
28323,81787
28324,48961
28325,44751
28326,42285
28327,109636
28328,107688
28329,28813
28330,2129
28331,22241
28332,53136
28333,20950
28334,111198
28335,64033
28336,76705
28337,48201
28338,109004
28339,75856
28340,36161
28341,100890
28342,10613
28343,106165
28344,30025
28345,25667
28346,91710
28347,99647
28348,3225
28349,15560
28350,18360
28351,85817
28352,76579
28353,82936
28354,88371
28355,68626
28356,44302
28357,81551
28358,69817
28359,83988
28360,12298
28361,28365
28362,26061
28363,45759
28364,81472
28365,11034
28366,104006
28367,18909
28368,47351
28369,98008
28370,4184
28371,70705
28372,19439
28373,22310
28374,27216
28375,107279
28376,108839
28377,11659
28378,13163
28379,72637
28380,73490
28381,111644
28382,34004
28383,70451
28384,100554
28385,92045
28386,17197
28387,81187
28388,2799
28389,21498
28390,3911
28391,70751
28392,93824
28393,99277
28394,102760
28395,36242
28396,102002
28397,31086
28398,59802
28399,111937
28400,48128
28401,16105
28402,111465
28403,38541
28404,51903
28405,39945
28406,80234
28407,98136
28408,57603
28409,23330
28410,55538
28411,26397
28412,75653
28413,70420
28414,98177
28415,43231
28416,70948
28417,95094
28418,3658
28419,51271
28420,60049
28421,61702
28422,71725
28423,111886
28424,9521
28425,25179
28426,34507
28427,42749
28428,49510
28429,66272
28430,56705
28431,72400
28432,75515
28433,101317
28434,78336
28435,102886
28436,2920
28437,40869
28438,35616
28439,33623
28440,54059
28441,67410
28442,92150
28443,103442
28444,92082
28445,80173
28446,27687
28447,63974
28448,85054
28449,28542
28450,49654
28451,97848
28452,940
28453,76228
28454,75675
28455,89122
28456,99088
28457,68522
28458,38762
28459,27673
28460,49645
28461,34620
28462,35024
28463,69743
28464,7506
28465,59695
28466,6477
28467,1355
28468,13626
28469,31277
28470,14255
28471,54400
28472,102558
28473,108895
28474,7822
28475,85453
28476,95301
28477,64148
28478,17893
28479,4947
28480,39131
28481,3504
28482,105979
28483,44
28484,112529
28485,51487
28486,75054
28487,40729
28488,34977
28489,113049
28490,93820
28491,67128
28492,68259
28493,49622
28494,38872
28495,20178
28496,62091
28497,85416
28498,26411
28499,94204
28500,85111
28501,45527
28502,68980
28503,39310
28504,27742
28505,35954
28506,35798
28507,1267
28508,65104
28509,11298
28510,47135
28511,108056
28512,38356
28513,103543
28514,16653
28515,98844
28516,71260
28517,92213
28518,98112
28519,3869
28520,51002
28521,43784
28522,63765
28523,73989
28524,95263
28525,98490
28526,92035
28527,22861
28528,36861
28529,105510
28530,69861
28531,101594
28532,108489
28533,51029
28534,104495
28535,103306
28536,18911
28537,26187
28538,92982
28539,3712
28540,87908
28541,60025
28542,48303
28543,14909
28544,72537
28545,62047
28546,1633
28547,96656
28548,88973
28549,43769
28550,51468
28551,71506
28552,39964
28553,65596
28554,37055
28555,107030
28556,107105
28557,97101
28558,68939
28559,91818
28560,95542
28561,63865
28562,62181
28563,3644
28564,79071
28565,63896
28566,50329
28567,64811
28568,86579
28569,10517
28570,14804
28571,79095
28572,36519
28573,90208
28574,22886
28575,50347
28576,80295
28577,72580
28578,89566
28579,43086
28580,55966
28581,21756
28582,63600
28583,47595
28584,92694
28585,91074
28586,54708
28587,79892
28588,39112
28589,98594
28590,28237
28591,69757
28592,20191
28593,48849
28594,105872
28595,7302
28596,111708
28597,83442
28598,37779
28599,55090
28600,82067
28601,9708
28602,37697
28603,104165
28604,25763
28605,94811
28606,88154
28607,65524
28608,29147
28609,75101
28610,49709
28611,51893
28612,11865
28613,110723
28614,22505
28615,7931
28616,102312
28617,36385
28618,31476
28619,22924
28620,83373
28621,43004
28622,63147
28623,2105
28624,6471
28625,29446
28626,33257
28627,17085
28628,112323
28629,59799
28630,68463
28631,87182
28632,75257
28633,11529
28634,49762
28635,92957
28636,62847
28637,14674
