tour_id,survey_tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,survey_parent_tour_id,parent_tour_id,composition,tdd,atwork_subtour_frequency,stop_frequency
66719462,667194620,1627303,818523,work,mandatory,1363.0,1388.0,6.0,15.0,TNC_SHARED,,,,28,no_subtours,0out_0in
66765300,667653000,1628421,819641,work,mandatory,1402.0,1402.0,5.0,20.0,DRIVEALONEFREE,,,,15,no_subtours,0out_2in
66797198,667971980,1629199,820419,work,mandatory,1424.0,1416.0,7.0,18.0,DRIVEALONEFREE,,,,48,no_subtours,0out_0in
67070053,670700530,1635854,827074,work,mandatory,32.0,36.0,8.0,19.0,TNC_SINGLE,,,,65,no_subtours,1out_0in
67129749,671297490,1637310,828530,work,mandatory,2.0,43.0,7.0,18.0,BIKE,,,,48,no_subtours,0out_0in
67205271,672052710,1639152,830372,work,mandatory,5.0,49.0,8.0,13.0,DRIVE_LOC,,,,59,no_subtours,0out_0in
67205272,672052720,1639152,830372,work,mandatory,5.0,49.0,17.0,21.0,BIKE,,,,166,no_subtours,0out_0in
67259924,672599240,1640485,831705,work,mandatory,946.0,61.0,7.0,17.0,DRIVEALONEFREE,,,,47,no_subtours,0out_0in
67289772,672897720,1641213,832433,work,mandatory,69.0,65.0,6.0,16.0,WALK,,,,29,no_subtours,0out_0in
67345122,673451220,1642563,833783,work,mandatory,47.0,75.0,7.0,12.0,TNC_SINGLE,,,,42,no_subtours,0out_0in
67358406,673584060,1642887,834107,work,mandatory,2.0,77.0,8.0,17.0,TNC_SINGLE,,,,63,no_subtours,0out_3in
67371034,673710340,1643195,834415,work,mandatory,107.0,79.0,6.0,11.0,WALK,,,,24,no_subtours,0out_0in
67371035,673710350,1643195,834415,work,mandatory,107.0,79.0,11.0,16.0,TNC_SINGLE,,,,104,no_subtours,0out_1in
67453690,674536900,1645211,836431,work,mandatory,70.0,87.0,7.0,19.0,DRIVEALONEFREE,,,,49,no_subtours,0out_0in
67473862,674738620,1645703,836923,work,mandatory,172.0,88.0,8.0,19.0,DRIVEALONEFREE,,,,65,eat,0out_0in
67531877,675318770,1647118,838338,work,mandatory,133.0,95.0,7.0,20.0,TNC_SINGLE,,,,50,no_subtours,0out_2in
67679354,676793540,1650715,841935,work,mandatory,22.0,127.0,7.0,17.0,WALK_HVY,,,,47,eat,0out_0in
67727283,677272830,1651884,843104,work,mandatory,145.0,174.0,7.0,17.0,DRIVEALONEFREE,,,,47,eat,0out_0in
67761354,677613540,1652715,843935,work,mandatory,136.0,180.0,6.0,18.0,DRIVEALONEFREE,,,,31,eat,0out_0in
67777098,677770980,1653099,844319,work,mandatory,972.0,188.0,6.0,18.0,DRIVEALONEFREE,,,,31,no_subtours,0out_0in
67818631,678186310,1654112,845332,work,mandatory,192.0,213.0,7.0,18.0,DRIVEALONEFREE,,,,48,eat,1out_0in
67921705,679217050,1656626,847846,work,mandatory,265.0,255.0,8.0,17.0,BIKE,,,,63,eat,0out_0in
67945403,679454030,1657204,848424,work,mandatory,249.0,259.0,7.0,17.0,DRIVEALONEFREE,,,,47,no_subtours,0out_0in
67969388,679693880,1657789,849009,work,mandatory,315.0,270.0,5.0,15.0,DRIVEALONEFREE,,,,10,no_subtours,0out_0in
67974718,679747180,1657919,849139,work,mandatory,863.0,274.0,6.0,23.0,DRIVEALONEFREE,,,,36,no_subtours,0out_1in
67980622,679806220,1658063,849283,work,mandatory,285.0,275.0,7.0,21.0,DRIVEALONEFREE,,,,51,no_subtours,0out_0in
68150977,681509770,1662218,853438,work,mandatory,374.0,362.0,8.0,17.0,DRIVEALONEFREE,,,,63,no_subtours,1out_1in
68265531,682655310,1665012,856232,work,mandatory,412.0,400.0,5.0,20.0,DRIVEALONEFREE,,,,15,eat,2out_2in
68343923,683439230,1666924,858144,work,mandatory,412.0,446.0,6.0,17.0,DRIVEALONEFREE,,,,30,no_subtours,0out_0in
68400667,684006670,1668308,859528,work,mandatory,326.0,466.0,6.0,16.0,DRIVEALONEFREE,,,,29,no_subtours,0out_0in
68413787,684137870,1668628,859848,work,mandatory,504.0,470.0,6.0,16.0,DRIVEALONEFREE,,,,29,no_subtours,0out_2in
68542568,685425680,1671769,862989,work,mandatory,539.0,537.0,8.0,21.0,DRIVEALONEFREE,,,,67,no_subtours,0out_1in
68572334,685723340,1672495,863715,work,mandatory,355.0,549.0,6.0,18.0,DRIVEALONEFREE,,,,31,no_subtours,0out_0in
68705461,687054610,1675742,866962,work,mandatory,709.0,710.0,7.0,10.0,DRIVEALONEFREE,,,,40,no_subtours,0out_0in
68705462,687054620,1675742,866962,work,mandatory,709.0,710.0,12.0,17.0,DRIVEALONEFREE,,,,117,no_subtours,2out_0in
68712021,687120210,1675902,867122,work,mandatory,718.0,718.0,6.0,18.0,TNC_SINGLE,,,,31,no_subtours,0out_0in
68802426,688024260,1678107,869327,work,mandatory,40.0,778.0,8.0,20.0,DRIVE_HVY,,,,66,no_subtours,0out_0in
68874955,688749550,1679876,871096,work,mandatory,860.0,840.0,9.0,20.0,DRIVEALONEFREE,,,,81,eat,1out_1in
68979505,689795050,1682426,873646,work,mandatory,1059.0,930.0,7.0,20.0,DRIVEALONEFREE,,,,50,eat,0out_0in
69041333,690413330,1683934,875154,work,mandatory,2.0,942.0,8.0,18.0,DRIVE_HVY,,,,64,no_subtours,0out_0in
69087048,690870480,1685049,876269,work,mandatory,917.0,948.0,8.0,19.0,DRIVEALONEFREE,,,,65,no_subtours,1out_3in
69517671,695176710,1695552,886772,work,mandatory,1122.0,1123.0,7.0,12.0,DRIVEALONEFREE,,,,42,no_subtours,0out_0in
69517672,695176720,1695552,886772,work,mandatory,1122.0,1123.0,13.0,19.0,DRIVEALONEFREE,,,,130,no_subtours,0out_0in
69603730,696037300,1697651,888871,work,mandatory,1076.0,1161.0,8.0,20.0,DRIVEALONEFREE,,,,66,no_subtours,0out_1in
69607379,696073790,1697740,888960,work,mandatory,1168.0,1168.0,5.0,12.0,SHARED2FREE,,,,7,no_subtours,1out_1in
69611233,696112330,1697834,889054,work,mandatory,1175.0,1168.0,17.0,17.0,DRIVEALONEFREE,,,,162,no_subtours,0out_0in
69767443,697674430,1701644,892864,work,mandatory,1299.0,1297.0,8.0,11.0,DRIVEALONEFREE,,,,57,no_subtours,0out_2in
69767444,697674440,1701644,892864,work,mandatory,1299.0,1297.0,13.0,20.0,DRIVEALONEFREE,,,,131,no_subtours,1out_1in
69822752,698227520,1702993,894213,work,mandatory,1366.0,1339.0,6.0,18.0,DRIVEALONEFREE,,,,31,business1,0out_0in
69864736,698647360,1704017,895237,work,mandatory,1363.0,1364.0,9.0,15.0,TNC_SINGLE,,,,76,no_subtours,1out_3in
69976338,699763380,1706739,897959,work,mandatory,1438.0,1443.0,18.0,21.0,DRIVEALONEFREE,,,,172,no_subtours,0out_0in
70044923,700449230,1708412,899220,school,mandatory,188.0,195.0,14.0,20.0,DRIVEALONEFREE,,,,141,,0out_3in
71124256,711242560,1734737,912383,work,mandatory,251.0,246.0,5.0,18.0,SHARED3FREE,,,,13,no_subtours,0out_1in
71390674,713906740,1741235,915632,work,mandatory,603.0,542.0,8.0,18.0,TNC_SINGLE,,,,64,no_subtours,1out_2in
71433191,714331910,1742272,916150,work,mandatory,563.0,594.0,11.0,11.0,DRIVEALONEFREE,,,,99,no_subtours,0out_1in
71433192,714331920,1742272,916150,work,mandatory,563.0,594.0,12.0,17.0,WALK_LOC,,,,117,no_subtours,0out_0in
71525523,715255230,1744524,917276,work,mandatory,607.0,672.0,7.0,17.0,DRIVEALONEFREE,,,,47,eat,0out_0in
71625850,716258500,1746971,918500,work,mandatory,349.0,729.0,7.0,19.0,DRIVEALONEPAY,,,,49,eat,1out_0in
71625883,716258830,1746972,918500,school,mandatory,720.0,729.0,17.0,17.0,DRIVEALONEFREE,,,,162,,0out_0in
71673984,716739840,1748145,919087,work,mandatory,875.0,761.0,8.0,18.0,DRIVEALONEFREE,,,,64,no_subtours,2out_1in
71784192,717841920,1750833,920431,work,mandatory,1145.0,821.0,5.0,18.0,SHARED2FREE,,,,13,no_subtours,0out_1in
71860247,718602470,1752688,921358,work,mandatory,860.0,860.0,6.0,16.0,WALK,,,,29,no_subtours,0out_0in
71976072,719760720,1755513,922771,work,mandatory,874.0,927.0,5.0,22.0,DRIVEALONEFREE,,,,17,eat,2out_0in
72024042,720240420,1756683,923356,work,mandatory,1019.0,1025.0,7.0,14.0,BIKE,,,,44,no_subtours,0out_0in
72194274,721942740,1760835,925432,work,mandatory,1113.0,1133.0,8.0,12.0,DRIVEALONEFREE,,,,58,business1,1out_0in
72283531,722835310,1763012,926520,work,mandatory,1289.0,1180.0,5.0,18.0,DRIVEALONEFREE,,,,13,eat_business,1out_0in
72302145,723021450,1763466,926747,work,mandatory,1146.0,1185.0,6.0,16.0,DRIVEALONEFREE,,,,29,no_subtours,0out_0in
72353477,723534770,1764718,927373,work,mandatory,1178.0,1203.0,8.0,17.0,DRIVEALONEFREE,,,,63,no_subtours,1out_0in
72395584,723955840,1765745,927887,work,mandatory,1437.0,1230.0,10.0,20.0,DRIVEALONEFREE,,,,95,no_subtours,0out_2in
72419774,724197740,1766335,928182,work,mandatory,1092.0,1243.0,7.0,17.0,DRIVEALONEFREE,,,,47,no_subtours,0out_0in
72433632,724336320,1766673,928351,work,mandatory,1294.0,1251.0,8.0,18.0,DRIVEALONEFREE,,,,64,no_subtours,0out_0in
72461676,724616760,1767357,928693,work,mandatory,1144.0,1267.0,9.0,20.0,DRIVEALONEFREE,,,,81,no_subtours,0out_0in
72461709,724617090,1767358,928693,school,mandatory,1249.0,1267.0,18.0,22.0,TAXI,,,,173,,0out_0in
72669710,726697100,1772431,931230,work,mandatory,1378.0,1395.0,7.0,19.0,DRIVEALONEFREE,,,,49,eat,0out_0in
72765486,727654860,1774767,932398,work,mandatory,9.0,12.0,13.0,22.0,WALK_LRF,,,,133,no_subtours,1out_0in
72765519,727655190,1774768,932398,school,mandatory,13.0,12.0,17.0,17.0,WALK_LOC,,,,162,,2out_0in
72879302,728793020,1777543,933786,work,mandatory,947.0,103.0,7.0,20.0,SHARED3FREE,,,,50,business1,0out_0in
72898818,728988180,1778019,934024,work,mandatory,132.0,120.0,7.0,17.0,DRIVEALONEFREE,,,,47,no_subtours,0out_0in
72922188,729221880,1778589,934309,work,mandatory,92.0,174.0,8.0,19.0,WALK_LOC,,,,65,no_subtours,2out_0in
72922221,729222210,1778590,934309,school,mandatory,188.0,174.0,18.0,19.0,DRIVEALONEFREE,,,,170,,0out_0in
72996152,729961520,1780393,935211,work,mandatory,199.0,222.0,9.0,16.0,SHARED2FREE,,,,77,no_subtours,0out_1in
72996153,729961530,1780393,935211,work,mandatory,199.0,222.0,17.0,19.0,WALK,,,,164,no_subtours,0out_0in
73330466,733304660,1788547,939288,work,mandatory,535.0,544.0,8.0,18.0,DRIVEALONEFREE,,,,64,no_subtours,0out_0in
73437304,734373040,1791153,940591,school,mandatory,653.0,666.0,8.0,14.0,DRIVEALONEFREE,,,,60,,0out_0in
73437353,734373530,1791154,940591,work,mandatory,692.0,666.0,5.0,20.0,SHARED3FREE,,,,15,eat,0out_0in
73464741,734647410,1791822,940925,work,mandatory,706.0,705.0,5.0,16.0,DRIVEALONEFREE,,,,11,eat,0out_0in
73527922,735279220,1793363,941696,work,mandatory,775.0,775.0,7.0,17.0,SHARED2FREE,,,,47,eat,0out_0in
73597909,735979090,1795070,942549,work,mandatory,841.0,842.0,9.0,18.0,DRIVEALONEFREE,,,,79,no_subtours,0out_2in
73783098,737830980,1799587,944808,school,mandatory,1019.0,1012.0,12.0,18.0,WALK_HVY,,,,118,,0out_0in
73783147,737831470,1799588,944808,work,mandatory,133.0,1012.0,8.0,15.0,DRIVEALONEFREE,,,,61,no_subtours,1out_1in
73783148,737831480,1799588,944808,work,mandatory,133.0,1012.0,16.0,19.0,DRIVEALONEFREE,,,,157,no_subtours,1out_0in
73792372,737923720,1799813,944921,work,mandatory,755.0,1018.0,5.0,15.0,WALK_HVY,,,,10,no_subtours,0out_1in
73792405,737924050,1799814,944921,school,mandatory,1019.0,1018.0,16.0,17.0,WALK_LOC,,,,155,,1out_0in
73841818,738418180,1801019,945524,work,mandatory,1441.0,1068.0,6.0,15.0,SHARED3FREE,,,,28,no_subtours,0out_0in
73933904,739339040,1803265,946647,work,mandatory,20.0,1199.0,8.0,17.0,SHARED3FREE,,,,63,no_subtours,0out_1in
73935913,739359130,1803314,946671,work,mandatory,1198.0,1205.0,9.0,18.0,DRIVEALONEFREE,,,,79,no_subtours,0out_0in
74111516,741115160,1807597,948813,work,mandatory,185.0,65.0,9.0,18.0,TNC_SINGLE,,,,79,no_subtours,1out_1in
74111557,741115570,1807598,948813,work,mandatory,61.0,65.0,9.0,23.0,TNC_SINGLE,,,,84,no_subtours,1out_1in
74130540,741305400,1808061,949045,work,mandatory,85.0,94.0,8.0,17.0,WALK,,,,63,no_subtours,0out_0in
74130581,741305810,1808062,949045,work,mandatory,91.0,94.0,7.0,16.0,WALK,,,,46,no_subtours,0out_0in
74137592,741375920,1808233,949131,work,mandatory,115.0,113.0,5.0,15.0,DRIVEALONEFREE,,,,10,business1,2out_0in
74137633,741376330,1808234,949131,work,mandatory,291.0,113.0,8.0,21.0,SHARED2FREE,,,,67,maint,0out_0in
74285274,742852740,1811835,950932,work,mandatory,197.0,196.0,6.0,17.0,DRIVEALONEFREE,,,,30,eat,0out_2in
74285315,742853150,1811836,950932,work,mandatory,294.0,196.0,10.0,21.0,SHARED3FREE,,,,96,no_subtours,0out_1in
74486092,744860920,1816733,953381,work,mandatory,310.0,319.0,9.0,19.0,DRIVEALONEFREE,,,,80,no_subtours,0out_0in
74486133,744861330,1816734,953381,work,mandatory,265.0,319.0,8.0,18.0,DRIVEALONEFREE,,,,64,no_subtours,0out_0in
74512783,745127830,1817384,953706,work,mandatory,460.0,347.0,5.0,15.0,DRIVEALONEFREE,,,,10,no_subtours,0out_0in
74539884,745398840,1818045,954037,work,mandatory,414.0,381.0,6.0,17.0,DRIVEALONEFREE,,,,30,no_subtours,0out_0in
74539925,745399250,1818046,954037,work,mandatory,479.0,381.0,5.0,12.0,SHARED3FREE,,,,7,no_subtours,0out_0in
74682728,746827280,1821529,955779,work,mandatory,520.0,519.0,16.0,21.0,DRIVEALONEFREE,,,,159,no_subtours,0out_0in
74682769,746827690,1821530,955779,work,mandatory,499.0,519.0,17.0,21.0,DRIVEALONEFREE,,,,166,no_subtours,1out_0in
74767680,747676800,1823601,956815,work,mandatory,434.0,591.0,7.0,21.0,SHARED3FREE,,,,51,maint,0out_0in
74767721,747677210,1823602,956815,work,mandatory,404.0,591.0,11.0,21.0,SHARED2FREE,,,,109,no_subtours,1out_0in
74796216,747962160,1824297,957163,work,mandatory,607.0,613.0,5.0,16.0,DRIVEALONEFREE,,,,11,eat,0out_0in
74796257,747962570,1824298,957163,work,mandatory,383.0,613.0,7.0,16.0,DRIVEALONEFREE,,,,46,maint,0out_0in
74826269,748262690,1825030,957529,work,mandatory,403.0,632.0,7.0,18.0,SHARED2PAY,,,,48,no_subtours,0out_0in
75021798,750217980,1829799,959914,work,mandatory,784.0,727.0,9.0,20.0,DRIVEALONEFREE,,,,81,no_subtours,1out_3in
75487476,754874760,1841157,965593,work,mandatory,16.0,904.0,8.0,18.0,WALK_HVY,,,,64,eat,0out_0in
75492724,754927240,1841285,965657,work,mandatory,930.0,906.0,6.0,18.0,WALK,,,,31,no_subtours,0out_0in
75492765,754927650,1841286,965657,work,mandatory,13.0,906.0,10.0,17.0,SHARED3FREE,,,,92,no_subtours,1out_3in
75570460,755704600,1843181,966605,work,mandatory,967.0,934.0,6.0,16.0,SHARED2FREE,,,,29,no_subtours,0out_0in
75570501,755705010,1843182,966605,work,mandatory,16.0,934.0,7.0,20.0,DRIVE_HVY,,,,50,no_subtours,0out_0in
75613428,756134280,1844229,967129,work,mandatory,40.0,963.0,6.0,17.0,WALK_HVY,,,,30,no_subtours,0out_0in
75613469,756134690,1844230,967129,work,mandatory,950.0,963.0,7.0,17.0,SHARED2FREE,,,,47,no_subtours,1out_1in
75663858,756638580,1845459,967744,work,mandatory,989.0,1002.0,7.0,17.0,DRIVEALONEFREE,,,,47,no_subtours,0out_0in
75663899,756638990,1845460,967744,work,mandatory,1008.0,1002.0,8.0,17.0,WALK_LOC,,,,63,no_subtours,0out_0in
75715108,757151080,1846709,968369,work,mandatory,925.0,1039.0,6.0,17.0,DRIVEALONEFREE,,,,30,no_subtours,1out_1in
75715149,757151490,1846710,968369,work,mandatory,971.0,1039.0,7.0,15.0,WALK_LOC,,,,45,no_subtours,0out_1in
75780462,757804620,1848303,969166,work,mandatory,1037.0,1065.0,19.0,22.0,DRIVEALONEFREE,,,,178,no_subtours,0out_1in
75780503,757805030,1848304,969166,work,mandatory,1018.0,1065.0,7.0,13.0,WALK_HVY,,,,43,no_subtours,1out_1in
75780504,757805040,1848304,969166,work,mandatory,1018.0,1065.0,13.0,18.0,WALK_HVY,,,,129,no_subtours,1out_0in
75811868,758118680,1849069,969549,work,mandatory,131.0,1077.0,6.0,15.0,DRIVE_HVY,,,,28,no_subtours,0out_0in
75811909,758119090,1849070,969549,work,mandatory,1058.0,1077.0,7.0,18.0,DRIVEALONEFREE,,,,48,no_subtours,1out_1in
75916828,759168280,1851629,970829,work,mandatory,1113.0,1104.0,8.0,17.0,DRIVEALONEFREE,,,,63,no_subtours,0out_0in
76356840,763568400,1862361,976195,work,mandatory,1249.0,1262.0,11.0,17.0,DRIVEALONEFREE,,,,105,no_subtours,0out_0in
76356881,763568810,1862362,976195,work,mandatory,1260.0,1262.0,7.0,17.0,SHARED2FREE,,,,47,no_subtours,0out_0in
76418340,764183400,1863861,976945,work,mandatory,1262.0,1281.0,7.0,19.0,SHARED2FREE,,,,49,eat,0out_0in
76591729,765917290,1868090,979059,work,mandatory,1370.0,1334.0,8.0,19.0,SHARED2FREE,,,,65,no_subtours,1out_1in
76772334,767723340,1872495,981262,work,mandatory,1368.0,1391.0,8.0,15.0,DRIVEALONEFREE,,,,61,maint,1out_1in
76772375,767723750,1872496,981262,work,mandatory,1363.0,1391.0,5.0,16.0,SHARED2FREE,,,,11,no_subtours,2out_0in
77175938,771759380,1882339,986184,work,mandatory,9.0,77.0,12.0,14.0,WALK,,,,114,eat,0out_0in
77175979,771759790,1882340,986184,work,mandatory,110.0,77.0,8.0,17.0,WALK_LRF,,,,63,no_subtours,1out_1in
77243506,772435060,1883987,987008,work,mandatory,70.0,84.0,12.0,18.0,TNC_SINGLE,,,,118,no_subtours,1out_0in
77243547,772435470,1883988,987008,work,mandatory,91.0,84.0,7.0,12.0,WALK_LRF,,,,42,no_subtours,0out_0in
77243539,772435390,1883988,987008,school,mandatory,10.0,84.0,13.0,14.0,WALK_LOC,,,,125,,3out_1in
77267122,772671220,1884563,987296,work,mandatory,176.0,86.0,7.0,20.0,DRIVEALONEFREE,,,,50,eat,1out_0in
77267163,772671630,1884564,987296,work,mandatory,2.0,86.0,10.0,17.0,BIKE,,,,92,no_subtours,0out_0in
77268024,772680240,1884585,987307,work,mandatory,24.0,86.0,7.0,13.0,TNC_SINGLE,,,,43,maint,1out_1in
77268065,772680650,1884586,987307,work,mandatory,16.0,86.0,7.0,16.0,WALK_LOC,,,,46,no_subtours,0out_0in
77281882,772818820,1884923,987476,work,mandatory,9.0,87.0,8.0,20.0,WALK_LOC,,,,66,eat,0out_0in
77281923,772819230,1884924,987476,work,mandatory,69.0,87.0,7.0,18.0,WALK,,,,48,no_subtours,0out_0in
77353345,773533450,1886666,988347,work,mandatory,102.0,97.0,8.0,19.0,WALK_LRF,,,,65,no_subtours,1out_1in
77631940,776319400,1893461,991745,work,mandatory,149.0,181.0,7.0,21.0,SHARED2FREE,,,,51,no_subtours,0out_0in
77663756,776637560,1894237,992133,work,mandatory,113.0,192.0,6.0,21.0,DRIVEALONEFREE,,,,34,no_subtours,1out_0in
77663797,776637970,1894238,992133,work,mandatory,13.0,192.0,8.0,17.0,DRIVE_HVY,,,,63,no_subtours,0out_0in
77775604,777756040,1896965,993497,work,mandatory,234.0,234.0,6.0,15.0,WALK,,,,28,no_subtours,0out_0in
77775645,777756450,1896966,993497,work,mandatory,248.0,234.0,7.0,17.0,DRIVEALONEFREE,,,,47,business1,0out_0in
77845386,778453860,1898667,994348,work,mandatory,252.0,279.0,11.0,18.0,DRIVEALONEFREE,,,,106,no_subtours,0out_1in
77985770,779857700,1902091,996060,work,mandatory,369.0,371.0,7.0,18.0,BIKE,,,,48,no_subtours,0out_0in
77985811,779858110,1902092,996060,work,mandatory,416.0,371.0,7.0,20.0,SHARED2FREE,,,,50,no_subtours,0out_0in
78377730,783777300,1911651,1000840,work,mandatory,546.0,548.0,8.0,18.0,WALK,,,,64,eat,0out_0in
78377771,783777710,1911652,1000840,work,mandatory,605.0,548.0,11.0,16.0,DRIVEALONEFREE,,,,104,no_subtours,2out_1in
78408234,784082340,1912395,1001212,work,mandatory,558.0,557.0,8.0,19.0,DRIVEALONEFREE,,,,65,eat,0out_1in
78408275,784082750,1912396,1001212,work,mandatory,601.0,557.0,7.0,18.0,DRIVEALONEFREE,,,,48,no_subtours,0out_0in
78447471,784474710,1913352,1001690,work,mandatory,412.0,564.0,8.0,21.0,WALK_LRF,,,,67,no_subtours,1out_0in
78498516,784985160,1914597,1002313,work,mandatory,504.0,597.0,6.0,18.0,SHARED2FREE,,,,31,no_subtours,0out_0in
78498557,784985570,1914598,1002313,work,mandatory,405.0,597.0,7.0,17.0,DRIVEALONEFREE,,,,47,maint,2out_1in
78545051,785450510,1915732,1002880,work,mandatory,435.0,650.0,6.0,18.0,DRIVEALONEFREE,,,,31,eat,0out_0in
78594948,785949480,1916949,1003489,work,mandatory,430.0,685.0,8.0,19.0,SHARED2FREE,,,,65,business1,0out_0in
78594989,785949890,1916950,1003489,work,mandatory,688.0,685.0,14.0,17.0,DRIVEALONEFREE,,,,138,no_subtours,0out_0in
78594990,785949900,1916950,1003489,work,mandatory,688.0,685.0,18.0,18.0,DRIVEALONEFREE,,,,169,no_subtours,0out_0in
78609052,786090520,1917293,1003661,work,mandatory,708.0,701.0,8.0,21.0,SHARED3FREE,,,,67,no_subtours,1out_0in
78609093,786090930,1917294,1003661,work,mandatory,435.0,701.0,9.0,21.0,WALK_LRF,,,,82,no_subtours,0out_0in
79022988,790229880,1927389,1008709,work,mandatory,971.0,934.0,7.0,17.0,WALK_LOC,,,,47,eat,0out_0in
79023029,790230290,1927390,1008709,work,mandatory,1019.0,934.0,6.0,17.0,TAXI,,,,30,no_subtours,0out_0in
79044800,790448000,1927921,1008975,work,mandatory,1017.0,939.0,10.0,19.0,DRIVEALONEFREE,,,,94,no_subtours,0out_0in
79073746,790737460,1928627,1009328,work,mandatory,979.0,942.0,7.0,19.0,WALK,,,,49,eat,0out_0in
79091745,790917450,1929066,1009547,work,mandatory,813.0,943.0,8.0,11.0,DRIVEALONEFREE,,,,57,no_subtours,0out_3in
79129916,791299160,1929997,1010013,work,mandatory,945.0,946.0,7.0,18.0,WALK_LOC,,,,48,eat,0out_0in
79129957,791299570,1929998,1010013,work,mandatory,1128.0,946.0,7.0,16.0,TNC_SINGLE,,,,46,no_subtours,0out_0in
79286536,792865360,1933817,1011923,work,mandatory,998.0,1000.0,8.0,19.0,SHARED2FREE,,,,65,no_subtours,2out_0in
79286577,792865770,1933818,1011923,work,mandatory,1026.0,1000.0,7.0,17.0,SHARED2FREE,,,,47,no_subtours,0out_0in
79380016,793800160,1936097,1013063,work,mandatory,995.0,1020.0,10.0,17.0,DRIVEALONEFREE,,,,92,no_subtours,1out_1in
79380057,793800570,1936098,1013063,work,mandatory,1019.0,1020.0,6.0,14.0,WALK_LOC,,,,27,no_subtours,0out_0in
79383050,793830500,1936171,1013100,work,mandatory,1122.0,1021.0,13.0,22.0,DRIVEALONEFREE,,,,133,business1,0out_1in
79429544,794295440,1937305,1013667,work,mandatory,1014.0,1038.0,7.0,16.0,DRIVEALONEFREE,,,,46,no_subtours,0out_0in
79429585,794295850,1937306,1013667,work,mandatory,1004.0,1038.0,8.0,15.0,DRIVEALONEFREE,,,,61,business1,1out_3in
79615438,796154380,1941839,1015934,work,mandatory,1113.0,1115.0,7.0,18.0,DRIVEALONEFREE,,,,48,eat,0out_0in
79615479,796154790,1941840,1015934,work,mandatory,1093.0,1115.0,7.0,13.0,SHARED2FREE,,,,43,no_subtours,0out_0in
79748688,797486880,1945089,1017559,work,mandatory,1113.0,1189.0,10.0,17.0,SHARED2FREE,,,,92,no_subtours,1out_0in
79796986,797969860,1946267,1018148,work,mandatory,1124.0,1215.0,9.0,18.0,SHARED2FREE,,,,79,no_subtours,0out_0in
79797027,797970270,1946268,1018148,work,mandatory,43.0,1215.0,5.0,14.0,SHARED2FREE,,,,9,no_subtours,2out_1in
79905308,799053080,1948909,1019469,work,mandatory,1285.0,1275.0,6.0,21.0,SHARED3FREE,,,,34,no_subtours,2out_2in
79905349,799053490,1948910,1019469,work,mandatory,1278.0,1275.0,6.0,17.0,DRIVEALONEFREE,,,,30,no_subtours,0out_2in
79909408,799094080,1949009,1019519,work,mandatory,1263.0,1278.0,5.0,16.0,DRIVEALONEFREE,,,,11,no_subtours,0out_0in
79909449,799094490,1949010,1019519,work,mandatory,1280.0,1278.0,6.0,15.0,DRIVEALONEFREE,,,,28,no_subtours,1out_1in
79958034,799580340,1950195,1020112,work,mandatory,1295.0,1304.0,7.0,17.0,DRIVEALONEFREE,,,,47,no_subtours,0out_0in
80010678,800106780,1951479,1020754,work,mandatory,1381.0,1337.0,6.0,6.0,DRIVEALONEFREE,,,,19,no_subtours,2out_1in
80010670,800106700,1951479,1020754,school,mandatory,1342.0,1337.0,15.0,15.0,DRIVEALONEFREE,,,,145,,0out_0in
80010719,800107190,1951480,1020754,work,mandatory,1337.0,1337.0,8.0,17.0,DRIVEALONEFREE,,,,63,no_subtours,0out_0in
80043806,800438060,1952287,1021158,work,mandatory,1374.0,1346.0,8.0,15.0,DRIVEALONEFREE,,,,61,no_subtours,0out_0in
80043847,800438470,1952288,1021158,work,mandatory,1342.0,1346.0,7.0,18.0,SHARED2FREE,,,,48,eat,0out_0in
80348387,803483870,1959716,1024872,school,mandatory,917.0,945.0,7.0,15.0,WALK_LOC,,,,45,,0out_1in
80388288,803882880,1960689,1025359,work,mandatory,988.0,121.0,8.0,20.0,DRIVEALONEFREE,,,,66,eat,1out_0in
80388321,803883210,1960690,1025359,school,mandatory,113.0,121.0,7.0,18.0,WALK,,,,48,,0out_1in
80389600,803896000,1960721,1025375,work,mandatory,102.0,122.0,8.0,16.0,TNC_SINGLE,,,,62,no_subtours,0out_1in
80389633,803896330,1960722,1025375,school,mandatory,130.0,122.0,7.0,15.0,WALK_HVY,,,,45,,0out_2in
80501284,805012840,1963445,1026737,work,mandatory,460.0,486.0,8.0,19.0,WALK_LOC,,,,65,no_subtours,1out_1in
80501317,805013170,1963446,1026737,school,mandatory,486.0,486.0,7.0,15.0,WALK,,,,45,,0out_0in
80710220,807102200,1968541,1029285,work,mandatory,971.0,977.0,7.0,18.0,DRIVEALONEFREE,,,,48,eat,0out_0in
80866348,808663480,1972349,1031189,work,mandatory,1178.0,1178.0,8.0,19.0,TNC_SINGLE,,,,65,eat,1out_2in
80866381,808663810,1972350,1031189,school,mandatory,1195.0,1178.0,7.0,14.0,BIKE,,,,44,,0out_0in
80977130,809771300,1975051,1032540,work,mandatory,1285.0,1284.0,7.0,20.0,DRIVEALONEFREE,,,,50,no_subtours,1out_1in
80977163,809771630,1975052,1032540,school,mandatory,1281.0,1284.0,8.0,14.0,SHARED3FREE,,,,60,,0out_0in
