tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,parent_tour_id
79044800,1927921,1008975,work,mandatory,1017.0,939.0,10.0,19.0,DRIVEALONEFREE,
79073746,1928627,1009328,work,mandatory,979.0,942.0,7.0,19.0,WALK,
79091745,1929066,1009547,work,mandatory,813.0,943.0,8.0,11.0,DRIVEALONEFREE,
79129916,1929997,1010013,work,mandatory,945.0,946.0,7.0,18.0,WALK_LOC,
79129957,1929998,1010013,work,mandatory,1128.0,946.0,7.0,16.0,TNC_SINGLE,
79286536,1933817,1011923,work,mandatory,998.0,1000.0,8.0,19.0,SHARED2FREE,
79286577,1933818,1011923,work,mandatory,1026.0,1000.0,7.0,17.0,SHARED2FREE,
79380016,1936097,1013063,work,mandatory,995.0,1020.0,10.0,17.0,DRIVEALONEFREE,
79380057,1936098,1013063,work,mandatory,1019.0,1020.0,6.0,14.0,WALK_LOC,
79383050,1936171,1013100,work,mandatory,1122.0,1021.0,13.0,22.0,DRIVEALONEFREE,
79429544,1937305,1013667,work,mandatory,1014.0,1038.0,7.0,16.0,DRIVEALONEFREE,
79429585,1937306,1013667,work,mandatory,1004.0,1038.0,8.0,15.0,DRIVEALONEFREE,
79615438,1941839,1015934,work,mandatory,1113.0,1115.0,7.0,18.0,DRIVEALONEFREE,
79615479,1941840,1015934,work,mandatory,1093.0,1115.0,7.0,13.0,SHARED2FREE,
79748688,1945089,1017559,work,mandatory,1113.0,1189.0,10.0,17.0,SHARED2FREE,
79796986,1946267,1018148,work,mandatory,1124.0,1215.0,9.0,18.0,SHARED2FREE,
79797027,1946268,1018148,work,mandatory,43.0,1215.0,5.0,14.0,SHARED2FREE,
79905308,1948909,1019469,work,mandatory,1285.0,1275.0,6.0,21.0,SHARED3FREE,
79905349,1948910,1019469,work,mandatory,1278.0,1275.0,6.0,17.0,DRIVEALONEFREE,
79909408,1949009,1019519,work,mandatory,1263.0,1278.0,5.0,16.0,DRIVEALONEFREE,
79909449,1949010,1019519,work,mandatory,1280.0,1278.0,6.0,15.0,DRIVEALONEFREE,
79958034,1950195,1020112,work,mandatory,1295.0,1304.0,7.0,17.0,DRIVEALONEFREE,
80010678,1951479,1020754,work,mandatory,1381.0,1337.0,6.0,6.0,DRIVEALONEFREE,
80010670,1951479,1020754,school,mandatory,1342.0,1337.0,15.0,15.0,DRIVEALONEFREE,
80010719,1951480,1020754,work,mandatory,1337.0,1337.0,8.0,17.0,DRIVEALONEFREE,
80043806,1952287,1021158,work,mandatory,1374.0,1346.0,8.0,15.0,DRIVEALONEFREE,
80043847,1952288,1021158,work,mandatory,1342.0,1346.0,7.0,18.0,SHARED2FREE,
80348387,1959716,1024872,school,mandatory,917.0,945.0,7.0,15.0,WALK_LOC,
80388288,1960689,1025359,work,mandatory,988.0,121.0,8.0,20.0,DRIVEALONEFREE,
80388321,1960690,1025359,school,mandatory,113.0,121.0,7.0,18.0,WALK,
80389600,1960721,1025375,work,mandatory,102.0,122.0,8.0,16.0,TNC_SINGLE,
80389633,1960722,1025375,school,mandatory,130.0,122.0,7.0,15.0,WALK_HVY,
80501284,1963445,1026737,work,mandatory,460.0,486.0,8.0,19.0,WALK_LOC,
80501317,1963446,1026737,school,mandatory,486.0,486.0,7.0,15.0,WALK,
80710220,1968541,1029285,work,mandatory,971.0,977.0,7.0,18.0,DRIVEALONEFREE,
80866348,1972349,1031189,work,mandatory,1178.0,1178.0,8.0,19.0,TNC_SINGLE,
80866381,1972350,1031189,school,mandatory,1195.0,1178.0,7.0,14.0,BIKE,
80977130,1975051,1032540,work,mandatory,1285.0,1284.0,7.0,20.0,DRIVEALONEFREE,
80977163,1975052,1032540,school,mandatory,1281.0,1284.0,8.0,14.0,SHARED3FREE,
81034366,1976447,1033238,work,mandatory,1342.0,1344.0,7.0,17.0,SHARED2FREE,
81034399,1976448,1033238,school,mandatory,1347.0,1344.0,8.0,14.0,SHARED3FREE,
81250436,1981717,1035873,work,mandatory,9.0,79.0,8.0,17.0,WALK,
81253503,1981792,1035910,school,mandatory,129.0,81.0,7.0,11.0,WALK_LRF,
81300210,1982931,1036480,work,mandatory,82.0,106.0,7.0,17.0,WALK,
81300243,1982932,1036480,school,mandatory,105.0,106.0,7.0,18.0,WALK,
81589506,1989987,1040008,work,mandatory,739.0,741.0,12.0,17.0,SHARED2FREE,
81589539,1989988,1040008,school,mandatory,741.0,741.0,8.0,13.0,SHARED3FREE,
81594426,1990107,1040068,work,mandatory,742.0,742.0,7.0,19.0,SHARED2FREE,
81594459,1990108,1040068,school,mandatory,334.0,742.0,7.0,14.0,WALK_HVY,
81640674,1991235,1040632,work,mandatory,776.0,857.0,7.0,18.0,DRIVEALONEFREE,
81640707,1991236,1040632,school,mandatory,855.0,857.0,7.0,15.0,WALK,
81741206,1993687,1041858,work,mandatory,2.0,979.0,7.0,17.0,DRIVE_HVY,
81741239,1993688,1041858,school,mandatory,917.0,979.0,7.0,13.0,WALK_LOC,
81791308,1994909,1042469,work,mandatory,1069.0,1069.0,7.0,18.0,SHARED2FREE,
81791341,1994910,1042469,school,mandatory,1069.0,1069.0,8.0,13.0,BIKE,
81791554,1994915,1042472,work,mandatory,1069.0,1069.0,5.0,16.0,WALK,
81791587,1994916,1042472,school,mandatory,1069.0,1069.0,8.0,18.0,WALK,
81841246,1996127,1043078,work,mandatory,1205.0,1189.0,8.0,17.0,SHARED2FREE,
81841279,1996128,1043078,school,mandatory,1191.0,1189.0,6.0,16.0,SHARED3FREE,
81874161,1996930,1043479,school,mandatory,1203.0,1208.0,7.0,14.0,SHARED3FREE,
81973594,1999355,1044692,work,mandatory,1355.0,1384.0,7.0,16.0,DRIVEALONEFREE,
81973627,1999356,1044692,school,mandatory,1384.0,1384.0,12.0,21.0,SHARED3FREE,
82289540,2007061,1048545,work,mandatory,867.0,971.0,8.0,16.0,SHARED2FREE,
82289573,2007062,1048545,school,mandatory,975.0,971.0,7.0,16.0,WALK_LOC,
82348826,2008507,1049268,work,mandatory,1421.0,972.0,11.0,18.0,DRIVEALONEFREE,
82348859,2008508,1049268,school,mandatory,917.0,972.0,8.0,13.0,SHARED2FREE,
82355468,2008669,1049349,work,mandatory,944.0,992.0,8.0,17.0,SHARED3FREE,
82355501,2008670,1049349,school,mandatory,1018.0,992.0,8.0,16.0,WALK_EXP,
82621755,2015164,1051661,school,mandatory,648.0,422.0,7.0,13.0,SHARED3FREE,
82905934,2022095,1053972,work,mandatory,494.0,498.0,8.0,20.0,DRIVEALONEFREE,
82906008,2022097,1053972,school,mandatory,557.0,498.0,9.0,19.0,DRIVE_LRF,
83065096,2025977,1055266,work,mandatory,704.0,713.0,7.0,17.0,DRIVEALONEFREE,
83195148,2029149,1056323,work,mandatory,1067.0,1056.0,9.0,20.0,SHARED3FREE,
83223274,2029835,1056552,work,mandatory,1179.0,1177.0,8.0,15.0,SHARED2FREE,
83223307,2029836,1056552,school,mandatory,720.0,1177.0,16.0,18.0,DRIVEALONEFREE,
83223348,2029837,1056552,school,mandatory,1177.0,1177.0,8.0,16.0,SHARED3FREE,
83307898,2031899,1057240,work,mandatory,1306.0,1319.0,8.0,18.0,DRIVEALONEFREE,
83522410,2037131,1058984,work,mandatory,595.0,563.0,6.0,16.0,DRIVEALONEFREE,
83827983,2044584,1061468,work,mandatory,12.0,167.0,8.0,20.0,WALK_HVY,
83828024,2044585,1061468,work,mandatory,9.0,167.0,8.0,16.0,DRIVEALONEFREE,
83955493,2047694,1062505,work,mandatory,264.0,290.0,8.0,19.0,SHARED2FREE,
83955567,2047696,1062505,school,mandatory,291.0,290.0,8.0,10.0,SHARED2FREE,
84270127,2055368,1065063,work,mandatory,435.0,674.0,7.0,17.0,DRIVEALONEFREE,
84270168,2055369,1065063,work,mandatory,542.0,674.0,7.0,14.0,DRIVEALONEFREE,
84270160,2055369,1065063,school,mandatory,557.0,674.0,18.0,21.0,WALK_LRF,
84270201,2055370,1065063,school,mandatory,557.0,674.0,17.0,17.0,WALK_LRF,
84290176,2055857,1065226,work,mandatory,506.0,688.0,20.0,22.0,DRIVEALONEFREE,
84290258,2055859,1065226,work,mandatory,467.0,688.0,6.0,10.0,DRIVEALONEFREE,
84290259,2055859,1065226,work,mandatory,467.0,688.0,10.0,10.0,SHARED3FREE,
84404320,2058641,1066154,work,mandatory,412.0,776.0,7.0,17.0,SHARED2FREE,
84404361,2058642,1066154,work,mandatory,1145.0,776.0,8.0,17.0,DRIVEALONEFREE,
84454217,2059858,1066559,work,mandatory,828.0,823.0,7.0,19.0,DRIVEALONEFREE,
84523138,2061539,1067120,work,mandatory,806.0,853.0,8.0,18.0,DRIVEALONEFREE,
84523179,2061540,1067120,work,mandatory,875.0,853.0,7.0,15.0,SHARED3FREE,
84652657,2064698,1068173,work,mandatory,1069.0,1070.0,14.0,23.0,SHARED3FREE,
84652698,2064699,1068173,work,mandatory,12.0,1070.0,7.0,21.0,DRIVE_HVY,
84703825,2065946,1068589,work,mandatory,579.0,1127.0,5.0,21.0,SHARED3FREE,
84724112,2066441,1068754,school,mandatory,545.0,1176.0,17.0,17.0,DRIVEALONEFREE,
84724161,2066442,1068754,work,mandatory,1161.0,1176.0,8.0,12.0,DRIVEALONEFREE,
84724162,2066442,1068754,work,mandatory,1161.0,1176.0,13.0,20.0,SHARED2FREE,
84729040,2066561,1068794,work,mandatory,1122.0,1178.0,8.0,21.0,SHARED2FREE,
84816903,2068704,1069508,work,mandatory,1259.0,1258.0,7.0,20.0,WALK,
84984634,2072795,1070872,work,mandatory,2.0,166.0,6.0,23.0,WALK_LRF,
84984675,2072796,1070872,work,mandatory,44.0,166.0,7.0,14.0,SHARED2FREE,
84984667,2072796,1070872,school,mandatory,133.0,166.0,16.0,16.0,DRIVEALONEFREE,
85127929,2076290,1072037,work,mandatory,372.0,372.0,5.0,19.0,DRIVEALONEFREE,
85127970,2076291,1072037,work,mandatory,558.0,372.0,7.0,15.0,DRIVEALONEFREE,
85271962,2079803,1073208,work,mandatory,412.0,595.0,7.0,19.0,SHARED2FREE,
85272003,2079804,1073208,work,mandatory,408.0,595.0,5.0,18.0,DRIVEALONEFREE,
85272036,2079805,1073208,school,mandatory,557.0,595.0,8.0,11.0,DRIVEALONEFREE,
86397781,2107262,1082361,work,mandatory,142.0,120.0,6.0,19.0,WALK_LOC,
86397822,2107263,1082361,work,mandatory,115.0,120.0,8.0,17.0,WALK,
86397863,2107264,1082361,work,mandatory,9.0,120.0,5.0,14.0,SHARED2FREE,
86404915,2107436,1082419,work,mandatory,9.0,128.0,6.0,16.0,WALK_LRF,
86404956,2107437,1082419,work,mandatory,1019.0,128.0,11.0,16.0,WALK_HVY,
86404997,2107438,1082419,work,mandatory,12.0,128.0,7.0,19.0,WALK_LOC,
86524840,2110361,1083394,work,mandatory,432.0,449.0,5.0,17.0,DRIVEALONEFREE,
86524881,2110362,1083394,work,mandatory,407.0,449.0,6.0,16.0,DRIVEALONEFREE,
86524922,2110363,1083394,work,mandatory,611.0,449.0,8.0,18.0,DRIVEALONEFREE,
86532835,2110556,1083459,work,mandatory,472.0,472.0,7.0,16.0,SHARED3FREE,
86532876,2110557,1083459,work,mandatory,529.0,472.0,7.0,19.0,WALK_LOC,
86532917,2110558,1083459,work,mandatory,449.0,472.0,8.0,18.0,SHARED2FREE,
86863000,2118609,1086143,school,mandatory,324.0,320.0,8.0,16.0,SHARED2FREE,
86863041,2118610,1086143,school,mandatory,320.0,320.0,8.0,15.0,SHARED2FREE,
86890839,2119288,1086369,school,mandatory,721.0,721.0,7.0,15.0,SHARED3FREE,
86942622,2120551,1086790,school,mandatory,1221.0,1221.0,7.0,15.0,BIKE,
87332950,2130071,1089964,work,mandatory,372.0,320.0,8.0,20.0,DRIVEALONEFREE,
87373909,2131070,1090297,work,mandatory,467.0,394.0,7.0,17.0,WALK_LOC,
87373942,2131071,1090297,school,mandatory,525.0,394.0,8.0,19.0,WALK_LOC,
87373983,2131072,1090297,school,mandatory,452.0,394.0,8.0,15.0,WALK_LOC,
87411670,2131991,1090604,work,mandatory,461.0,470.0,7.0,17.0,DRIVEALONEFREE,
87411744,2131993,1090604,school,mandatory,545.0,470.0,7.0,13.0,SHARED3FREE,
87622000,2137121,1092314,work,mandatory,751.0,748.0,7.0,14.0,SHARED2FREE,
87622001,2137121,1092314,work,mandatory,751.0,748.0,15.0,20.0,DRIVEALONEFREE,
87692725,2138846,1092889,work,mandatory,871.0,859.0,8.0,21.0,DRIVEALONEFREE,
87692758,2138847,1092889,school,mandatory,952.0,859.0,7.0,17.0,SHARED3FREE,
87861727,2142968,1094263,work,mandatory,1072.0,1066.0,5.0,17.0,SHARED2FREE,
88082799,2148360,1096060,work,mandatory,1122.0,1186.0,7.0,17.0,DRIVEALONEFREE,
88082832,2148361,1096060,school,mandatory,1191.0,1186.0,7.0,15.0,SHARED3FREE,
88465657,2157698,1099173,work,mandatory,1451.0,1418.0,6.0,11.0,DRIVEALONEFREE,
88465731,2157700,1099173,school,mandatory,1418.0,1418.0,7.0,15.0,SHARED2FREE,
88819774,2166335,1102052,work,mandatory,460.0,440.0,9.0,18.0,SHARED3FREE,
88819807,2166336,1102052,school,mandatory,440.0,440.0,7.0,14.0,SHARED2FREE,
88844743,2166944,1102255,work,mandatory,439.0,456.0,5.0,16.0,DRIVEALONEFREE,
89060854,2172215,1104012,work,mandatory,734.0,848.0,9.0,22.0,SHARED2FREE,
89060887,2172216,1104012,school,mandatory,821.0,848.0,12.0,13.0,DRIVEALONEFREE,
89060928,2172217,1104012,school,mandatory,848.0,848.0,7.0,15.0,WALK,
89318326,2178495,1106105,school,mandatory,1203.0,1209.0,8.0,18.0,SHARED3FREE,
89396431,2180400,1106740,school,mandatory,1333.0,1325.0,7.0,15.0,SHARED3FREE,
89396480,2180401,1106740,work,mandatory,1336.0,1325.0,12.0,21.0,SHARED2FREE,
89496643,2182844,1107555,work,mandatory,40.0,90.0,7.0,17.0,SHARED3FREE,
89496684,2182845,1107555,work,mandatory,14.0,90.0,8.0,19.0,SHARED2FREE,
89496717,2182846,1107555,school,mandatory,99.0,90.0,7.0,18.0,WALK_LRF,
89744734,2188895,1109572,work,mandatory,541.0,473.0,7.0,16.0,DRIVEALONEFREE,
89744808,2188897,1109572,school,mandatory,481.0,473.0,7.0,12.0,SHARED3FREE,
89861461,2191742,1110521,work,mandatory,407.0,592.0,7.0,12.0,SHARED2FREE,
89861502,2191743,1110521,work,mandatory,752.0,592.0,7.0,18.0,DRIVEALONEFREE,
89861535,2191744,1110521,school,mandatory,598.0,592.0,9.0,17.0,SHARED3FREE,
90103156,2197637,1112486,work,mandatory,969.0,889.0,7.0,21.0,WALK_LOC,
90103197,2197638,1112486,work,mandatory,60.0,889.0,6.0,17.0,DRIVEALONEFREE,
90186796,2199677,1113166,work,mandatory,1019.0,1011.0,7.0,14.0,WALK_LOC,
90186837,2199678,1113166,work,mandatory,971.0,1011.0,8.0,16.0,WALK_LOC,
90186870,2199679,1113166,school,mandatory,1015.0,1011.0,8.0,15.0,WALK_LOC,
90566538,2208939,1116253,work,mandatory,1242.0,1242.0,10.0,15.0,WALK,
90566571,2208940,1116253,school,mandatory,1242.0,1242.0,7.0,14.0,SHARED2FREE,
90663585,2211306,1117042,work,mandatory,1284.0,1281.0,9.0,17.0,DRIVEALONEFREE,
90663618,2211307,1117042,school,mandatory,1283.0,1281.0,7.0,13.0,SHARED3FREE,
90828610,2215331,1118384,work,mandatory,1358.0,1358.0,5.0,16.0,DRIVEALONEFREE,
90828651,2215332,1118384,work,mandatory,1359.0,1358.0,7.0,11.0,DRIVEALONEFREE,
91243120,2225441,1121754,work,mandatory,1016.0,271.0,6.0,12.0,DRIVE_HVY,
91243161,2225442,1121754,work,mandatory,1168.0,271.0,7.0,19.0,DRIVEALONEFREE,
91243194,2225443,1121754,school,mandatory,212.0,271.0,6.0,16.0,DRIVEALONEFREE,
91322373,2227374,1122398,work,mandatory,428.0,412.0,9.0,18.0,DRIVEALONEFREE,
91443610,2230331,1123384,work,mandatory,468.0,472.0,9.0,18.0,DRIVEALONEFREE,
91443643,2230332,1123384,school,mandatory,535.0,472.0,8.0,12.0,SHARED3FREE,
91443692,2230333,1123384,work,mandatory,491.0,472.0,11.0,21.0,DRIVEALONEFREE,
91572022,2233463,1124428,work,mandatory,607.0,617.0,8.0,18.0,DRIVEALONEFREE,
91572063,2233464,1124428,work,mandatory,563.0,617.0,6.0,16.0,DRIVEALONEFREE,
91572096,2233465,1124428,school,mandatory,605.0,617.0,7.0,15.0,SHARED3FREE,
91759843,2238044,1125955,work,mandatory,960.0,962.0,13.0,22.0,SHARED2FREE,
91759884,2238045,1125955,work,mandatory,2.0,962.0,16.0,23.0,DRIVE_HVY,
92047540,2245061,1128294,work,mandatory,1021.0,1222.0,7.0,18.0,WALK_HVY,
92047614,2245063,1128294,school,mandatory,1222.0,1222.0,8.0,21.0,WALK,
92446257,2254786,1131535,school,mandatory,48.0,50.0,8.0,17.0,SHARED3FREE,
92462296,2255177,1131666,work,mandatory,20.0,109.0,6.0,15.0,WALK,
92462329,2255178,1131666,school,mandatory,169.0,109.0,7.0,13.0,WALK_LRF,
92462378,2255179,1131666,work,mandatory,14.0,109.0,7.0,17.0,WALK_LRF,
92744286,2262055,1133460,school,mandatory,821.0,867.0,14.0,15.0,DRIVEALONEFREE,
92830058,2264147,1133888,school,mandatory,1234.0,1230.0,7.0,15.0,SHARED2FREE,
92830099,2264148,1133888,school,mandatory,1229.0,1230.0,7.0,15.0,WALK,
92830140,2264149,1133888,school,mandatory,1230.0,1230.0,9.0,17.0,WALK,
92830181,2264150,1133888,school,mandatory,1231.0,1230.0,7.0,14.0,SHARED3FREE,
93392127,2277856,1136749,school,mandatory,557.0,592.0,18.0,18.0,TNC_SINGLE,
93392250,2277859,1136749,school,mandatory,548.0,592.0,8.0,17.0,SHARED3FREE,
93392299,2277860,1136749,work,mandatory,519.0,592.0,6.0,15.0,DRIVEALONEFREE,
93578923,2282412,1137705,school,mandatory,708.0,707.0,7.0,15.0,SHARED3FREE,
93766711,2286992,1138680,work,mandatory,808.0,823.0,7.0,16.0,DRIVEALONEFREE,
94729965,2310486,1143819,work,mandatory,1019.0,1066.0,10.0,17.0,WALK_LOC,
94730039,2310488,1143819,school,mandatory,1156.0,1066.0,17.0,19.0,SHARED3FREE,
96307440,2348961,1151559,work,mandatory,1014.0,1089.0,5.0,15.0,SHARED2FREE,
96513342,2353983,1152577,work,mandatory,1281.0,1288.0,11.0,18.0,DRIVEALONEFREE,
96513498,2353987,1152577,school,mandatory,1288.0,1288.0,7.0,22.0,SHARED3FREE,
96513539,2353988,1152577,school,mandatory,1288.0,1288.0,6.0,14.0,SHARED2FREE,
97083570,2367891,1155655,work,mandatory,774.0,802.0,7.0,19.0,WALK_LOC,
97083652,2367893,1155655,work,mandatory,810.0,802.0,7.0,19.0,DRIVEALONEFREE,
97083685,2367894,1155655,school,mandatory,775.0,802.0,7.0,15.0,WALK_LOC,
97479466,2377547,1157739,work,mandatory,46.0,165.0,5.0,21.0,DRIVEALONEFREE,
97479507,2377548,1157739,work,mandatory,16.0,165.0,8.0,21.0,WALK_LRF,
97479540,2377549,1157739,school,mandatory,133.0,165.0,13.0,14.0,TAXI,
97479589,2377550,1157739,work,mandatory,16.0,165.0,7.0,17.0,WALK_HVY,
97680858,2382459,1158742,work,mandatory,212.0,260.0,5.0,14.0,DRIVEALONEFREE,
97680899,2382460,1158742,work,mandatory,432.0,260.0,8.0,20.0,DRIVEALONEFREE,
97680932,2382461,1158742,school,mandatory,255.0,260.0,7.0,15.0,SHARED3FREE,
97954328,2389129,1159943,work,mandatory,605.0,598.0,15.0,22.0,DRIVEALONEFREE,
97954361,2389130,1159943,school,mandatory,631.0,598.0,8.0,16.0,SHARED2FREE,
97954402,2389131,1159943,school,mandatory,598.0,598.0,7.0,10.0,SHARED2FREE,
98077492,2392133,1160580,work,mandatory,527.0,643.0,6.0,18.0,DRIVEALONEFREE,
98077648,2392137,1160580,school,mandatory,634.0,643.0,6.0,17.0,WALK_LOC,
98204182,2395223,1161187,work,mandatory,708.0,706.0,7.0,20.0,DRIVEALONEFREE,
98204223,2395224,1161187,work,mandatory,706.0,706.0,12.0,20.0,DRIVEALONEFREE,
98204256,2395225,1161187,school,mandatory,711.0,706.0,7.0,15.0,SHARED3FREE,
98443335,2401056,1162321,work,mandatory,839.0,814.0,5.0,19.0,DRIVEALONEFREE,
98443376,2401057,1162321,work,mandatory,5.0,814.0,9.0,18.0,DRIVE_HVY,
98443409,2401058,1162321,school,mandatory,818.0,814.0,8.0,15.0,WALK_LOC,
98472117,2401758,1162477,work,mandatory,921.0,837.0,8.0,14.0,DRIVEALONEFREE,
98472158,2401759,1162477,work,mandatory,794.0,837.0,6.0,14.0,DRIVEALONEFREE,
98472191,2401760,1162477,school,mandatory,811.0,837.0,8.0,12.0,TNC_SINGLE,
98472240,2401761,1162477,work,mandatory,947.0,837.0,8.0,18.0,DRIVEALONEFREE,
98564490,2404011,1162927,work,mandatory,973.0,916.0,6.0,16.0,BIKE,
98564531,2404012,1162927,work,mandatory,1129.0,916.0,7.0,18.0,DRIVEALONEFREE,
98581423,2404424,1163017,work,mandatory,427.0,925.0,7.0,20.0,DRIVEALONEFREE,
98581464,2404425,1163017,work,mandatory,954.0,925.0,7.0,18.0,DRIVEALONEFREE,
98706350,2407471,1163660,work,mandatory,1090.0,1116.0,12.0,22.0,SHARED3FREE,
98706391,2407472,1163660,work,mandatory,1113.0,1116.0,10.0,18.0,SHARED3FREE,
98706424,2407473,1163660,school,mandatory,1127.0,1116.0,11.0,15.0,TNC_SINGLE,
98706473,2407474,1163660,work,mandatory,1122.0,1116.0,7.0,16.0,SHARED2FREE,
99003354,2414715,1165119,work,mandatory,1368.0,1392.0,5.0,17.0,DRIVEALONEFREE,
99290026,2421707,1166607,work,mandatory,659.0,351.0,8.0,10.0,DRIVE_LRF,
99290027,2421707,1166607,work,mandatory,659.0,351.0,10.0,13.0,DRIVEALONEFREE,
99290067,2421708,1166607,work,mandatory,934.0,351.0,7.0,18.0,SHARED3FREE,
99290108,2421709,1166607,work,mandatory,409.0,351.0,8.0,17.0,SHARED2FREE,
99290149,2421710,1166607,work,mandatory,349.0,351.0,6.0,12.0,WALK,
99290150,2421710,1166607,work,mandatory,349.0,351.0,15.0,20.0,DRIVEALONEFREE,
99290190,2421711,1166607,work,mandatory,349.0,351.0,7.0,18.0,WALK,
99321391,2422472,1166745,work,mandatory,459.0,377.0,5.0,15.0,SHARED2FREE,
99321432,2422473,1166745,work,mandatory,401.0,377.0,13.0,18.0,SHARED2FREE,
99321555,2422476,1166745,work,mandatory,416.0,377.0,8.0,9.0,WALK_LRF,
99321556,2422476,1166745,work,mandatory,416.0,377.0,10.0,17.0,WALK_LRF,
99321596,2422477,1166745,work,mandatory,543.0,377.0,11.0,17.0,DRIVEALONEFREE,
99381825,2423946,1167050,work,mandatory,751.0,448.0,6.0,16.0,DRIVEALONEFREE,
100760032,2457561,1173718,school,mandatory,1384.0,1383.0,8.0,18.0,SHARED3FREE,
100760073,2457562,1173718,school,mandatory,1384.0,1383.0,7.0,15.0,SHARED2FREE,
100760114,2457563,1173718,school,mandatory,1383.0,1383.0,7.0,15.0,SHARED2FREE,
100904516,2461085,1174410,school,mandatory,260.0,260.0,8.0,15.0,SHARED3FREE,
100904557,2461086,1174410,school,mandatory,256.0,260.0,8.0,11.0,SHARED3FREE,
100904598,2461087,1174410,school,mandatory,249.0,260.0,7.0,12.0,WALK_LOC,
101182701,2467870,1175748,school,mandatory,709.0,709.0,6.0,15.0,SHARED3FREE,
101426372,2473813,1176940,work,mandatory,115.0,115.0,8.0,17.0,DRIVEALONEFREE,
101426405,2473814,1176940,school,mandatory,139.0,115.0,8.0,19.0,SHARED3FREE,
101426446,2473815,1176940,school,mandatory,141.0,115.0,8.0,15.0,SHARED3FREE,
101558794,2477043,1177555,school,mandatory,127.0,161.0,10.0,15.0,WALK_LOC,
103600192,2526833,1187881,work,mandatory,1066.0,1060.0,8.0,14.0,DRIVEALONEFREE,
103600193,2526833,1187881,work,mandatory,1066.0,1060.0,15.0,21.0,DRIVEALONEFREE,
103600307,2526836,1187881,school,mandatory,1050.0,1060.0,8.0,19.0,DRIVEALONEFREE,
103710318,2529519,1188387,work,mandatory,1019.0,1080.0,6.0,15.0,DRIVEALONEFREE,
103710392,2529521,1188387,school,mandatory,1072.0,1080.0,7.0,13.0,SHARED3FREE,
103710433,2529522,1188387,school,mandatory,1081.0,1080.0,8.0,14.0,WALK,
104893619,2558380,1194461,work,mandatory,1360.0,1349.0,7.0,17.0,SHARED2FREE,
104893693,2558382,1194461,school,mandatory,1364.0,1349.0,13.0,18.0,SHARED3FREE,
104893694,2558382,1194461,school,mandatory,1364.0,1349.0,18.0,21.0,DRIVEALONEFREE,
104893734,2558383,1194461,school,mandatory,1379.0,1349.0,7.0,15.0,SHARED3FREE,
105109525,2563646,1195615,work,mandatory,1342.0,1407.0,8.0,19.0,DRIVEALONEFREE,
105109599,2563648,1195615,school,mandatory,1407.0,1407.0,8.0,20.0,WALK,
105109640,2563649,1195615,school,mandatory,1408.0,1407.0,8.0,16.0,SHARED3FREE,
105469415,2572424,1197509,school,mandatory,238.0,237.0,7.0,15.0,SHARED3FREE,
105523051,2573732,1197782,work,mandatory,16.0,279.0,8.0,18.0,DRIVE_HVY,
105523084,2573733,1197782,school,mandatory,282.0,279.0,10.0,18.0,SHARED3FREE,
105523125,2573734,1197782,school,mandatory,257.0,279.0,8.0,15.0,SHARED3FREE,
106094714,2587675,1200771,work,mandatory,406.0,627.0,7.0,20.0,DRIVEALONEFREE,
106094788,2587677,1200771,school,mandatory,533.0,627.0,8.0,17.0,DRIVEALONEFREE,
106094829,2587678,1200771,school,mandatory,601.0,627.0,10.0,16.0,SHARED3FREE,
106094870,2587679,1200771,school,mandatory,627.0,627.0,7.0,13.0,SHARED3FREE,
106094911,2587680,1200771,school,mandatory,630.0,627.0,7.0,15.0,SHARED3FREE,
106192950,2590071,1201272,work,mandatory,473.0,709.0,7.0,16.0,DRIVEALONEFREE,
106192983,2590072,1201272,school,mandatory,709.0,709.0,9.0,14.0,WALK,
106193024,2590073,1201272,school,mandatory,710.0,709.0,9.0,12.0,SHARED3FREE,
106795281,2604762,1204319,work,mandatory,1146.0,1149.0,8.0,17.0,DRIVEALONEFREE,
106795314,2604763,1204319,school,mandatory,1151.0,1149.0,7.0,17.0,SHARED3FREE,
106795355,2604764,1204319,school,mandatory,1149.0,1149.0,8.0,14.0,WALK,
106795396,2604765,1204319,school,mandatory,1145.0,1149.0,7.0,10.0,SHARED3FREE,
106795437,2604766,1204319,school,mandatory,1146.0,1149.0,8.0,16.0,BIKE,
106798069,2604830,1204335,work,mandatory,1149.0,1162.0,5.0,18.0,DRIVEALONEFREE,
106798102,2604831,1204335,school,mandatory,134.0,1162.0,7.0,14.0,WALK_HVY,
106798143,2604832,1204335,school,mandatory,999.0,1162.0,8.0,18.0,SHARED3FREE,
106798184,2604833,1204335,school,mandatory,1147.0,1162.0,12.0,19.0,SHARED2FREE,
107095565,2612086,1205915,work,mandatory,1381.0,1374.0,5.0,13.0,DRIVEALONEFREE,
107095680,2612089,1205915,school,mandatory,1372.0,1374.0,6.0,13.0,SHARED3FREE,
107095721,2612090,1205915,school,mandatory,1376.0,1374.0,12.0,20.0,SHARED3FREE,
107386706,2619187,1207364,work,mandatory,349.0,147.0,8.0,21.0,DRIVEALONEFREE,
108030734,2634895,1210628,work,mandatory,249.0,363.0,8.0,18.0,SHARED2FREE,
108030775,2634896,1210628,work,mandatory,349.0,363.0,7.0,13.0,SHARED2FREE,
