trip_id,survey_trip_id,person_id,household_id,survey_tour_id,outbound,purpose,destination,origin,depart,trip_mode,tour_id,trip_num
527732305,5277323050,1608939,800159,659665380,True,work,1047,1037,5.0,BIKE,65966538,1
527732309,5277323090,1608939,800159,659665380,False,Home,1037,1047,15.0,BIKE,65966538,1
528367513,5283675130,1610876,802096,660459390,True,atwork,949,954,13.0,DRIVEALONEFREE,66045939,1
528367517,5283675170,1610876,802096,660459390,False,Work,954,949,13.0,DRIVEALONEFREE,66045939,1
528367641,5283676410,1610876,802096,660459550,True,escort,1144,1087,6.0,DRIVEALONEFREE,66045955,1
528367642,5283676420,1610876,802096,660459550,True,work,954,1144,7.0,DRIVEALONEFREE,66045955,2
528367645,5283676450,1610876,802096,660459550,False,social,916,954,17.0,DRIVEALONEFREE,66045955,1
528367646,5283676460,1610876,802096,660459550,False,Home,1087,916,19.0,DRIVEALONEFREE,66045955,2
528733361,5287333610,1611991,803211,660916700,True,work,1112,1105,7.0,DRIVEALONEFREE,66091670,1
528733362,5287333620,1611991,803211,660916700,True,work,1127,1112,8.0,DRIVEALONEFREE,66091670,2
528733365,5287333650,1611991,803211,660916700,False,Home,1105,1127,17.0,DRIVEALONEFREE,66091670,1
529353001,5293530010,1613881,805101,661691250,True,atwork,1146,1147,12.0,DRIVEALONEFREE,66169125,1
529353005,5293530050,1613881,805101,661691250,False,Work,1147,1146,13.0,DRIVEALONEFREE,66169125,1
529353233,5293532330,1613881,805101,661691540,True,shopping,1137,1138,17.0,WALK,66169154,1
529353237,5293532370,1613881,805101,661691540,False,Home,1138,1137,17.0,WALK,66169154,1
529353281,5293532810,1613881,805101,661691600,True,work,1147,1138,5.0,DRIVEALONEFREE,66169160,1
529353285,5293532850,1613881,805101,661691600,False,shopping,1137,1147,16.0,DRIVEALONEFREE,66169160,1
529353286,5293532860,1613881,805101,661691600,False,Home,1138,1137,16.0,DRIVEALONEFREE,66169160,2
530054561,5300545610,1616020,807240,662568200,True,atwork,1112,1122,11.0,DRIVEALONEFREE,66256820,1
530054565,5300545650,1616020,807240,662568200,False,work,1112,1112,17.0,DRIVEALONEFREE,66256820,1
530054566,5300545660,1616020,807240,662568200,False,othmaint,1116,1112,17.0,DRIVEALONEFREE,66256820,2
530054567,5300545670,1616020,807240,662568200,False,work,1113,1116,17.0,DRIVEALONEFREE,66256820,3
530054568,5300545680,1616020,807240,662568200,False,Work,1122,1113,17.0,DRIVEALONEFREE,66256820,4
530054873,5300548730,1616020,807240,662568590,True,work,1122,1177,6.0,DRIVEALONEFREE,66256859,1
530054877,5300548770,1616020,807240,662568590,False,Home,1177,1122,17.0,DRIVEALONEFREE,66256859,1
530269385,5302693850,1616674,807894,662836730,True,work,607,1179,5.0,DRIVEALONEFREE,66283673,1
530269389,5302693890,1616674,807894,662836730,False,Home,1179,607,15.0,DRIVEALONEFREE,66283673,1
530780737,5307807370,1618233,809453,663475920,True,work,979,1212,8.0,DRIVE_HVY,66347592,1
530780741,5307807410,1618233,809453,663475920,False,Home,1212,979,19.0,DRIVE_HVY,66347592,1
530912641,5309126410,1618636,809856,663640800,True,atwork,1107,1107,12.0,DRIVEALONEFREE,66364080,1
530912645,5309126450,1618636,809856,663640800,False,Work,1107,1107,12.0,DRIVEALONEFREE,66364080,1
530912921,5309129210,1618636,809856,663641150,True,work,1094,1222,8.0,DRIVEALONEFREE,66364115,1
530912922,5309129220,1618636,809856,663641150,True,work,1107,1094,9.0,DRIVEALONEFREE,66364115,2
530912925,5309129250,1618636,809856,663641150,False,othmaint,1069,1107,17.0,DRIVEALONEFREE,66364115,1
530912926,5309129260,1618636,809856,663641150,False,othmaint,1242,1069,21.0,DRIVEALONEFREE,66364115,2
530912927,5309129270,1618636,809856,663641150,False,Home,1222,1242,21.0,DRIVEALONEFREE,66364115,3
531287825,5312878250,1619779,810999,664109780,True,work,1279,1248,6.0,DRIVEALONEFREE,66410978,1
531287829,5312878290,1619779,810999,664109780,False,eatout,1265,1279,13.0,DRIVEALONEFREE,66410978,1
531287830,5312878300,1619779,810999,664109780,False,Home,1248,1265,17.0,DRIVEALONEFREE,66410978,2
531587353,5315873530,1620693,811913,664484190,True,eatout,1269,1269,16.0,SHARED3FREE,66448419,1
531587357,5315873570,1620693,811913,664484190,False,Home,1269,1269,19.0,SHARED3FREE,66448419,1
531587617,5315876170,1620693,811913,664484520,True,work,1248,1269,6.0,DRIVEALONEFREE,66448452,1
531587621,5315876210,1620693,811913,664484520,False,Home,1269,1248,14.0,DRIVEALONEFREE,66448452,1
533010697,5330106970,1625032,816252,666263370,True,escort,1344,1340,10.0,DRIVEALONEFREE,66626337,1
533010698,5330106980,1625032,816252,666263370,True,othdiscr,1342,1344,12.0,DRIVEALONEFREE,66626337,2
533010701,5330107010,1625032,816252,666263370,False,shopping,1346,1342,12.0,DRIVEALONEFREE,66626337,1
533010702,5330107020,1625032,816252,666263370,False,Home,1340,1346,12.0,DRIVEALONEFREE,66626337,2
533078425,5330784250,1625239,816459,666348030,True,atwork,1315,1315,10.0,DRIVEALONEFREE,66634803,1
533078429,5330784290,1625239,816459,666348030,False,Work,1315,1315,10.0,DRIVEALONEFREE,66634803,1
533078705,5330787050,1625239,816459,666348380,True,work,1315,1345,7.0,DRIVEALONEFREE,66634838,1
533078709,5330787090,1625239,816459,666348380,False,escort,1377,1315,23.0,DRIVEALONEFREE,66634838,1
533078710,5330787100,1625239,816459,666348380,False,Home,1345,1377,23.0,DRIVEALONEFREE,66634838,2
533755697,5337556970,1627303,818523,667194620,True,work,1363,1388,6.0,TNC_SHARED,66719462,1
533755701,5337557010,1627303,818523,667194620,False,Home,1388,1363,15.0,TNC_SHARED,66719462,1
534122401,5341224010,1628421,819641,667653000,True,work,1402,1402,5.0,DRIVEALONEFREE,66765300,1
534122405,5341224050,1628421,819641,667653000,False,shopping,1402,1402,19.0,DRIVEALONEFREE,66765300,1
534122406,5341224060,1628421,819641,667653000,False,social,1402,1402,20.0,DRIVEALONEFREE,66765300,2
534122407,5341224070,1628421,819641,667653000,False,Home,1402,1402,20.0,DRIVEALONEFREE,66765300,3
534377585,5343775850,1629199,820419,667971980,True,work,1424,1416,7.0,DRIVEALONEFREE,66797198,1
534377589,5343775890,1629199,820419,667971980,False,Home,1416,1424,18.0,DRIVEALONEFREE,66797198,1
536560425,5365604250,1635854,827074,670700530,True,escort,9,36,8.0,WALK_LOC,67070053,1
536560426,5365604260,1635854,827074,670700530,True,work,32,9,9.0,WALK,67070053,2
536560429,5365604290,1635854,827074,670700530,False,Home,36,32,19.0,TNC_SINGLE,67070053,1
537037993,5370379930,1637310,828530,671297490,True,work,2,43,7.0,BIKE,67129749,1
537037997,5370379970,1637310,828530,671297490,False,Home,43,2,18.0,BIKE,67129749,1
537642169,5376421690,1639152,830372,672052710,True,work,5,49,8.0,DRIVE_LOC,67205271,1
537642173,5376421730,1639152,830372,672052710,False,Home,49,5,13.0,DRIVE_LOC,67205271,1
537642177,5376421770,1639152,830372,672052720,True,work,5,49,17.0,BIKE,67205272,1
537642181,5376421810,1639152,830372,672052720,False,Home,49,5,21.0,BIKE,67205272,1
538079393,5380793930,1640485,831705,672599240,True,work,946,61,7.0,DRIVEALONEFREE,67259924,1
538079397,5380793970,1640485,831705,672599240,False,Home,61,946,17.0,DRIVEALONEFREE,67259924,1
538318177,5383181770,1641213,832433,672897720,True,work,69,65,6.0,WALK,67289772,1
538318181,5383181810,1641213,832433,672897720,False,Home,65,69,16.0,WALK,67289772,1
538656561,5386565610,1642245,833465,673320700,True,othdiscr,10,72,8.0,DRIVEALONEFREE,67332070,1
538656565,5386565650,1642245,833465,673320700,False,shopping,104,10,10.0,DRIVEALONEFREE,67332070,1
538656566,5386565660,1642245,833465,673320700,False,Home,72,104,10.0,DRIVEALONEFREE,67332070,2
538656569,5386565690,1642245,833465,673320710,True,othdiscr,72,72,12.0,WALK,67332071,1
538656573,5386565730,1642245,833465,673320710,False,Home,72,72,12.0,WALK,67332071,1
538656625,5386566250,1642245,833465,673320780,True,shopping,1,72,16.0,WALK_LOC,67332078,1
538656629,5386566290,1642245,833465,673320780,False,Home,72,1,22.0,WALK_LOC,67332078,1
538760977,5387609770,1642563,833783,673451220,True,work,47,75,7.0,WALK_LOC,67345122,1
538760981,5387609810,1642563,833783,673451220,False,Home,75,47,12.0,WALK,67345122,1
538867249,5388672490,1642887,834107,673584060,True,work,2,77,8.0,WALK_LOC,67358406,1
538867253,5388672530,1642887,834107,673584060,False,eatout,9,2,17.0,WALK_LRF,67358406,1
538867254,5388672540,1642887,834107,673584060,False,escort,9,9,17.0,WALK,67358406,2
538867255,5388672550,1642887,834107,673584060,False,work,12,9,17.0,WALK,67358406,3
538867256,5388672560,1642887,834107,673584060,False,Home,77,12,17.0,WALK_LOC,67358406,4
538968273,5389682730,1643195,834415,673710340,True,work,107,79,6.0,WALK,67371034,1
538968277,5389682770,1643195,834415,673710340,False,Home,79,107,11.0,WALK,67371034,1
538968281,5389682810,1643195,834415,673710350,True,work,107,79,11.0,WALK_LOC,67371035,1
538968285,5389682850,1643195,834415,673710350,False,work,21,107,16.0,TNC_SINGLE,67371035,1
538968286,5389682860,1643195,834415,673710350,False,Home,79,21,16.0,TNC_SINGLE,67371035,2
539629433,5396294330,1645211,836431,674536790,True,othmaint,92,87,21.0,TAXI,67453679,1
539629437,5396294370,1645211,836431,674536790,False,Home,87,92,23.0,TNC_SINGLE,67453679,1
539629521,5396295210,1645211,836431,674536900,True,work,70,87,7.0,DRIVEALONEFREE,67453690,1
539629525,5396295250,1645211,836431,674536900,False,Home,87,70,19.0,DRIVEALONEFREE,67453690,1
539790617,5397906170,1645703,836923,674738270,True,atwork,174,172,12.0,SHARED3FREE,67473827,1
539790621,5397906210,1645703,836923,674738270,False,Work,172,174,12.0,SHARED3FREE,67473827,1
539790897,5397908970,1645703,836923,674738620,True,work,172,88,8.0,DRIVEALONEFREE,67473862,1
539790901,5397909010,1645703,836923,674738620,False,Home,88,172,19.0,DRIVEALONEFREE,67473862,1
540255017,5402550170,1647118,838338,675318770,True,work,133,95,7.0,TNC_SINGLE,67531877,1
540255021,5402550210,1647118,838338,675318770,False,escort,130,133,19.0,WALK_LRF,67531877,1
540255022,5402550220,1647118,838338,675318770,False,escort,94,130,20.0,WALK_LOC,67531877,2
540255023,5402550230,1647118,838338,675318770,False,Home,95,94,20.0,TNC_SINGLE,67531877,3
541434553,5414345530,1650715,841935,676793190,True,atwork,34,22,11.0,SHARED2FREE,67679319,1
541434557,5414345570,1650715,841935,676793190,False,Work,22,34,11.0,SHARED2FREE,67679319,1
541434833,5414348330,1650715,841935,676793540,True,work,22,127,7.0,WALK_LRF,67679354,1
541434837,5414348370,1650715,841935,676793540,False,Home,127,22,17.0,WALK_HVY,67679354,1
541817985,5418179850,1651884,843104,677272480,True,atwork,5,145,10.0,DRIVEALONEFREE,67727248,1
541817989,5418179890,1651884,843104,677272480,False,Work,145,5,10.0,DRIVEALONEFREE,67727248,1
541818265,5418182650,1651884,843104,677272830,True,work,145,174,7.0,DRIVEALONEFREE,67727283,1
541818269,5418182690,1651884,843104,677272830,False,Home,174,145,17.0,DRIVEALONEFREE,67727283,1
542090553,5420905530,1652715,843935,677613190,True,atwork,174,136,13.0,TNC_SINGLE,67761319,1
542090557,5420905570,1652715,843935,677613190,False,Work,136,174,15.0,TNC_SINGLE,67761319,1
542090833,5420908330,1652715,843935,677613540,True,work,136,180,6.0,DRIVEALONEFREE,67761354,1
542090837,5420908370,1652715,843935,677613540,False,Home,180,136,18.0,DRIVEALONEFREE,67761354,1
542216785,5422167850,1653099,844319,677770980,True,work,972,188,6.0,DRIVEALONEFREE,67777098,1
542216789,5422167890,1653099,844319,677770980,False,Home,188,972,18.0,DRIVEALONEFREE,67777098,1
542548769,5425487690,1654112,845332,678185960,True,atwork,190,192,10.0,DRIVEALONEFREE,67818596,1
542548773,5425487730,1654112,845332,678185960,False,Work,192,190,10.0,DRIVEALONEFREE,67818596,1
542549049,5425490490,1654112,845332,678186310,True,escort,214,213,7.0,DRIVEALONEFREE,67818631,1
542549050,5425490500,1654112,845332,678186310,True,work,192,214,8.0,DRIVEALONEFREE,67818631,2
542549053,5425490530,1654112,845332,678186310,False,Home,213,192,18.0,DRIVEALONEFREE,67818631,1
543373361,5433733610,1656626,847846,679216700,True,atwork,269,265,12.0,BIKE,67921670,1
543373365,5433733650,1656626,847846,679216700,False,Work,265,269,14.0,BIKE,67921670,1
543373553,5433735530,1656626,847846,679216940,True,othmaint,340,255,18.0,DRIVEALONEFREE,67921694,1
543373557,5433735570,1656626,847846,679216940,False,Home,255,340,20.0,DRIVEALONEFREE,67921694,1
543373561,5433735610,1656626,847846,679216950,True,othmaint,302,255,20.0,TNC_SINGLE,67921695,1
543373565,5433735650,1656626,847846,679216950,False,Home,255,302,21.0,TNC_SHARED,67921695,1
543373641,5433736410,1656626,847846,679217050,True,work,265,255,8.0,BIKE,67921705,1
543373645,5433736450,1656626,847846,679217050,False,Home,255,265,17.0,BIKE,67921705,1
543563225,5435632250,1657204,848424,679454030,True,work,249,259,7.0,DRIVEALONEFREE,67945403,1
543563229,5435632290,1657204,848424,679454030,False,Home,259,249,17.0,DRIVEALONEFREE,67945403,1
543755105,5437551050,1657789,849009,679693880,True,work,315,270,5.0,DRIVEALONEFREE,67969388,1
543755109,5437551090,1657789,849009,679693880,False,Home,270,315,15.0,DRIVEALONEFREE,67969388,1
543797745,5437977450,1657919,849139,679747180,True,work,863,274,6.0,DRIVEALONEFREE,67974718,1
543797749,5437977490,1657919,849139,679747180,False,shopping,863,863,18.0,DRIVEALONEFREE,67974718,1
543797750,5437977500,1657919,849139,679747180,False,Home,274,863,23.0,DRIVEALONEFREE,67974718,2
543844977,5438449770,1658063,849283,679806220,True,work,285,275,7.0,DRIVEALONEFREE,67980622,1
543844981,5438449810,1658063,849283,679806220,False,Home,275,285,21.0,DRIVEALONEFREE,67980622,1
545207817,5452078170,1662218,853438,681509770,True,othmaint,362,362,8.0,DRIVEALONEFREE,68150977,1
545207818,5452078180,1662218,853438,681509770,True,work,374,362,9.0,DRIVEALONEFREE,68150977,2
545207821,5452078210,1662218,853438,681509770,False,shopping,374,374,16.0,DRIVEALONEFREE,68150977,1
545207822,5452078220,1662218,853438,681509770,False,Home,362,374,17.0,DRIVEALONEFREE,68150977,2
545642305,5456423050,1663543,854763,682052880,True,othdiscr,495,378,12.0,DRIVEALONEFREE,68205288,1
545642306,5456423060,1663543,854763,682052880,True,othdiscr,473,495,12.0,SHARED2FREE,68205288,2
545642307,5456423070,1663543,854763,682052880,True,othdiscr,472,473,14.0,DRIVEALONEFREE,68205288,3
545642309,5456423090,1663543,854763,682052880,False,Home,378,472,15.0,DRIVEALONEFREE,68205288,1
546123969,5461239690,1665012,856232,682654960,True,atwork,416,412,12.0,DRIVEALONEFREE,68265496,1
546123973,5461239730,1665012,856232,682654960,False,Work,412,416,13.0,DRIVEALONEFREE,68265496,1
546124249,5461242490,1665012,856232,682655310,True,eatout,389,400,5.0,DRIVEALONEFREE,68265531,1
546124250,5461242500,1665012,856232,682655310,True,eatout,541,389,8.0,DRIVEALONEFREE,68265531,2
546124251,5461242510,1665012,856232,682655310,True,work,412,541,8.0,DRIVEALONEFREE,68265531,3
546124253,5461242530,1665012,856232,682655310,False,shopping,373,412,20.0,DRIVEALONEFREE,68265531,1
546124254,5461242540,1665012,856232,682655310,False,eatout,444,373,20.0,DRIVEALONEFREE,68265531,2
546124255,5461242550,1665012,856232,682655310,False,Home,400,444,20.0,DRIVEALONEFREE,68265531,3
546751385,5467513850,1666924,858144,683439230,True,work,412,446,6.0,DRIVEALONEFREE,68343923,1
546751389,5467513890,1666924,858144,683439230,False,Home,446,412,17.0,DRIVEALONEFREE,68343923,1
547205337,5472053370,1668308,859528,684006670,True,work,326,466,6.0,DRIVEALONEFREE,68400667,1
547205341,5472053410,1668308,859528,684006670,False,Home,466,326,16.0,DRIVEALONEFREE,68400667,1
547310297,5473102970,1668628,859848,684137870,True,work,504,470,6.0,DRIVEALONEFREE,68413787,1
547310301,5473103010,1668628,859848,684137870,False,othmaint,466,504,16.0,DRIVEALONEFREE,68413787,1
547310302,5473103020,1668628,859848,684137870,False,shopping,437,466,16.0,DRIVEALONEFREE,68413787,2
547310303,5473103030,1668628,859848,684137870,False,Home,470,437,16.0,DRIVEALONEFREE,68413787,3
548340545,5483405450,1671769,862989,685425680,True,work,539,537,8.0,DRIVEALONEFREE,68542568,1
548340549,5483405490,1671769,862989,685425680,False,work,537,539,19.0,DRIVEALONEFREE,68542568,1
548340550,5483405500,1671769,862989,685425680,False,Home,537,537,21.0,DRIVEALONEFREE,68542568,2
548578673,5485786730,1672495,863715,685723340,True,work,355,549,6.0,DRIVEALONEFREE,68572334,1
548578677,5485786770,1672495,863715,685723340,False,Home,549,355,18.0,DRIVEALONEFREE,68572334,1
549643689,5496436890,1675742,866962,687054610,True,work,709,710,7.0,DRIVEALONEFREE,68705461,1
549643693,5496436930,1675742,866962,687054610,False,Home,710,709,10.0,DRIVEALONEFREE,68705461,1
549643697,5496436970,1675742,866962,687054620,True,eatout,707,710,12.0,DRIVEALONEFREE,68705462,1
549643698,5496436980,1675742,866962,687054620,True,work,707,707,13.0,DRIVEALONEFREE,68705462,2
549643699,5496436990,1675742,866962,687054620,True,work,709,707,16.0,DRIVEALONEFREE,68705462,3
549643701,5496437010,1675742,866962,687054620,False,Home,710,709,17.0,DRIVEALONEFREE,68705462,1
549696169,5496961690,1675902,867122,687120210,True,work,718,718,6.0,TNC_SINGLE,68712021,1
549696173,5496961730,1675902,867122,687120210,False,Home,718,718,18.0,TNC_SINGLE,68712021,1
550419409,5504194090,1678107,869327,688024260,True,work,40,778,8.0,DRIVE_HVY,68802426,1
550419413,5504194130,1678107,869327,688024260,False,Home,778,40,20.0,DRIVE_HVY,68802426,1
550999361,5509993610,1679876,871096,688749200,True,atwork,859,860,10.0,DRIVEALONEFREE,68874920,1
550999365,5509993650,1679876,871096,688749200,False,Work,860,859,10.0,DRIVEALONEFREE,68874920,1
550999529,5509995290,1679876,871096,688749410,True,othdiscr,810,840,7.0,DRIVEALONEFREE,68874941,1
550999533,5509995330,1679876,871096,688749410,False,Home,840,810,7.0,DRIVEALONEFREE,68874941,1
550999641,5509996410,1679876,871096,688749550,True,work,873,840,9.0,DRIVEALONEFREE,68874955,1
550999642,5509996420,1679876,871096,688749550,True,work,860,873,10.0,DRIVEALONEFREE,68874955,2
550999645,5509996450,1679876,871096,688749550,False,social,840,860,16.0,DRIVEALONEFREE,68874955,1
550999646,5509996460,1679876,871096,688749550,False,Home,840,840,20.0,DRIVEALONEFREE,68874955,2
551835761,5518357610,1682426,873646,689794700,True,atwork,1040,1059,12.0,DRIVEALONEFREE,68979470,1
551835765,5518357650,1682426,873646,689794700,False,Work,1059,1040,14.0,DRIVEALONEFREE,68979470,1
551836041,5518360410,1682426,873646,689795050,True,work,1059,930,7.0,DRIVEALONEFREE,68979505,1
551836045,5518360450,1682426,873646,689795050,False,Home,930,1059,20.0,DRIVEALONEFREE,68979505,1
552330665,5523306650,1683934,875154,690413330,True,work,2,942,8.0,DRIVE_LRF,69041333,1
552330669,5523306690,1683934,875154,690413330,False,Home,942,2,18.0,DRIVE_HVY,69041333,1
552696385,5526963850,1685049,876269,690870480,True,escort,967,948,8.0,DRIVEALONEFREE,69087048,1
552696386,5526963860,1685049,876269,690870480,True,work,917,967,8.0,DRIVEALONEFREE,69087048,2
552696389,5526963890,1685049,876269,690870480,False,work,991,917,18.0,DRIVEALONEFREE,69087048,1
552696390,5526963900,1685049,876269,690870480,False,othmaint,966,991,19.0,DRIVEALONEFREE,69087048,2
552696391,5526963910,1685049,876269,690870480,False,eatout,991,966,19.0,DRIVEALONEFREE,69087048,3
552696392,5526963920,1685049,876269,690870480,False,Home,948,991,19.0,DRIVEALONEFREE,69087048,4
556141369,5561413690,1695552,886772,695176710,True,work,1122,1123,7.0,DRIVEALONEFREE,69517671,1
556141373,5561413730,1695552,886772,695176710,False,Home,1123,1122,12.0,DRIVEALONEFREE,69517671,1
556141377,5561413770,1695552,886772,695176720,True,work,1122,1123,13.0,DRIVEALONEFREE,69517672,1
556141381,5561413810,1695552,886772,695176720,False,Home,1123,1122,19.0,DRIVEALONEFREE,69517672,1
556829841,5568298410,1697651,888871,696037300,True,work,1076,1161,8.0,DRIVEALONEFREE,69603730,1
556829845,5568298450,1697651,888871,696037300,False,othmaint,1091,1076,19.0,DRIVEALONEFREE,69603730,1
556829846,5568298460,1697651,888871,696037300,False,Home,1161,1091,20.0,DRIVEALONEFREE,69603730,2
556858769,5568587690,1697740,888960,696073460,True,eatout,1168,1168,20.0,WALK,69607346,1
556858773,5568587730,1697740,888960,696073460,False,Home,1168,1168,20.0,WALK,69607346,1
556858921,5568589210,1697740,888960,696073650,True,othdiscr,1113,1168,14.0,DRIVEALONEFREE,69607365,1
556858925,5568589250,1697740,888960,696073650,False,Home,1168,1113,17.0,TNC_SHARED,69607365,1
556858929,5568589290,1697740,888960,696073660,True,shopping,1168,1168,18.0,SHARED2FREE,69607366,1
556858930,5568589300,1697740,888960,696073660,True,othdiscr,1168,1168,18.0,SHARED2FREE,69607366,2
556858933,5568589330,1697740,888960,696073660,False,Home,1168,1168,18.0,SHARED2FREE,69607366,1
556859033,5568590330,1697740,888960,696073790,True,escort,1175,1168,5.0,SHARED2FREE,69607379,1
556859034,5568590340,1697740,888960,696073790,True,work,1168,1175,6.0,SHARED2FREE,69607379,2
556859037,5568590370,1697740,888960,696073790,False,shopping,1168,1168,11.0,WALK,69607379,1
556859038,5568590380,1697740,888960,696073790,False,Home,1168,1168,12.0,WALK,69607379,2
556889817,5568898170,1697834,889054,696112270,True,shopping,736,1168,11.0,DRIVEALONEFREE,69611227,1
556889818,5568898180,1697834,889054,696112270,True,shopping,732,736,13.0,DRIVEALONEFREE,69611227,2
556889821,5568898210,1697834,889054,696112270,False,Home,1168,732,14.0,DRIVEALONEFREE,69611227,1
556889865,5568898650,1697834,889054,696112330,True,work,1175,1168,17.0,DRIVEALONEFREE,69611233,1
556889869,5568898690,1697834,889054,696112330,False,Home,1168,1175,17.0,DRIVEALONEFREE,69611233,1
557668161,5576681610,1700207,891427,697085200,True,shopping,1223,1236,12.0,TNC_SINGLE,69708520,1
557668165,5576681650,1700207,891427,697085200,False,eatout,1234,1223,15.0,TAXI,69708520,1
557668166,5576681660,1700207,891427,697085200,False,Home,1236,1234,15.0,DRIVEALONEFREE,69708520,2
557668169,5576681690,1700207,891427,697085210,True,shopping,1241,1236,18.0,TNC_SINGLE,69708521,1
557668173,5576681730,1700207,891427,697085210,False,shopping,1233,1241,19.0,TNC_SINGLE,69708521,1
557668174,5576681740,1700207,891427,697085210,False,shopping,1226,1233,19.0,DRIVEALONEFREE,69708521,2
557668175,5576681750,1700207,891427,697085210,False,Home,1236,1226,19.0,DRIVEALONEFREE,69708521,3
558139545,5581395450,1701644,892864,697674430,True,work,1299,1297,8.0,DRIVEALONEFREE,69767443,1
558139549,5581395490,1701644,892864,697674430,False,othmaint,1307,1299,11.0,DRIVEALONEFREE,69767443,1
558139550,5581395500,1701644,892864,697674430,False,eatout,1298,1307,11.0,DRIVEALONEFREE,69767443,2
558139551,5581395510,1701644,892864,697674430,False,Home,1297,1298,11.0,DRIVEALONEFREE,69767443,3
558139553,5581395530,1701644,892864,697674440,True,othmaint,1297,1297,13.0,WALK,69767444,1
558139554,5581395540,1701644,892864,697674440,True,work,1299,1297,13.0,DRIVEALONEFREE,69767444,2
558139557,5581395570,1701644,892864,697674440,False,othdiscr,1298,1299,19.0,DRIVEALONEFREE,69767444,1
558139558,5581395580,1701644,892864,697674440,False,Home,1297,1298,20.0,DRIVEALONEFREE,69767444,2
558581705,5585817050,1702993,894213,698227130,True,atwork,1366,1366,11.0,DRIVEALONEFREE,69822713,1
558581709,5585817090,1702993,894213,698227130,False,Work,1366,1366,11.0,DRIVEALONEFREE,69822713,1
558582017,5585820170,1702993,894213,698227520,True,work,1366,1339,6.0,DRIVEALONEFREE,69822752,1
558582021,5585820210,1702993,894213,698227520,False,Home,1339,1366,18.0,DRIVEALONEFREE,69822752,1
558917889,5589178890,1704017,895237,698647360,True,othmaint,1361,1364,9.0,TNC_SINGLE,69864736,1
558917890,5589178900,1704017,895237,698647360,True,work,1363,1361,10.0,TNC_SINGLE,69864736,2
558917893,5589178930,1704017,895237,698647360,False,othmaint,1360,1363,15.0,TNC_SINGLE,69864736,1
558917894,5589178940,1704017,895237,698647360,False,shopping,1361,1360,15.0,TNC_SINGLE,69864736,2
558917895,5589178950,1704017,895237,698647360,False,shopping,1361,1361,15.0,TNC_SINGLE,69864736,3
558917896,5589178960,1704017,895237,698647360,False,Home,1364,1361,15.0,WALK_LOC,69864736,4
559810465,5598104650,1706739,897959,699763080,True,escort,1443,1443,12.0,DRIVEALONEFREE,69976308,1
559810469,5598104690,1706739,897959,699763080,False,Home,1443,1443,12.0,DRIVEALONEFREE,69976308,1
559810593,5598105930,1706739,897959,699763240,True,othdiscr,134,1443,16.0,SHARED2FREE,69976324,1
559810597,5598105970,1706739,897959,699763240,False,Home,1443,134,17.0,DRIVEALONEFREE,69976324,1
559810705,5598107050,1706739,897959,699763380,True,work,1438,1443,18.0,DRIVEALONEFREE,69976338,1
559810709,5598107090,1706739,897959,699763380,False,Home,1443,1438,21.0,DRIVEALONEFREE,69976338,1
560358857,5603588570,1708411,899220,700448570,True,eatout,1,195,15.0,TNC_SINGLE,70044857,1
560358861,5603588610,1708411,899220,700448570,False,Home,195,1,17.0,TNC_SHARED,70044857,1
560359385,5603593850,1708412,899220,700449230,True,univ,188,195,14.0,DRIVEALONEFREE,70044923,1
560359389,5603593890,1708412,899220,700449230,False,escort,101,188,20.0,DRIVEALONEFREE,70044923,1
560359390,5603593900,1708412,899220,700449230,False,social,165,101,20.0,DRIVEALONEFREE,70044923,2
560359391,5603593910,1708412,899220,700449230,False,othmaint,16,165,20.0,DRIVEALONEFREE,70044923,3
560359392,5603593920,1708412,899220,700449230,False,Home,195,16,20.0,DRIVEALONEFREE,70044923,4
560438233,5604382330,1708653,899341,700547790,True,eatout,214,214,18.0,DRIVEALONEFREE,70054779,1
560438237,5604382370,1708653,899341,700547790,False,Home,214,214,21.0,WALK,70054779,1
560948817,5609488170,1710209,900119,701186020,True,shopping,266,312,12.0,TNC_SINGLE,70118602,1
560948821,5609488210,1710209,900119,701186020,False,Home,312,266,13.0,TNC_SINGLE,70118602,1
560949081,5609490810,1710210,900119,701186350,True,othdiscr,1,312,15.0,SHARED3FREE,70118635,1
560949085,5609490850,1710210,900119,701186350,False,Home,312,1,17.0,SHARED3FREE,70118635,1
560971737,5609717370,1710279,900154,701214670,True,othmaint,355,319,8.0,DRIVEALONEFREE,70121467,1
560971741,5609717410,1710279,900154,701214670,False,Home,319,355,17.0,SHARED3FREE,70121467,1
560972105,5609721050,1710280,900154,701215130,True,shopping,323,319,17.0,DRIVEALONEFREE,70121513,1
560972109,5609721090,1710280,900154,701215130,False,Home,319,323,17.0,DRIVEALONEFREE,70121513,1
561027497,5610274970,1710449,900239,701284370,True,othmaint,256,335,11.0,TNC_SHARED,70128437,1
561027501,5610275010,1710449,900239,701284370,False,Home,335,256,11.0,DRIVEALONEFREE,70128437,1
561027537,5610275370,1710449,900239,701284420,True,escort,355,335,7.0,DRIVEALONEFREE,70128442,1
561027538,5610275380,1710449,900239,701284420,True,shopping,355,355,7.0,DRIVEALONEFREE,70128442,2
561027539,5610275390,1710449,900239,701284420,True,shopping,355,355,10.0,TAXI,70128442,3
561027541,5610275410,1710449,900239,701284420,False,Home,335,355,10.0,DRIVEALONEFREE,70128442,1
