HHID,PERSONS,workers,VEHICL,TAZ,income,HHT,unittype,bldgsz
20728,2,1,0,3540,81488,1,0,2
20729,3,1,0,3597,63679,5,0,2
20730,4,1,0,3540,37189,1,0,2
20731,5,1,0,3540,14261,1,0,2
20732,2,0,0,3540,3413,1,0,2
20733,2,1,0,3540,146507,3,0,2
20734,3,3,0,3501,39305,3,0,2
20735,5,2,0,3540,19753,3,0,2
20736,4,2,0,3501,24755,1,0,2
20737,2,1,0,3540,23422,3,0,8
20738,4,1,0,3540,69627,1,0,2
20739,4,2,0,3540,42269,3,0,2
20740,5,3,0,3597,19578,1,0,2
20741,4,3,0,3540,44426,1,0,2
20742,6,2,0,3540,34391,3,0,2
20743,5,2,0,3597,17762,1,0,2
20744,4,1,0,3597,17376,1,0,3
20745,6,3,0,3597,34250,1,0,2
20746,5,1,0,3540,50586,1,0,2
20747,2,2,0,3540,15321,7,0,3
20748,3,1,0,3501,3216,3,0,2
20749,4,1,0,3540,158056,1,0,2
20750,6,3,0,3597,10181,1,0,2
20751,6,2,0,3597,46485,3,0,3
20752,2,2,0,3501,22348,5,0,8
20753,5,1,0,3540,13174,3,0,2
20754,5,2,0,3540,25756,1,0,2
20755,3,3,0,3597,95680,1,0,2
20756,5,1,0,3501,162498,1,0,8
20757,2,2,0,3540,11004,5,0,8
20758,3,2,0,3540,89190,3,0,8
20759,3,2,0,3597,23922,1,0,2
20760,2,2,0,3501,16027,1,0,2
20761,2,2,0,3597,171381,5,0,2
20762,2,1,0,3597,41298,1,0,2
20763,6,4,0,3540,64152,1,0,2
20764,2,2,0,3540,22383,3,0,2
20765,7,4,0,3597,17344,1,0,2
20766,2,0,0,3501,9806,3,0,8
20767,2,1,0,3540,20014,3,0,8
20768,7,0,0,3501,8270,1,0,8
20769,2,1,0,3597,45630,3,0,2
20770,8,5,0,3597,18864,1,0,2
20771,5,1,0,3501,16670,2,0,8
20772,3,2,0,3501,14935,1,0,2
20773,3,2,0,3501,66278,1,0,8
20774,3,1,0,3540,21390,1,0,8
20775,3,0,0,3540,18829,1,0,2
20776,3,2,0,3597,109394,1,0,8
20777,5,3,0,3540,22139,1,0,8
20778,2,1,0,3597,59898,5,0,2
20779,3,1,0,3501,59071,1,0,2
20780,2,1,0,3501,7614,3,0,8
20781,3,2,0,3597,40867,1,0,2
20782,3,2,0,3597,14036,1,0,2
20783,3,2,0,3540,6104,1,0,2
20784,6,2,0,3540,15803,1,0,2
20785,1,1,0,3540,19370,4,0,2
20786,2,2,0,3501,166051,1,0,2
20787,2,2,0,3540,54819,5,0,8
20788,2,1,0,3540,19805,3,0,2
20789,2,1,0,3540,77791,3,0,8
20790,4,1,0,3597,18534,1,0,3
20791,3,1,0,3540,90895,2,0,2
20792,2,1,0,3501,120467,1,0,2
20793,4,1,0,3540,88574,3,0,2
20794,5,2,0,3540,7220,1,0,2
20795,2,0,0,3501,31425,1,0,2
20796,3,0,0,3540,19230,3,0,2
20797,2,1,0,3540,18934,2,0,8
20798,2,2,0,3540,21251,1,0,2
20799,2,0,0,3597,36561,2,0,2
20800,4,1,0,3597,22783,5,0,3
20801,4,1,0,3597,65806,1,0,2
20802,5,3,0,3540,92171,1,0,8
20803,2,1,0,3597,194320,5,0,2
20804,6,3,0,3501,22610,1,0,8
20805,4,3,0,3540,168716,1,0,8
20806,2,1,0,3501,40627,5,0,2
20807,4,1,0,3501,66633,1,0,8
20808,4,1,0,3597,36826,1,0,2
20809,2,1,0,3597,29945,5,0,8
20810,2,1,0,3540,11041,3,0,2
20811,4,2,0,3540,55527,3,0,2
20812,2,2,0,3597,22949,1,0,2
20813,4,2,0,3501,30963,1,0,8
20814,4,2,0,3597,27062,1,0,2
20815,2,1,0,3597,18464,3,0,2
20816,4,3,0,3540,45972,1,0,2
20817,3,2,0,3501,12202,1,0,2
20818,4,2,0,3540,28467,1,0,2
20819,2,1,0,3597,25895,5,0,2
20820,2,1,0,3501,21634,3,0,3
20821,3,2,0,3597,153614,2,0,2
20822,3,0,0,3501,20867,3,0,8
20823,2,1,0,3540,30500,1,0,2
20824,3,3,0,3501,110669,1,0,8
20825,5,3,0,3501,19125,1,0,2
20826,4,1,0,3501,16124,3,0,8
20827,3,1,0,3597,191027,2,0,8
20828,4,2,0,3597,17312,1,0,2
20829,4,2,0,3540,20710,1,0,8
20830,3,2,0,3597,54004,1,0,3
20831,6,5,0,3540,72400,5,0,8
20832,6,2,0,3501,44965,1,0,3
20833,4,3,0,3540,66396,3,0,2
20834,5,3,0,3540,46314,1,0,2
20835,5,1,0,3597,15578,1,0,2
20836,3,2,0,3597,68548,2,0,2
20837,3,1,0,3597,11154,1,0,2
20838,8,5,0,3540,142066,1,0,3
20839,3,1,0,3540,74710,1,0,2
20840,2,0,0,3540,39701,1,0,2
20841,4,1,0,3540,20746,1,0,8
20842,3,0,0,3597,83953,3,0,2
20843,2,2,0,3501,72554,7,0,8
20844,4,2,0,3597,51953,3,0,2
20845,6,3,0,3501,164274,3,0,8
20846,2,1,0,3540,306237,1,0,2
20847,4,1,0,3540,16092,1,0,3
20848,3,1,0,3540,9582,1,0,8
20849,4,1,0,3540,39735,1,0,2
20850,6,3,0,3501,12164,1,0,3
20851,5,2,0,3540,20084,1,0,2
20852,6,2,0,3501,62498,1,0,8
20853,5,3,0,3501,10667,1,0,2
20854,5,0,0,3540,111945,1,0,2
20855,2,1,0,3540,23394,5,0,2
20856,6,4,0,3597,2954,5,0,2
20857,5,3,0,3597,15739,1,0,2
20858,4,2,0,3501,71784,1,0,2
20859,4,1,0,3540,26562,1,0,2
20860,7,3,0,3540,51783,3,0,2
20861,6,2,0,3540,51868,1,0,2
20862,5,1,0,3597,788,1,0,2
20863,3,1,0,3597,15192,3,0,2
20864,3,2,0,3540,19544,3,0,2
20865,2,0,0,3501,21999,1,0,2
20866,2,0,0,3501,34957,3,0,8
20867,6,2,0,3597,57417,1,0,2
20868,2,2,0,3501,20572,5,0,8
20869,5,2,0,3501,157167,1,0,8
20870,2,0,0,3501,16413,3,0,8
20871,4,0,0,3597,52380,1,0,2
20872,3,2,0,3501,18516,1,0,2
20873,2,0,0,3597,214069,3,0,2
20874,5,1,0,3540,97592,1,0,2
20875,6,3,0,3540,79639,1,0,2
20876,4,2,0,3540,8532,1,0,2
20877,3,3,0,3597,24284,1,0,2
20878,3,2,0,3540,102058,1,0,2
20879,5,3,0,3501,17794,1,0,3
20880,2,2,0,3540,42377,1,0,8
20881,3,2,0,3501,25673,7,0,8
20882,5,1,0,3501,7089,1,0,8
20883,2,0,0,3597,21669,1,0,8
20884,5,1,0,3501,25478,1,0,8
20885,4,0,0,3597,38445,3,0,2
20886,4,2,0,3597,55763,3,0,2
20887,6,2,0,3597,92490,3,0,2
20888,2,1,0,3540,73477,1,0,2
20889,5,0,0,3501,3610,1,0,8
20890,1,1,0,3501,853,6,0,8
20891,6,3,0,3597,23061,1,0,2
20892,3,1,0,3540,23006,3,0,3
20893,4,2,0,3540,26728,3,0,2
20894,2,2,0,3540,88882,5,0,2
20895,9,3,0,3540,135847,3,0,2
20896,3,2,0,3540,47339,1,0,2
20897,2,1,0,3540,53064,7,0,2
20898,2,2,0,3597,21529,5,0,2
20899,2,0,0,3501,14068,2,0,8
20900,2,0,0,3540,100783,3,0,8
20901,2,2,0,3540,15450,1,0,2
20902,2,1,0,3501,25089,1,0,2
20903,4,2,0,3540,37255,1,0,2
20904,6,3,0,3501,57654,1,0,8
20905,4,2,0,3597,22894,1,0,8
20906,2,1,0,3501,103972,1,0,8
20907,5,1,0,3501,25312,1,0,8
20908,2,0,0,3540,29022,1,0,2
20909,7,2,0,3540,27635,1,0,2
20910,3,2,0,3540,21408,1,0,2
20911,4,1,0,3540,38545,1,0,2
20912,2,2,0,3501,64506,7,0,2
20913,2,0,0,3597,21512,3,0,2
20914,6,3,0,3501,11078,1,0,2
20915,2,1,0,3540,62144,3,0,8
20916,3,2,0,3540,38413,1,0,8
20917,7,2,0,3597,86879,1,0,2
20918,5,4,0,3501,68240,1,0,8
20919,6,0,0,3501,20989,3,0,8
20920,2,2,0,3501,100463,5,0,2
20921,3,1,0,3501,68702,3,0,2
20922,6,3,0,3540,31843,1,0,2
20923,3,1,0,3540,104609,1,0,2
20924,4,1,0,3540,43886,1,0,2
20925,3,2,0,3540,5513,1,0,2
20926,3,1,0,3540,76251,3,0,2
20927,5,0,0,3597,918,1,0,8
20928,3,2,0,3597,18185,5,0,2
20929,4,4,0,3540,237111,1,0,2
20930,2,1,0,3540,20223,1,0,2
20931,6,2,0,3501,20049,1,0,8
20932,3,1,0,3501,56590,1,0,8
20933,4,2,0,3540,75172,1,0,2
20934,5,3,0,3540,6695,1,0,8
20935,2,1,0,3501,26673,1,0,8
20936,4,1,0,3501,17698,1,0,8
20937,3,2,0,3540,49646,1,0,2
20938,6,2,0,3501,21059,1,0,8
20939,3,2,0,3597,302945,1,0,2
20940,5,3,0,3597,16863,1,0,2
20941,5,2,0,3597,42593,3,0,2
20942,4,1,0,3540,48450,1,0,2
20943,2,1,0,3501,60017,5,0,8
20944,2,0,0,3501,38942,1,0,8
20945,5,3,0,3597,54700,1,0,2
20946,2,1,0,3597,23116,1,0,2
20947,3,1,0,3540,16927,1,0,2
20948,2,1,0,3540,16767,3,0,3
20949,2,2,0,3501,103653,7,0,2
20950,4,1,0,3597,39008,3,0,2
20951,4,0,0,3501,81950,1,0,2
20952,2,2,0,3597,39106,5,0,2
20953,6,2,0,3501,65215,1,0,8
20954,5,2,0,3540,23839,1,0,2
20955,6,3,0,3597,23367,1,0,2
20956,3,2,0,3540,16156,1,0,2
20957,3,0,0,3540,86571,1,0,2
20958,4,1,0,3597,24200,3,0,2
20959,2,1,0,3540,49732,3,0,2
20960,3,1,0,3540,8861,3,0,2
20961,6,2,0,3597,37222,1,0,2
20962,4,0,0,3597,69473,1,0,2
20963,5,0,0,3597,108755,1,0,2
20964,4,2,0,3597,18672,2,0,3
20965,6,1,0,3597,44857,2,0,2
20966,4,1,0,3540,1444,1,0,8
20967,5,3,0,3540,41622,1,0,2
20968,5,1,0,3501,22866,1,0,2
20969,5,2,0,3501,1773,1,0,8
20970,3,2,0,3501,11790,1,0,8
20971,3,1,0,3540,83183,5,0,3
20972,5,1,0,3501,23867,1,0,8
20973,2,0,0,3540,13437,1,0,2
20974,3,0,0,3501,28282,1,0,8
20975,2,1,0,3597,65451,7,0,2
20976,3,3,0,3540,166940,1,0,2
20977,3,0,0,3501,4923,3,0,2
20978,4,2,0,3501,50928,1,0,2
20979,5,3,0,3540,108436,1,0,2
20980,4,2,0,3597,150949,1,0,2
20981,2,0,0,3597,2626,1,0,8
20982,2,2,0,3501,40066,5,0,2
20983,3,0,0,3540,10592,1,0,2
20984,3,1,0,3540,15417,1,0,2
20985,5,1,0,3540,24061,1,0,2
20986,6,3,0,3501,30685,3,0,8
20987,4,2,0,3501,19613,1,0,2
20988,6,0,0,3501,24562,3,0,8
20989,5,3,0,3540,54090,1,0,2
20990,3,2,0,3540,49219,5,0,2
20991,3,1,0,3501,39900,3,0,2
20993,3,2,0,3501,106842,3,0,8
20994,4,3,0,3501,115636,3,0,8
20995,3,2,0,3597,24672,1,0,8
20996,4,1,0,3540,24311,1,0,2
20997,3,2,0,3540,233819,1,0,3
20998,2,1,0,3597,55173,1,0,2
20999,3,0,0,3501,1903,3,0,8
21000,1,0,0,3501,19004,6,0,2
21001,5,2,0,3501,40975,1,0,8
21002,8,2,0,3597,26840,3,0,2
21003,3,2,0,3597,21442,1,0,2
21004,4,3,0,3501,83029,3,0,8
21005,2,2,0,3540,58836,1,0,2
21006,4,1,0,3501,20955,1,0,8
21007,5,2,0,3501,112583,1,0,2
21008,4,2,0,3540,207486,1,0,2
21009,6,1,0,3597,11528,1,0,2
21010,3,2,0,3540,41946,3,0,2
21011,4,3,0,3540,21459,1,0,8
21012,2,1,0,3501,63442,7,0,8
21013,4,1,0,3501,24227,3,0,8
21014,2,1,0,3597,19474,3,0,2
21015,4,1,0,3540,26812,1,0,2
21016,4,2,0,3540,24005,1,0,2
21017,4,4,0,3597,19631,1,0,2
21018,2,0,0,3540,28837,1,0,8
21019,2,1,0,3540,9282,3,0,8
21020,5,5,0,3540,99825,1,0,2
21021,6,2,0,3597,44749,1,0,3
21022,3,3,0,3540,3085,1,0,2
21023,3,1,0,3501,137624,1,0,8
21024,3,2,0,3501,75480,1,0,2
21025,2,1,0,3597,51014,1,0,2
21026,3,2,0,3597,56709,1,0,8
21027,2,1,0,3597,15257,1,0,2
21028,5,2,0,3501,21303,1,0,8
21029,3,0,0,3597,8992,1,0,2
21030,6,2,0,3540,36263,1,0,2
21031,6,2,0,3540,60253,1,0,2
21032,2,2,0,3597,14100,5,0,3
21033,9,1,0,3501,19648,3,0,2
21034,3,3,0,3540,80101,1,0,2
21035,5,3,0,3540,174046,3,0,2
21036,3,1,0,3597,15835,3,0,2
21037,4,1,0,3597,23199,1,0,2
21038,4,3,0,3540,26173,3,0,2
21039,6,1,0,3501,112264,1,0,8
21040,5,2,0,3540,38082,1,0,2
21041,2,2,0,3597,2100,5,0,2
21042,2,0,0,3501,17056,1,0,2
21043,3,3,0,3540,18411,1,0,2
21044,2,1,0,3501,110350,7,0,2
21045,3,3,0,3597,8467,1,0,2
21046,4,1,0,3501,26756,1,0,8
21047,6,2,0,3540,36958,1,0,2
21048,6,3,0,3501,30223,1,0,2
21049,6,4,0,3540,75634,1,0,8
21050,2,0,0,3540,55055,1,0,2
21051,3,2,0,3597,75018,3,0,3
21052,4,3,0,3597,5119,1,0,8
21053,5,2,0,3501,66751,1,0,2
21054,6,1,0,3540,14357,1,0,2
21055,2,1,0,3540,16059,5,0,8
21056,5,2,0,3501,17955,1,0,2
21057,2,2,0,3540,22452,5,0,2
21058,3,2,0,3597,64979,1,0,2
21059,2,2,0,3501,227236,1,0,8
21060,4,1,0,3501,89961,3,0,2
21061,5,3,0,3540,21704,1,0,2
21062,4,3,0,3501,525,1,0,8
21063,4,3,0,3501,18272,3,0,8
21064,3,0,0,3540,26062,3,0,3
21065,5,3,0,3540,22505,3,0,2
21066,4,3,0,3501,26283,1,0,8
21067,3,2,0,3597,42054,1,0,8
21068,3,2,0,3501,4332,1,0,2
21069,4,2,0,3597,25978,1,0,2
21070,3,1,0,3597,63325,3,0,2
21071,5,1,0,3597,4529,5,0,2
21072,2,2,0,3501,37123,7,0,8
21073,4,2,0,3597,30407,1,0,2
21074,5,2,0,3597,14999,1,0,2
21075,4,1,0,3597,19404,1,0,8
21076,3,1,0,3540,263,5,0,2
21077,3,2,0,3501,61434,2,0,8
21078,4,1,0,3540,1379,3,0,2
21079,5,1,0,3540,37355,1,0,8
21080,2,1,0,3501,15643,3,0,8
21081,3,2,0,3540,52808,1,0,8
21082,2,0,0,3540,51355,7,0,3
21083,1,1,0,3501,40032,6,0,8
21084,3,2,0,3597,43239,1,0,2
21085,4,2,0,3597,3348,2,0,2
21086,3,1,0,3540,20676,3,0,2
21087,4,1,0,3597,14743,1,0,2
21088,5,2,0,3540,61198,1,0,2
21089,2,0,0,3501,9732,1,0,2
21090,5,3,0,3540,3676,3,0,2
21091,3,1,0,3597,38214,5,0,8
21092,3,1,0,3540,83645,1,0,2
21093,3,2,0,3540,21738,1,0,8
21094,2,2,0,3501,11603,1,0,2
21095,4,0,0,3597,21546,3,0,2
21096,5,1,0,3597,69010,1,0,2
21097,3,2,0,3540,25812,1,0,8
21098,3,2,0,3540,28929,1,0,2
21099,6,1,0,3597,87342,3,0,8
21100,4,1,0,3597,57890,3,0,2
21101,4,1,0,3540,13362,3,0,2
21102,4,1,0,3501,46399,1,0,8
21103,3,2,0,3540,12389,1,0,2
21104,2,1,0,3597,18342,1,0,2
21105,4,2,0,3540,105247,1,0,2
21106,3,1,0,3597,19038,1,0,2
21107,2,0,0,3597,10929,3,0,2
21108,3,2,0,3501,144730,3,0,8
21109,2,0,0,3501,26784,3,0,2
21110,5,3,0,3540,13875,1,0,2
21111,5,1,0,3540,18795,1,0,2
21112,5,4,0,3540,286487,1,0,3
21113,4,2,0,3540,20606,1,0,2
21114,2,0,0,3540,96317,1,0,2
21115,6,2,0,3597,23505,1,0,2
21116,2,2,0,3597,18568,1,0,2
21117,6,4,0,3597,118051,1,0,2
21118,4,2,0,3540,93766,1,0,2
21119,3,3,0,3501,71476,1,0,8
21120,6,2,0,3501,24645,1,0,2
21121,4,2,0,3540,18498,1,0,2
21122,5,1,0,3501,87188,1,0,8
21123,4,2,0,3540,19508,3,0,8
21124,3,2,0,3540,328,3,0,2
21125,7,3,0,3540,38148,1,0,2
21126,3,2,0,3540,22087,2,0,2
21127,4,2,0,3540,62734,1,0,2
21128,4,2,0,3540,180264,1,0,2
21129,5,1,0,3501,13062,3,0,2
21130,5,1,0,3540,14229,2,0,2
21131,5,2,0,3540,20536,1,0,2
21132,6,2,0,3501,46997,2,0,8
21133,4,1,0,3597,14968,1,0,8
21134,6,2,0,3540,22208,1,0,3
21135,2,1,0,3501,40495,1,0,8
21136,4,2,0,3501,22104,1,0,8
21137,4,2,0,3501,16734,2,0,2
21138,4,3,0,3540,19352,1,0,2
21139,3,0,0,3597,9956,1,0,2
21140,3,1,0,3597,39437,1,0,2
21141,2,2,0,3501,21355,5,0,8
21142,2,2,0,3540,52039,5,0,3
21143,5,1,0,3597,59190,1,0,2
21144,4,3,0,3597,16252,3,0,8
21145,6,3,0,3501,80564,1,0,8
21146,4,3,0,3501,20850,1,0,8
21147,6,2,0,3540,70705,1,0,3
21148,4,1,0,3501,16285,1,0,2
21149,1,0,0,3540,23284,6,0,2
21150,6,4,0,3501,10892,1,0,8
21151,3,2,0,3501,122882,1,0,8
21152,3,1,0,3540,22672,2,0,2
21153,5,2,0,3540,3282,1,0,3
21154,3,1,0,3501,14453,1,0,8
21155,4,2,0,3597,22314,1,0,2
21156,2,0,0,3501,36495,3,0,8
21157,6,2,0,3540,173158,1,0,2
21158,3,1,0,3540,14646,3,0,2
21159,2,0,0,3540,27118,3,0,2
21160,6,2,0,3597,2756,1,0,2
21161,2,1,0,3597,43994,3,0,2
21162,4,4,0,3501,24089,1,0,2
21163,3,1,0,3540,13908,3,0,2
21164,4,2,0,3501,18168,1,0,2
21165,4,1,0,3597,21773,1,0,2
21166,4,2,0,3597,17666,1,0,2
21167,4,2,0,3540,296362,1,0,8
21168,2,0,0,3540,82258,1,0,2
21169,2,2,0,3597,14807,1,0,2
21170,1,0,0,3597,1050,6,0,2
21171,4,2,0,3597,22017,1,0,2
21172,2,0,0,3501,13137,1,0,2
21173,5,1,0,3597,55646,1,0,2
21174,4,2,0,3540,21582,3,0,2
21175,5,3,0,3597,12052,1,0,2
21176,4,2,0,3540,58008,1,0,2
21177,6,2,0,3597,32127,1,0,2
21178,3,1,0,3597,110031,1,0,8
21179,7,4,0,3540,72246,1,0,2
21180,3,2,0,3597,74402,1,0,3
21181,6,1,0,3597,38611,1,0,2
21182,3,2,0,3597,12838,3,0,2
21183,3,2,0,3597,40561,7,0,2
21184,6,3,0,3501,230528,1,0,8
21185,3,2,0,3597,54175,3,0,2
21186,2,1,0,3597,22922,3,0,2
21187,4,1,0,3597,16959,1,0,8
21188,2,1,0,3540,5579,5,0,2
21189,3,1,0,3540,19317,3,0,2
21190,3,2,0,3540,40727,3,0,2
21191,1,0,0,3501,13651,4,0,2
21192,4,2,0,3501,47938,1,0,3
21193,3,1,0,3501,21129,1,0,8
21194,4,0,0,3501,65688,1,0,2
21195,2,2,0,3501,178488,2,0,8
21196,4,1,0,3501,103014,3,0,2
21197,2,1,0,3661,58784,1,0,2
21198,3,3,0,3698,30841,2,0,8
21199,6,2,0,3698,32426,1,0,2
21200,3,1,0,3698,48549,1,0,8
21201,3,1,0,3661,43951,7,0,3
21202,4,2,0,3661,51665,1,0,2
21203,6,5,0,3698,104906,1,0,2
21204,5,2,0,3698,74053,1,0,2
21205,5,2,0,3661,65940,1,0,8
21206,2,0,0,3661,33755,1,0,3
21207,2,0,0,3698,105436,1,0,3
21208,4,2,0,3698,91815,1,0,2
21209,4,1,0,3661,788,1,0,2
21210,2,2,0,3698,36436,2,0,2
21211,2,1,0,3661,10796,2,0,8
21212,5,1,0,3698,305730,1,0,3
21213,2,0,0,3661,42226,7,0,2
21214,2,0,0,3698,43305,1,0,2
21215,5,2,0,3698,79254,3,0,8
21216,5,1,0,3661,3348,1,0,2
21217,2,1,0,3698,95353,1,0,8
21218,2,2,0,3698,91638,2,0,3
21219,3,2,0,3661,31514,1,0,2
21220,3,2,0,3661,68851,7,0,2
21221,2,2,0,3698,58241,2,0,8
21222,2,0,0,3698,75276,1,0,3
21223,2,1,0,3661,53042,2,0,3
21224,6,4,0,3698,35506,7,0,2
21225,3,1,0,3698,34902,7,0,2
21226,5,3,0,3698,284967,1,0,2
21227,5,1,0,3661,32306,1,0,8
21228,2,1,0,3661,104375,2,0,2
21229,2,2,0,3698,54436,3,0,8
21230,4,1,0,3698,44081,1,0,2
21231,3,2,0,3661,111628,1,0,2
21232,4,2,0,3698,60596,1,0,8
21233,3,2,0,3698,31944,1,0,3
21234,5,3,0,3698,66755,1,0,8
21235,4,2,0,3698,108975,1,0,2
21236,3,2,0,3698,13312,1,0,8
21237,5,2,0,3698,52607,2,0,3
21238,3,2,0,3698,35325,1,0,2
21239,3,2,0,3661,58694,7,0,3
21240,6,3,0,3661,29157,3,0,2
21241,4,3,0,3661,108444,3,0,3
21242,5,2,0,3698,105791,1,0,2
21243,4,1,0,3661,94823,1,0,8
21244,3,3,0,3661,44728,1,0,2
21245,6,2,0,3661,11299,1,0,2
21246,2,1,0,3698,30954,2,0,2
21247,2,2,0,3661,44296,7,0,2
21248,4,2,0,3661,137390,1,0,3
21249,3,2,0,3698,104552,2,0,8
21250,4,3,0,3698,32728,1,0,2
21251,6,2,0,3698,62769,1,0,3
21252,3,2,0,3698,77112,3,0,2
21253,2,2,0,3661,52317,2,0,2
21254,2,1,0,3698,166566,1,0,8
21255,3,2,0,3698,95176,1,0,3
21256,5,2,0,3698,48839,1,0,2
21257,4,2,0,3661,26656,1,0,2
21258,5,1,0,3698,40142,1,0,2
21259,3,0,0,3698,27884,1,0,8
21260,4,3,0,3698,292754,1,0,3
21261,5,3,0,3698,46810,1,0,8
21262,5,1,0,3698,81397,1,0,2
21263,5,1,0,3698,44943,1,0,2
21264,6,2,0,3661,271990,1,0,2
21265,2,2,0,3661,102253,3,0,2
21266,2,2,0,3698,238250,7,0,2
21267,4,4,0,3698,27547,1,0,2
21268,6,2,0,3698,12946,1,0,8
21269,2,2,0,3661,14585,1,0,8
21270,3,0,0,3698,48187,7,0,2
21271,4,1,0,3661,40554,1,0,2
21272,3,2,0,3698,45795,1,0,2
21273,2,2,0,3698,32487,7,0,8
21274,5,2,0,3698,30280,2,0,3
21275,2,0,0,3698,36299,1,0,2
21276,3,2,0,3698,28333,1,0,2
21277,4,4,0,3698,28408,1,0,3
21278,6,3,0,3661,47607,1,0,8
21279,2,0,0,3698,31589,1,0,8
21280,4,1,0,3661,53839,2,0,8
21281,5,2,0,3661,3938,1,0,2
21282,3,2,0,3661,36368,1,0,3
21283,3,2,0,3698,46882,3,0,8
21284,6,3,0,3698,12031,1,0,2
21285,6,4,0,3698,67479,3,0,3
21286,4,2,0,3698,26138,7,0,8
21287,3,1,0,3698,29232,3,0,8
21288,6,3,0,3698,9927,1,0,8
21289,8,5,0,3661,53694,1,0,3
21290,2,1,0,3661,12306,3,0,2
21291,4,2,0,3661,108267,1,0,8
21292,2,1,0,3698,76195,1,0,2
21293,2,2,0,3698,274586,1,0,2
21294,5,2,0,3698,295349,1,0,3
21295,6,4,0,3661,30803,1,0,2
21296,2,2,0,3661,75889,1,0,2
21297,4,2,0,3661,41709,2,0,2
21298,4,1,0,3661,34419,1,0,8
21299,3,1,0,3698,37328,1,0,2
21300,4,1,0,3698,10019,1,0,2
21301,5,4,0,3698,2363,1,0,8
21302,2,0,0,3698,13449,1,0,8
21303,3,2,0,3661,28033,7,0,3
21304,5,3,0,3698,44641,1,0,2
21305,1,0,0,3698,35929,6,0,8
21306,3,1,0,3661,95883,3,0,2
21307,3,1,0,3661,31762,1,0,2
21308,6,1,0,3698,49274,1,0,8
21309,4,4,0,3698,21599,1,0,3
21310,4,1,0,3698,12123,1,0,8
21311,3,1,0,3661,11391,1,0,3
21312,2,2,0,3698,31328,3,0,3
21313,2,1,0,3661,36985,7,0,2
21314,2,1,0,3698,63403,1,0,2
21315,8,3,0,3661,65758,1,0,8
21316,5,1,0,3698,38564,1,0,2
21317,3,2,0,3698,33513,7,0,2
21318,5,4,0,3661,42441,2,0,2
21319,4,2,0,3698,1773,1,0,2
21320,2,1,0,3661,985,2,0,2
21321,3,2,0,3698,95707,1,0,2
21322,3,2,0,3661,28745,3,0,2
21323,2,0,0,3661,100130,2,0,3
21324,4,0,0,3698,41061,3,0,8
21325,5,2,0,3698,151977,1,0,8
21326,6,2,0,3661,9836,3,0,2
21327,8,2,0,3661,28670,3,0,2
21328,6,0,0,3698,58059,1,0,2
21329,1,1,0,3698,16273,4,0,8
21330,3,3,0,3661,30466,1,0,3
21331,3,0,0,3698,34781,2,0,8
21332,5,2,0,3698,31365,1,0,8
21333,3,1,0,3661,97653,1,0,2
21334,3,1,0,3661,40416,2,0,2
21335,3,2,0,3661,21251,2,0,2
21336,3,2,0,3661,63494,1,0,2
21337,3,1,0,3661,43391,1,0,8
21338,4,0,0,3698,9287,1,0,8
21339,2,2,0,3698,67298,3,0,3
21340,5,4,0,3698,41795,1,0,2
21341,5,3,0,3698,35264,1,0,8
21342,5,4,0,3698,107383,1,0,2
21344,4,2,0,3661,69768,7,0,8
21345,5,2,0,3698,41018,1,0,8
21346,4,1,0,3698,48477,1,0,2
21347,2,2,0,3698,56067,7,0,8
21348,3,1,0,3698,199321,3,0,8
21349,3,1,0,3698,9470,1,0,2
21350,2,2,0,3661,101014,1,0,2
21351,5,2,0,3698,90270,2,0,8
21352,6,3,0,3661,7483,3,0,2
21353,3,1,0,3698,89964,1,0,8
21354,5,3,0,3661,37603,1,0,2
21355,2,0,0,3698,106852,1,0,2
21356,5,2,0,3698,12489,1,0,8
21357,4,2,0,3698,29044,1,0,2
21358,5,2,0,3661,49998,1,0,8
21359,2,2,0,3661,26784,2,0,2
21360,2,2,0,3698,2560,7,0,8
21361,3,2,0,3661,9561,2,0,2
21362,2,1,0,3661,28146,2,0,2
21363,1,0,0,3661,9972,6,0,8
21364,5,1,0,3698,16810,1,0,8
21365,4,1,0,3698,43347,1,0,2
21366,4,2,0,3661,53911,1,0,2
21367,2,2,0,3698,97476,7,0,8
21368,5,4,0,3698,41881,1,0,2
21369,6,1,0,3698,29793,1,0,2
21370,6,2,0,3661,103844,1,0,8
21371,5,3,0,3698,30916,3,0,8
21372,3,1,0,3698,79561,7,0,2
21374,2,1,0,3698,13266,7,0,2
21375,6,2,0,3698,42096,2,0,2
21376,4,2,0,3698,55886,1,0,2
21377,3,2,0,3661,41234,3,0,3
21378,6,2,0,3661,57335,1,0,2
21379,6,3,0,3698,50288,7,0,2
21380,3,1,0,3698,17655,1,0,2
21381,3,2,0,3698,71298,1,0,2
21382,2,2,0,3661,41751,1,0,8
21383,3,2,0,3698,42959,1,0,8
21384,5,2,0,3698,98537,1,0,8
21385,4,0,0,3698,17194,3,0,8
21386,6,4,0,3698,106498,3,0,3
21387,6,3,0,3698,27473,1,0,8
21388,4,1,0,3698,110390,1,0,8
21389,2,2,0,3698,67389,2,0,8
21390,5,2,0,3661,44555,1,0,2
21391,3,2,0,3661,34721,3,0,2
21392,2,2,0,3698,36848,2,0,2
21393,5,1,0,3698,11436,1,0,2
21394,3,2,0,3698,67842,3,0,3
21395,2,1,0,3661,16350,1,0,2
