Unnamed: 0.1,Unnamed: 0,household_id,persons,age_of_head,race_id,cars,children,type,hincp,adjinc,hht,maz,taz
1069855,1069855,1069856,4,68.0,1.0,3.0,1.0,1,83650.0,1031452,1.0,22676.0,2107.0
1069856,1069856,1069857,4,76.0,1.0,3.0,1.0,1,96100.0,1054606,3.0,22678.0,2107.0
1069857,1069857,1069858,4,76.0,1.0,3.0,1.0,1,96100.0,1054606,3.0,22693.0,2110.0
1069858,1069858,1069859,3,49.0,4.0,2.0,1.0,1,456000.0,1080470,1.0,22702.0,2110.0
1069859,1069859,1069860,4,55.0,4.0,2.0,1.0,1,52000.0,1054606,1.0,22702.0,2110.0
1069860,1069860,1069861,4,55.0,4.0,2.0,2.0,1,52000.0,1054606,1.0,22694.0,2110.0
1069861,1069861,1069862,4,55.0,4.0,2.0,2.0,1,52000.0,1054606,1.0,22694.0,2110.0
1069862,1069862,1069863,4,55.0,4.0,2.0,2.0,1,52000.0,1054606,1.0,22679.0,2107.0
1069863,1069863,1069864,2,45.0,2.0,2.0,2.0,1,104600.0,1010145,5.0,22675.0,2107.0
1069864,1069864,1069865,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22676.0,2107.0
1069865,1069865,1069866,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22697.0,2110.0
1069866,1069866,1069867,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22676.0,2107.0
1069867,1069867,1069868,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22675.0,2107.0
1069868,1069868,1069869,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22706.0,2110.0
1069869,1069869,1069870,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22707.0,2110.0
1069870,1069870,1069871,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22676.0,2107.0
1069871,1069871,1069872,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22691.0,2110.0
1069872,1069872,1069873,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22702.0,2110.0
1069873,1069873,1069874,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22676.0,2107.0
1069874,1069874,1069875,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22702.0,2110.0
1069875,1069875,1069876,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22675.0,2107.0
1069876,1069876,1069877,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22679.0,2107.0
1069877,1069877,1069878,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22697.0,2110.0
1069878,1069878,1069879,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22675.0,2107.0
1069879,1069879,1069880,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22693.0,2110.0
1069880,1069880,1069881,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22692.0,2110.0
1069881,1069881,1069882,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22691.0,2110.0
1069882,1069882,1069883,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22681.0,2107.0
1069883,1069883,1069884,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22698.0,2110.0
1069884,1069884,1069885,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22676.0,2107.0
1069885,1069885,1069886,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22691.0,2110.0
1069886,1069886,1069887,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22693.0,2110.0
1069887,1069887,1069888,2,45.0,2.0,2.0,0.0,1,104600.0,1010145,5.0,22676.0,2107.0
1069888,1069888,1069889,2,56.0,2.0,1.0,0.0,1,130000.0,1031452,2.0,22702.0,2110.0
1069889,1069889,1069890,2,53.0,2.0,2.0,0.0,1,64300.0,1031452,3.0,22702.0,2110.0
1069890,1069890,1069891,2,53.0,2.0,2.0,0.0,1,64300.0,1031452,3.0,22675.0,2107.0
1069891,1069891,1069892,2,53.0,2.0,2.0,0.0,1,64300.0,1031452,3.0,22708.0,2110.0
1069892,1069892,1069893,2,53.0,2.0,2.0,0.0,1,64300.0,1031452,3.0,22681.0,2107.0
1069893,1069893,1069894,2,53.0,2.0,2.0,0.0,1,64300.0,1031452,3.0,22676.0,2107.0
1069894,1069894,1069895,2,53.0,2.0,2.0,0.0,1,64300.0,1031452,3.0,22676.0,2107.0
1069895,1069895,1069896,2,53.0,2.0,2.0,0.0,1,64300.0,1031452,3.0,22676.0,2107.0
1069896,1069896,1069897,2,53.0,2.0,2.0,0.0,1,64300.0,1031452,3.0,22675.0,2107.0
1069897,1069897,1069898,2,64.0,2.0,3.0,0.0,1,68600.0,1073449,1.0,22697.0,2110.0
1069898,1069898,1069899,2,64.0,2.0,3.0,0.0,1,68600.0,1073449,1.0,22692.0,2110.0
1069899,1069899,1069900,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22702.0,2110.0
1069900,1069900,1069901,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22675.0,2107.0
1069901,1069901,1069902,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22691.0,2110.0
1069902,1069902,1069903,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22677.0,2107.0
1069903,1069903,1069904,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22679.0,2107.0
1069904,1069904,1069905,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22678.0,2107.0
1069905,1069905,1069906,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22675.0,2107.0
1069906,1069906,1069907,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22707.0,2110.0
1069907,1069907,1069908,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22697.0,2110.0
1069908,1069908,1069909,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22705.0,2110.0
1069909,1069909,1069910,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22676.0,2107.0
1069910,1069910,1069911,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22706.0,2110.0
1069911,1069911,1069912,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22675.0,2107.0
1069912,1069912,1069913,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22709.0,2110.0
1069913,1069913,1069914,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22676.0,2107.0
1069914,1069914,1069915,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22691.0,2110.0
1069915,1069915,1069916,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22676.0,2107.0
1069916,1069916,1069917,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22676.0,2107.0
1069917,1069917,1069918,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22700.0,2110.0
1069918,1069918,1069919,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22676.0,2107.0
1069919,1069919,1069920,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22707.0,2110.0
1069920,1069920,1069921,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22676.0,2107.0
1069921,1069921,1069922,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22675.0,2107.0
1069922,1069922,1069923,3,60.0,2.0,0.0,0.0,1,32320.0,1080470,1.0,22677.0,2107.0
1069923,1069923,1069924,5,55.0,2.0,2.0,0.0,1,100800.0,1054606,1.0,22676.0,2107.0
1069924,1069924,1069925,2,58.0,3.0,2.0,3.0,1,118000.0,1010145,3.0,22692.0,2110.0
1069925,1069925,1069926,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22676.0,2107.0
1069926,1069926,1069927,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22694.0,2110.0
1069927,1069927,1069928,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22694.0,2110.0
1069928,1069928,1069929,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22676.0,2107.0
1069929,1069929,1069930,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22702.0,2110.0
1069930,1069930,1069931,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22698.0,2110.0
1069931,1069931,1069932,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22676.0,2107.0
1069932,1069932,1069933,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22702.0,2110.0
1069933,1069933,1069934,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22709.0,2110.0
1069934,1069934,1069935,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22676.0,2107.0
1069935,1069935,1069936,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22710.0,2110.0
1069936,1069936,1069937,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22679.0,2107.0
1069937,1069937,1069938,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22691.0,2110.0
1069938,1069938,1069939,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22708.0,2110.0
1069939,1069939,1069940,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22676.0,2107.0
1069940,1069940,1069941,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22676.0,2107.0
1069941,1069941,1069942,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22692.0,2110.0
1069942,1069942,1069943,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22679.0,2107.0
1069943,1069943,1069944,2,58.0,3.0,2.0,0.0,1,118000.0,1010145,3.0,22705.0,2110.0
1069944,1069944,1069945,2,45.0,3.0,2.0,0.0,1,50800.0,1031452,3.0,22676.0,2107.0
1069945,1069945,1069946,2,45.0,3.0,2.0,0.0,1,50800.0,1031452,3.0,22675.0,2107.0
1069946,1069946,1069947,2,45.0,3.0,2.0,0.0,1,50800.0,1031452,3.0,22698.0,2110.0
1069947,1069947,1069948,2,45.0,3.0,2.0,0.0,1,50800.0,1031452,3.0,22697.0,2110.0
1069948,1069948,1069949,2,45.0,3.0,2.0,0.0,1,50800.0,1031452,3.0,22705.0,2110.0
1069949,1069949,1069950,1,61.0,3.0,1.0,0.0,1,4800.0,1073449,6.0,22709.0,2110.0
1069950,1069950,1069951,2,57.0,1.0,2.0,0.0,1,132000.0,1080470,1.0,22700.0,2110.0
1069951,1069951,1069952,2,64.0,1.0,2.0,0.0,1,147000.0,1080470,1.0,22693.0,2110.0
1069952,1069952,1069953,2,64.0,1.0,2.0,0.0,1,147000.0,1080470,1.0,22697.0,2110.0
1069953,1069953,1069954,2,64.0,1.0,2.0,0.0,1,147000.0,1080470,1.0,22676.0,2107.0
1069954,1069954,1069955,2,64.0,1.0,2.0,0.0,1,147000.0,1080470,1.0,22676.0,2107.0
1069955,1069955,1069956,2,64.0,1.0,2.0,0.0,1,147000.0,1080470,1.0,22676.0,2107.0
1069956,1069956,1069957,2,64.0,1.0,2.0,0.0,1,147000.0,1080470,1.0,22705.0,2110.0
1069957,1069957,1069958,2,64.0,1.0,2.0,0.0,1,147000.0,1080470,1.0,22698.0,2110.0
1069958,1069958,1069959,2,64.0,1.0,4.0,0.0,1,447500.0,1080470,7.0,22675.0,2107.0
1069959,1069959,1069960,2,64.0,1.0,4.0,0.0,1,447500.0,1080470,7.0,22702.0,2110.0
1069960,1069960,1069961,2,64.0,1.0,4.0,0.0,1,447500.0,1080470,7.0,22709.0,2110.0
1069961,1069961,1069962,2,64.0,1.0,4.0,0.0,1,447500.0,1080470,7.0,22676.0,2107.0
1069962,1069962,1069963,2,64.0,1.0,4.0,0.0,1,447500.0,1080470,7.0,22693.0,2110.0
1069963,1069963,1069964,2,63.0,1.0,2.0,0.0,1,134300.0,1031452,1.0,22697.0,2110.0
1069964,1069964,1069965,2,64.0,1.0,2.0,0.0,1,449000.0,1054606,1.0,22708.0,2110.0
1069965,1069965,1069966,2,52.0,1.0,2.0,0.0,1,103700.0,1031452,1.0,22702.0,2110.0
1069966,1069966,1069967,2,64.0,1.0,4.0,0.0,1,169800.0,1080470,1.0,22676.0,2107.0
1069967,1069967,1069968,2,64.0,1.0,4.0,0.0,1,169800.0,1080470,1.0,22676.0,2107.0
1069968,1069968,1069969,2,64.0,1.0,4.0,0.0,1,169800.0,1080470,1.0,22676.0,2107.0
1069969,1069969,1069970,2,64.0,1.0,4.0,0.0,1,169800.0,1080470,1.0,22693.0,2110.0
1069970,1069970,1069971,1,52.0,1.0,2.0,0.0,1,110100.0,1054606,4.0,22676.0,2107.0
1069971,1069971,1069972,1,55.0,1.0,2.0,0.0,1,394000.0,1080470,4.0,22697.0,2110.0
1069972,1069972,1069973,1,62.0,1.0,2.0,0.0,1,437100.0,1073449,4.0,22678.0,2107.0
1069973,1069973,1069974,1,62.0,1.0,2.0,0.0,1,437100.0,1073449,4.0,22702.0,2110.0
1069974,1069974,1069975,1,62.0,1.0,2.0,0.0,1,437100.0,1073449,4.0,22676.0,2107.0
1069975,1069975,1069976,1,62.0,1.0,2.0,0.0,1,437100.0,1073449,4.0,22708.0,2110.0
1069976,1069976,1069977,1,62.0,1.0,2.0,0.0,1,437100.0,1073449,4.0,22707.0,2110.0
1069977,1069977,1069978,1,51.0,1.0,2.0,0.0,1,432000.0,1031452,4.0,22698.0,2110.0
1069978,1069978,1069979,1,51.0,1.0,2.0,0.0,1,432000.0,1031452,4.0,22698.0,2110.0
1069979,1069979,1069980,1,51.0,1.0,2.0,0.0,1,432000.0,1031452,4.0,22709.0,2110.0
1069980,1069980,1069981,1,51.0,1.0,2.0,0.0,1,432000.0,1031452,4.0,22675.0,2107.0
1069981,1069981,1069982,4,50.0,1.0,3.0,0.0,1,250300.0,1080470,1.0,22677.0,2107.0
1069982,1069982,1069983,4,50.0,1.0,3.0,0.0,1,250300.0,1080470,1.0,22675.0,2107.0
1069983,1069983,1069984,4,50.0,1.0,3.0,0.0,1,250300.0,1080470,1.0,22692.0,2110.0
1069984,1069984,1069985,4,50.0,1.0,3.0,0.0,1,250300.0,1080470,1.0,22707.0,2110.0
1069985,1069985,1069986,1,60.0,1.0,1.0,0.0,1,138600.0,1031452,6.0,22675.0,2107.0
1069986,1069986,1069987,1,55.0,1.0,1.0,0.0,1,149000.0,1054606,6.0,22678.0,2107.0
1069987,1069987,1069988,1,55.0,1.0,1.0,0.0,1,149000.0,1054606,6.0,22677.0,2107.0
1069988,1069988,1069989,1,48.0,1.0,1.0,0.0,1,118000.0,1010145,6.0,22676.0,2107.0
1069989,1069989,1069990,1,57.0,1.0,1.0,0.0,1,102000.0,1054606,4.0,22691.0,2110.0
1069990,1069990,1069991,1,54.0,1.0,1.0,0.0,1,135000.0,1010145,4.0,22708.0,2110.0
1069991,1069991,1069992,1,54.0,1.0,1.0,0.0,1,135000.0,1010145,4.0,22676.0,2107.0
1069992,1069992,1069993,1,57.0,1.0,1.0,0.0,1,112000.0,1073449,4.0,22676.0,2107.0
1069993,1069993,1069994,1,64.0,1.0,1.0,0.0,1,108200.0,1054606,6.0,22678.0,2107.0
1069994,1069994,1069995,1,64.0,1.0,1.0,0.0,1,108200.0,1054606,6.0,22676.0,2107.0
1069995,1069995,1069996,1,45.0,1.0,0.0,0.0,1,422000.0,1080470,4.0,22697.0,2110.0
1069996,1069996,1069997,1,45.0,1.0,0.0,0.0,1,422000.0,1080470,4.0,22676.0,2107.0
1069997,1069997,1069998,1,45.0,1.0,0.0,0.0,1,422000.0,1080470,4.0,22681.0,2107.0
1069998,1069998,1069999,2,63.0,1.0,2.0,0.0,1,96800.0,1054606,1.0,22708.0,2110.0
1069999,1069999,1070000,2,63.0,1.0,2.0,0.0,1,96800.0,1054606,1.0,22692.0,2110.0
1070000,1070000,1070001,2,63.0,1.0,2.0,0.0,1,96800.0,1054606,1.0,22691.0,2110.0
1070001,1070001,1070002,2,63.0,1.0,2.0,0.0,1,96800.0,1054606,1.0,22708.0,2110.0
1070002,1070002,1070003,2,63.0,1.0,2.0,0.0,1,96800.0,1054606,1.0,22677.0,2107.0
1070003,1070003,1070004,2,63.0,1.0,2.0,0.0,1,96800.0,1054606,1.0,22706.0,2110.0
1070004,1070004,1070005,2,63.0,1.0,2.0,0.0,1,96800.0,1054606,1.0,22677.0,2107.0
1070005,1070005,1070006,2,63.0,1.0,2.0,0.0,1,96800.0,1054606,1.0,22677.0,2107.0
1070006,1070006,1070007,1,63.0,1.0,1.0,0.0,1,70000.0,1080470,6.0,22692.0,2110.0
1070007,1070007,1070008,1,48.0,1.0,1.0,0.0,1,82200.0,1080470,4.0,22706.0,2110.0
1070008,1070008,1070009,1,48.0,1.0,1.0,0.0,1,82200.0,1080470,4.0,22677.0,2107.0
1070009,1070009,1070010,1,48.0,1.0,1.0,0.0,1,82200.0,1080470,4.0,22700.0,2110.0
1070010,1070010,1070011,1,52.0,1.0,1.0,0.0,1,60100.0,1010145,4.0,22676.0,2107.0
1070011,1070011,1070012,1,54.0,1.0,1.0,0.0,1,72040.0,1054606,4.0,22676.0,2107.0
1070012,1070012,1070013,1,54.0,1.0,1.0,0.0,1,72040.0,1054606,4.0,22705.0,2110.0
1070013,1070013,1070014,1,57.0,1.0,1.0,0.0,1,77000.0,1073449,4.0,22679.0,2107.0
1070014,1070014,1070015,1,57.0,1.0,1.0,0.0,1,77000.0,1073449,4.0,22706.0,2110.0
1070015,1070015,1070016,1,45.0,1.0,1.0,0.0,1,100000.0,1080470,4.0,22705.0,2110.0
1070016,1070016,1070017,2,45.0,1.0,3.0,0.0,1,40700.0,1073449,3.0,22710.0,2110.0
1070017,1070017,1070018,2,45.0,1.0,3.0,0.0,1,40700.0,1073449,3.0,22706.0,2110.0
1070018,1070018,1070019,2,63.0,1.0,2.0,0.0,1,50000.0,1010145,1.0,22679.0,2107.0
1070019,1070019,1070020,2,63.0,1.0,2.0,0.0,1,50000.0,1010145,1.0,22679.0,2107.0
1070020,1070020,1070021,2,63.0,1.0,2.0,0.0,1,50000.0,1010145,1.0,22700.0,2110.0
1070021,1070021,1070022,1,50.0,1.0,2.0,0.0,1,35000.0,1031452,4.0,22679.0,2107.0
1070022,1070022,1070023,1,62.0,1.0,2.0,0.0,1,39200.0,1010145,4.0,22694.0,2110.0
1070023,1070023,1070024,1,62.0,1.0,2.0,0.0,1,39200.0,1010145,4.0,22676.0,2107.0
1070024,1070024,1070025,1,63.0,1.0,1.0,0.0,1,31000.0,1010145,6.0,22698.0,2110.0
1070025,1070025,1070026,1,63.0,1.0,1.0,0.0,1,31000.0,1010145,6.0,22675.0,2107.0
1070026,1070026,1070027,1,63.0,1.0,1.0,0.0,1,31000.0,1010145,6.0,22705.0,2110.0
1070027,1070027,1070028,1,63.0,1.0,1.0,0.0,1,31000.0,1010145,6.0,22702.0,2110.0
1070028,1070028,1070029,1,58.0,1.0,1.0,0.0,1,42900.0,1031452,6.0,22676.0,2107.0
1070029,1070029,1070030,1,59.0,1.0,1.0,0.0,1,32700.0,1031452,6.0,22702.0,2110.0
1070030,1070030,1070031,1,59.0,1.0,1.0,0.0,1,32700.0,1031452,6.0,22681.0,2107.0
1070031,1070031,1070032,1,46.0,1.0,1.0,0.0,1,36000.0,1054606,4.0,22676.0,2107.0
1070032,1070032,1070033,1,49.0,1.0,1.0,0.0,1,35000.0,1080470,4.0,22675.0,2107.0
1070033,1070033,1070034,1,49.0,1.0,1.0,0.0,1,35000.0,1080470,4.0,22676.0,2107.0
1070034,1070034,1070035,1,49.0,1.0,1.0,0.0,1,35000.0,1080470,4.0,22676.0,2107.0
1070035,1070035,1070036,1,48.0,1.0,1.0,0.0,1,40000.0,1054606,4.0,22700.0,2110.0
1070036,1070036,1070037,1,55.0,1.0,1.0,0.0,1,42000.0,1054606,4.0,22676.0,2107.0
1070037,1070037,1070038,2,61.0,1.0,1.0,0.0,1,34000.0,1080470,1.0,22676.0,2107.0
1070038,1070038,1070039,2,61.0,1.0,1.0,0.0,1,34000.0,1080470,1.0,22697.0,2110.0
1070039,1070039,1070040,2,61.0,1.0,1.0,0.0,1,34000.0,1080470,1.0,22698.0,2110.0
1070040,1070040,1070041,2,61.0,1.0,1.0,0.0,1,34000.0,1080470,1.0,22676.0,2107.0
1070041,1070041,1070042,2,61.0,1.0,1.0,0.0,1,34000.0,1080470,1.0,22705.0,2110.0
1070042,1070042,1070043,1,56.0,1.0,1.0,0.0,1,45000.0,1073449,6.0,22702.0,2110.0
1070043,1070043,1070044,1,45.0,1.0,1.0,0.0,1,55000.0,1054606,6.0,22676.0,2107.0
1070044,1070044,1070045,1,62.0,1.0,1.0,0.0,1,57000.0,1054606,6.0,22676.0,2107.0
1070045,1070045,1070046,1,45.0,1.0,1.0,0.0,1,55000.0,1054606,6.0,22679.0,2107.0
1070046,1070046,1070047,1,45.0,1.0,1.0,0.0,1,55000.0,1054606,6.0,22681.0,2107.0
1070047,1070047,1070048,1,61.0,1.0,1.0,0.0,1,52500.0,1080470,6.0,22702.0,2110.0
1070048,1070048,1070049,1,45.0,1.0,1.0,0.0,1,55000.0,1054606,6.0,22675.0,2107.0
1070049,1070049,1070050,1,63.0,1.0,1.0,0.0,1,43000.0,1054606,4.0,22692.0,2110.0
1070050,1070050,1070051,1,63.0,1.0,1.0,0.0,1,43000.0,1054606,4.0,22678.0,2107.0
1070051,1070051,1070052,1,63.0,1.0,1.0,0.0,1,43000.0,1054606,4.0,22692.0,2110.0
1070052,1070052,1070053,1,52.0,1.0,2.0,0.0,1,20100.0,1080470,6.0,22676.0,2107.0
1070053,1070053,1070054,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22707.0,2110.0
1070054,1070054,1070055,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22676.0,2107.0
1070055,1070055,1070056,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22676.0,2107.0
1070056,1070056,1070057,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22676.0,2107.0
1070057,1070057,1070058,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22679.0,2107.0
1070058,1070058,1070059,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22697.0,2110.0
1070059,1070059,1070060,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22706.0,2110.0
1070060,1070060,1070061,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22692.0,2110.0
1070061,1070061,1070062,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22676.0,2107.0
1070062,1070062,1070063,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22675.0,2107.0
1070063,1070063,1070064,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22707.0,2110.0
1070064,1070064,1070065,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22692.0,2110.0
1070065,1070065,1070066,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22708.0,2110.0
1070066,1070066,1070067,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22697.0,2110.0
1070067,1070067,1070068,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22702.0,2110.0
1070068,1070068,1070069,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22679.0,2107.0
1070069,1070069,1070070,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22676.0,2107.0
1070070,1070070,1070071,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22681.0,2107.0
1070071,1070071,1070072,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22702.0,2110.0
1070072,1070072,1070073,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22694.0,2110.0
1070073,1070073,1070074,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22694.0,2110.0
1070074,1070074,1070075,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22702.0,2110.0
1070075,1070075,1070076,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22708.0,2110.0
1070076,1070076,1070077,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22677.0,2107.0
1070077,1070077,1070078,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22710.0,2110.0
1070078,1070078,1070079,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22678.0,2107.0
1070079,1070079,1070080,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22681.0,2107.0
1070080,1070080,1070081,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22709.0,2110.0
1070081,1070081,1070082,1,49.0,1.0,3.0,0.0,1,29300.0,1010145,4.0,22676.0,2107.0
1070082,1070082,1070083,1,55.0,1.0,1.0,0.0,1,25000.0,1073449,6.0,22676.0,2107.0
1070083,1070083,1070084,1,55.0,1.0,1.0,0.0,1,25000.0,1073449,6.0,22676.0,2107.0
1070084,1070084,1070085,1,61.0,1.0,1.0,0.0,1,26150.0,1031452,6.0,22681.0,2107.0
1070085,1070085,1070086,1,61.0,1.0,1.0,0.0,1,26150.0,1031452,6.0,22694.0,2110.0
1070086,1070086,1070087,1,57.0,1.0,1.0,0.0,1,30000.0,1010145,6.0,22691.0,2110.0
1070087,1070087,1070088,1,61.0,1.0,1.0,0.0,1,26150.0,1031452,6.0,22676.0,2107.0
1070088,1070088,1070089,1,61.0,1.0,1.0,0.0,1,26150.0,1031452,6.0,22679.0,2107.0
1070089,1070089,1070090,1,57.0,1.0,1.0,0.0,1,30000.0,1010145,6.0,22693.0,2110.0
1070090,1070090,1070091,1,54.0,1.0,1.0,0.0,1,30000.0,1031452,6.0,22691.0,2110.0
1070091,1070091,1070092,1,54.0,1.0,1.0,0.0,1,30000.0,1031452,6.0,22675.0,2107.0
1070092,1070092,1070093,1,59.0,1.0,1.0,0.0,1,13200.0,1080470,6.0,22697.0,2110.0
1070093,1070093,1070094,1,59.0,1.0,1.0,0.0,1,13200.0,1080470,6.0,22679.0,2107.0
1070094,1070094,1070095,1,59.0,1.0,1.0,0.0,1,28000.0,1010145,6.0,22693.0,2110.0
1070095,1070095,1070096,1,56.0,1.0,1.0,0.0,1,20800.0,1031452,6.0,22702.0,2110.0
1070096,1070096,1070097,1,59.0,1.0,1.0,0.0,1,28000.0,1054606,6.0,22697.0,2110.0
1070097,1070097,1070098,1,53.0,1.0,1.0,0.0,1,23000.0,1080470,4.0,22702.0,2110.0
1070098,1070098,1070099,1,53.0,1.0,1.0,0.0,1,23000.0,1080470,4.0,22677.0,2107.0
1070099,1070099,1070100,1,51.0,1.0,1.0,0.0,1,24000.0,1073449,4.0,22676.0,2107.0
1070100,1070100,1070101,1,61.0,1.0,1.0,0.0,1,15000.0,1010145,4.0,22675.0,2107.0
1070101,1070101,1070102,1,61.0,1.0,1.0,0.0,1,15000.0,1010145,4.0,22708.0,2110.0
1070102,1070102,1070103,1,61.0,1.0,1.0,0.0,1,15000.0,1010145,4.0,22676.0,2107.0
1070103,1070103,1070104,1,58.0,1.0,1.0,0.0,1,30000.0,1031452,4.0,22678.0,2107.0
1070104,1070104,1070105,1,58.0,1.0,1.0,0.0,1,30000.0,1031452,4.0,22675.0,2107.0
1070105,1070105,1070106,1,51.0,1.0,1.0,0.0,1,20000.0,1054606,4.0,22676.0,2107.0
1070106,1070106,1070107,1,51.0,1.0,1.0,0.0,1,20000.0,1054606,4.0,22694.0,2110.0
1070107,1070107,1070108,1,51.0,1.0,1.0,0.0,1,20000.0,1054606,4.0,22707.0,2110.0
