household_id,home_zone_id,income,hhsize,HHT,auto_ownership,num_workers
484860,34,24000,4,1,0,2
773881,165,45000,1,6,1,1
1308235,40,44620,1,6,0,1
658767,16,20000,1,6,1,1
1157399,138,59000,7,2,2,3
114343,33,18100,1,6,1,1
2099166,39,392000,2,1,0,1
1983893,46,97200,2,3,1,1
1384907,21,35400,3,1,1,1
201016,8,0,2,5,0,0
2243613,189,425000,2,1,2,2
72528,69,10000,1,4,1,1
1456379,182,60600,1,4,1,1
1721954,89,71500,3,2,1,2
258339,45,14700,2,2,0,2
910260,168,43500,2,3,2,1
1651470,30,74980,2,2,1,1
1701005,88,85800,3,5,2,3
590213,180,23200,1,4,1,0
2849441,107,0,1,0,1,0
2763616,53,0,1,0,0,0
228102,73,28000,2,7,0,1
950790,187,31000,2,7,2,2
2766982,109,0,1,0,0,0
257040,16,4908,2,2,0,2
1061286,152,52400,3,3,3,2
2448252,170,247000,4,3,2,3
1445072,17,70000,1,4,0,1
1607676,175,81000,2,1,1,2
2109419,133,167600,2,2,1,2
934377,177,35000,2,1,1,1
485560,118,19200,4,1,0,2
986098,75,52800,2,5,0,2
1099831,40,49000,3,3,0,1
2834083,69,0,1,0,1,0
504594,86,15700,1,4,0,0
1997674,187,65000,3,1,2,1
1196572,64,39000,4,1,2,1
261255,146,12000,2,7,2,2
1847286,70,63500,4,1,3,2
572849,32,28900,1,6,0,0
2835882,128,0,1,0,1,0
2550488,63,513200,4,1,2,2
36284,141,9400,1,4,0,0
1720,181,8530,1,6,1,0
73715,146,4500,1,4,0,1
840561,106,31000,1,4,0,1
702364,10,13500,2,1,0,0
718648,83,26300,2,7,2,1
572269,30,4200,1,4,1,0
297536,144,24000,2,3,0,1
1488557,113,76000,2,1,1,1
834291,79,36000,1,6,0,1
2071617,18,140720,2,3,0,0
2049556,21,388000,1,4,0,1
400792,150,29900,5,2,1,1
213361,185,21200,2,1,1,1
115373,42,28600,1,6,1,1
2835890,128,0,1,0,0,0
910015,159,41000,2,1,2,1
662853,93,16800,1,4,1,1
109062,10,28000,1,4,0,1
1087158,17,33700,3,2,1,0
2706472,133,188800,2,1,2,1
706109,91,14800,2,1,1,0
128484,177,9000,1,4,0,1
125359,110,24900,1,4,0,1
1267102,133,36100,1,6,1,0
258707,66,13000,2,1,1,2
123795,106,8800,1,6,1,1
2706678,174,127200,2,1,2,1
37289,177,6700,1,4,1,0
2310513,69,137840,3,1,1,3
658669,11,12000,1,4,0,1
2823850,142,0,1,0,0,1
2236666,88,112600,2,5,2,2
228269,78,0,2,1,1,1
839839,103,54500,1,4,1,1
1526922,189,85000,2,1,2,2
581340,74,20000,1,6,1,0
1810270,73,71300,4,3,0,3
984178,40,52550,2,7,0,2
2630753,184,278300,6,1,2,4
2238405,98,137200,2,5,0,2
1176885,77,38000,8,3,2,1
2286385,136,100680,3,1,2,2
2232766,65,112200,2,5,1,2
2307213,17,650000,3,1,0,2
2628211,71,212000,4,1,2,3
2049612,21,115000,1,4,1,1
1290748,117,37700,1,4,1,0
1451342,76,70000,1,4,1,1
750391,115,27700,5,1,2,1
2235834,85,260000,2,5,1,2
1907774,125,70000,6,1,1,3
823715,16,38000,1,4,1,1
2428056,130,142400,4,3,3,2
574386,36,6900,1,6,0,0
1651852,44,60750,2,3,1,1
332248,186,12980,3,1,1,1
567093,9,10000,1,6,0,0
503747,50,0,1,6,1,0
1968029,25,85850,2,1,1,0
2837021,188,0,1,0,0,0
1786360,149,64900,5,3,2,3
2687374,20,146220,1,4,0,0
1445908,29,60000,1,6,1,1
843470,176,43000,1,6,1,1
1445839,29,73000,1,4,0,1
125847,112,17720,1,6,1,1
2054821,93,110000,1,4,2,1
1810070,35,72200,4,3,0,4
832548,66,39000,1,6,1,1
772261,94,57700,1,6,0,1
1070801,156,50540,3,3,2,2
841776,123,47200,1,6,1,1
2449150,185,442500,5,1,3,3
1511278,9,96000,2,5,0,1
1594707,10,75000,2,1,0,2
587275,109,11000,1,6,1,0
1286449,9,39000,1,4,0,0
663156,109,12000,1,4,1,1
306974,185,15000,2,3,1,1
1603474,93,94000,2,7,1,2
2622620,88,122000,4,3,0,2
1363244,10,53000,2,3,1,1
2098651,9,182500,2,5,0,1
1287908,40,33700,1,6,0,0
2622408,66,126000,4,1,2,2
2696529,103,175800,2,1,0,0
1782714,60,60510,5,7,3,2
1307839,33,38900,1,6,0,1
2749970,164,268300,6,1,2,4
585028,91,23200,1,4,1,0
229947,165,7000,2,7,0,1
1165229,38,42000,4,3,1,4
1933149,117,97000,7,2,1,3
2110651,172,139800,2,3,2,2
774000,168,45000,1,4,1,1
212913,165,28700,2,1,2,1
29331,16,15000,1,6,0,0
2366929,84,330000,3,1,1,1
583802,83,8300,1,4,2,0
1266244,59,35800,1,6,1,0
1249556,65,41450,6,1,2,3
113481,29,9200,1,6,0,1
2239511,104,160000,2,1,2,2
115879,44,2200,1,6,1,1
583550,81,8000,1,6,0,0
843299,175,39000,1,6,3,1
259676,108,19000,2,5,2,2
579135,62,17600,1,6,1,0
1931969,17,62530,12,1,1,7
2049072,16,388000,1,4,0,1
2243389,180,117000,2,1,2,2
1897093,41,95000,4,1,2,2
288579,139,7480,2,3,1,0
32350,79,15600,1,4,0,0
418399,149,22000,4,2,1,3
1526921,189,98200,2,1,4,2
1849319,183,69000,6,1,2,2
764143,9,31000,1,6,0,0
1599197,60,81200,2,1,1,2
2744383,152,129000,4,2,3,2
1607546,174,67900,2,7,2,2
297563,154,9000,2,3,1,1
1447786,41,60000,1,6,1,1
1153150,183,36500,4,5,2,2
2310611,89,123900,3,3,3,3
835944,85,50200,1,4,1,1
1100253,86,40000,3,1,0,1
1100054,63,52000,3,1,2,1
500241,79,15000,4,1,0,3
1144381,166,32200,4,2,2,2
119911,81,25060,1,4,1,1
1955787,91,82400,2,1,2,0
1685985,181,69000,3,1,3,3
1603978,96,61060,2,7,1,2
2447035,157,164820,5,1,2,4
2835854,122,0,1,0,0,0
1411296,129,84000,1,6,2,1
823053,9,36000,1,4,1,1
572778,32,8100,1,6,0,0
2106697,83,228000,2,1,1,2
1287780,39,54800,1,4,0,0
432480,135,0,5,1,1,0
986762,81,55400,2,7,0,2
2759348,121,103400,5,1,4,3
988733,100,59300,2,7,0,2
840644,106,41000,1,6,0,1
2099399,58,282400,2,5,1,1
247424,185,25200,2,1,0,2
393933,70,18600,3,2,1,3
823235,10,34600,1,4,0,1
1308090,38,30000,1,6,0,1
2766270,100,0,1,0,0,0
843610,177,41000,1,4,1,1
2236117,86,281000,2,1,2,2
1447209,38,76500,1,4,1,1
2849737,117,0,1,0,1,0
1598107,46,95000,2,1,1,2
1035587,62,30000,2,3,1,1
2240901,110,133000,2,1,0,2
2347352,88,105000,3,7,0,3
836798,88,47200,1,6,1,1
1444401,9,73390,1,6,1,1
189748,133,9500,2,3,1,0
841186,112,40000,1,6,1,1
1025481,133,53000,2,3,1,1
2237027,89,170220,2,7,2,2
1300008,83,58000,1,4,1,1
906378,31,50000,2,2,0,0
2445844,134,120000,9,1,2,3
2445412,117,175000,7,1,3,4
2239093,102,130000,2,7,1,2
258609,61,23000,2,2,0,2
2415770,44,115200,3,1,2,3
2108615,127,193770,2,7,2,2
2049528,20,129400,1,6,0,1
949456,132,52500,2,1,1,2
394431,132,26600,5,2,2,0
743364,78,17500,3,1,1,1
342178,152,20000,3,3,1,2
33078,86,7000,1,6,1,0
2106538,71,710000,2,1,0,2
1174251,179,54400,4,1,3,0
1701391,107,93000,3,5,0,3
843096,174,32600,1,6,0,1
830721,51,38000,1,4,1,1
127438,147,16600,1,6,1,1
230106,180,26470,2,7,1,1
2223070,9,106000,2,2,0,2
1451103,73,85000,1,6,1,1
764389,29,30000,1,4,1,0
836636,87,35000,1,4,1,1
227257,19,26000,2,3,1,1
2098741,9,126000,2,7,0,1
906495,81,33200,2,7,1,0
115815,44,21000,1,4,0,1
1309633,93,33000,1,4,1,1
2552498,167,178000,4,1,2,2
2052065,46,326000,1,6,1,1
909857,147,59700,2,1,0,1
1848989,174,61000,4,1,2,2
29368,16,20000,1,4,0,0
2235660,84,117000,2,5,1,2
824386,21,41800,1,6,1,1
1525470,148,69000,2,5,2,2
496970,164,13000,7,1,3,5
1721912,70,71500,3,1,2,2
2428443,166,140000,4,1,4,2
2311468,152,219000,3,1,2,3
259847,108,20900,2,5,1,2
485231,63,24900,4,1,1,2
387633,113,21000,3,1,2,2
2822879,56,0,1,0,1,1
2446836,154,102400,12,1,2,5
1450290,63,72000,1,6,1,1
1523891,64,95600,2,2,1,2
705767,78,11200,2,1,0,0
1594876,11,69600,2,5,1,2
189833,140,21100,2,3,2,0
2823442,106,0,1,0,0,1
2768011,138,0,1,0,1,0
629,131,29950,1,4,1,0
2761002,9,0,1,0,0,0
201554,42,0,2,1,2,0
230454,189,4700,2,7,1,1
1196782,107,35000,4,3,1,1
1447094,37,80000,1,6,1,1
361984,32,12000,3,1,1,1
663046,107,26050,1,6,1,1
830877,54,35000,1,6,1,1
984226,40,52000,2,7,2,2
1523814,59,79600,2,1,2,2
1196610,67,36830,5,1,4,1
1025218,5,51000,2,2,1,1
2224578,17,118900,2,7,1,2
1898068,189,73400,5,3,2,2
1848273,150,88350,8,1,3,2
117526,62,23010,1,6,0,1
109798,10,27000,1,4,0,1
190134,170,17000,2,3,1,0
33565,93,7000,1,6,1,0
1953873,83,85700,1,4,1,1
129111,188,28660,1,6,1,1
34447,105,0,1,6,1,0
2687626,30,146220,1,4,1,0
2832339,16,0,1,0,0,0
2110750,172,137000,2,7,2,2
496399,124,18800,6,1,2,3
2049066,16,101000,1,4,0,1
987950,90,32200,2,7,0,2
418232,149,20700,5,5,3,4
2706230,63,146000,2,1,1,1
2110145,165,149000,2,7,1,2
212296,92,8000,2,1,0,1
2822661,21,0,1,0,1,1
388099,149,25910,3,1,3,2
1489348,182,84800,2,2,0,1
226902,10,11620,2,5,0,1
835061,81,57800,1,4,0,1
506487,134,0,1,6,1,0
834467,79,38500,1,6,0,1
949126,113,46100,2,3,1,2
2622723,96,108260,4,1,3,2
1489440,187,82500,2,5,2,1
1235777,165,47000,4,1,1,2
1606831,127,66800,2,5,1,2
1341102,34,42100,2,1,1,0
258569,59,4908,2,2,3,2
508676,181,25800,1,6,1,0
586448,104,0,1,4,0,0
1768351,178,75100,4,1,4,1
26713,8,12000,1,4,1,0
32675,81,3500,1,4,1,0
991640,180,48420,2,1,2,2
985184,59,32000,2,1,0,2
2744472,169,136800,7,3,2,2
705980,86,3000,2,7,0,0
934285,172,35000,2,1,1,1
839040,100,50000,1,4,0,1
256515,10,21400,2,7,0,2
1748066,51,75000,3,1,2,2
772978,130,40000,1,6,1,1
2760620,7,0,1,0,0,0
2519698,187,120000,4,1,2,1
1410851,103,65000,1,4,1,1
2366301,2,104000,3,3,0,1
371664,145,26650,3,3,1,1
1454686,105,62000,1,6,0,1
201475,42,6600,2,7,2,0
1596275,33,62200,2,5,1,2
989610,109,55000,2,7,1,2
2508420,104,168190,4,7,1,4
1086102,185,37200,3,3,1,0
729199,67,14900,2,1,2,1
1057717,41,47810,3,1,0,1
1290283,91,36700,1,6,0,0
2229041,44,368500,2,5,1,2
337532,172,25000,3,2,2,1
2232737,65,161000,2,1,1,2
1526896,187,71100,2,1,2,2
575856,43,8800,1,6,1,0
201801,84,25400,2,1,1,0
586178,102,8300,1,6,1,0
2233588,71,378000,2,1,2,2
809,138,25000,1,4,1,0
822309,7,38000,1,4,0,1
677499,134,24100,2,1,2,0
2224636,17,123000,2,1,1,2
2767170,109,0,1,0,0,0
506872,147,24000,1,6,1,0
2760750,9,0,1,0,1,0
128704,179,10000,1,6,1,1
1447870,43,80000,1,6,1,1
1410941,114,96000,1,6,0,1
117384,61,17900,1,4,1,1
2863806,85,0,1,0,1,0
1608241,180,96000,2,1,1,2
259567,107,25000,2,2,0,2
842392,129,34500,1,6,1,1
247339,177,25200,2,1,1,2
840737,106,45000,1,4,1,1
702434,10,28800,2,3,0,0
35790,119,12100,1,6,1,0
587190,108,14000,1,4,0,0
121996,93,24200,1,4,1,1
2307310,46,163000,3,5,1,2
1455260,115,69900,1,6,1,1
2694725,75,119700,1,6,1,1
830487,50,37000,1,6,1,1
2029368,83,100000,1,4,1,1
504619,89,14340,1,6,1,0
114156,31,22700,1,6,1,1
1717072,58,68400,3,1,1,1
1511465,30,97200,2,7,0,1
1666258,161,60000,3,1,0,2
1786401,150,85100,4,1,2,4
35193,110,8600,1,4,1,0
418690,161,26200,4,1,3,4
837996,93,32600,1,6,1,1
1595107,17,74200,2,7,0,2
773357,136,45000,1,4,1,1
115083,40,13700,1,6,0,1
432706,165,14900,5,1,2,0
773592,152,34000,1,6,1,1
353263,129,16900,3,3,2,0
356767,9,22000,3,1,0,0
258877,72,18810,2,7,0,2
2230687,49,488800,2,7,3,2
119839,81,11000,1,6,1,1
1377102,170,55300,3,1,1,0
113582,30,10000,1,4,1,1
505050,94,24800,1,6,0,0
773791,161,40600,1,4,1,1
2370989,172,239000,3,1,2,2
116321,46,27000,1,6,0,1
2349190,177,141000,3,1,2,3
1234105,10,51000,6,1,0,2
1099702,25,35000,3,1,1,1
1605169,104,92000,2,5,0,2
212326,106,5650,2,5,1,1
398263,156,8100,5,3,0,0
288532,116,9600,2,3,0,0
74774,183,12800,1,4,1,1
829623,46,51300,1,4,0,1
31996,78,710,1,6,1,0
581659,75,9690,1,6,0,0
833068,69,35000,1,4,1,1
2110821,174,189500,2,1,2,2
2286302,130,114200,3,1,2,2
33832,96,8300,1,6,1,0
2048775,11,388000,1,4,1,1
906284,8,36000,2,7,1,0
1081773,57,40600,3,1,2,3
2767509,113,0,1,0,0,0
828988,45,48000,1,4,1,1
841079,110,43700,1,4,0,1
677556,135,7200,2,1,1,0
1158015,182,33000,4,3,4,3
1596329,33,65060,2,7,1,2
1082141,100,38000,3,5,0,3
2049594,21,147200,1,6,0,1
772097,81,30000,1,4,1,1
1452392,85,92400,1,6,0,1
2106423,68,252000,2,5,2,2
2507537,81,230500,5,5,1,4
2238116,97,237000,2,1,1,2
1447593,40,60000,1,6,0,1
1786174,138,70010,6,1,4,3
337603,180,24200,3,7,1,1
1374138,43,40300,2,1,0,2
499743,42,16610,10,1,2,4
2366303,4,104000,3,3,0,1
121682,90,12470,1,6,1,1
1450806,70,76300,1,6,1,1
2346064,54,374000,3,5,2,3
1288651,49,56710,1,6,1,0
662503,81,10400,1,4,0,1
2820405,8,0,1,0,1,1
1810714,116,88800,4,5,2,3
773134,131,39000,1,6,0,1
1346575,59,31800,2,1,1,1
26959,8,9200,1,4,0,0
2028044,142,168400,1,4,1,0
2447531,164,141480,8,1,1,3
2239872,105,126500,2,5,0,2
420892,42,24670,5,1,2,3
840346,105,33000,1,4,0,1
1451929,81,75020,1,4,0,1
2446620,150,110000,6,3,2,3
2834011,69,0,1,0,0,0
261895,149,21000,2,5,0,2
775028,186,32000,1,4,1,1
2029410,89,141100,1,6,1,1
1341433,54,35000,2,1,2,0
1702136,177,65100,3,5,3,3
1407035,9,74100,1,4,1,0
2765428,91,0,1,0,1,0
2678377,99,104700,5,2,2,3
1769624,135,60000,4,1,2,2
509181,185,22800,1,4,0,0
2235996,86,130500,2,7,1,2
257407,16,25300,2,3,0,2
2727092,7,103300,2,5,0,2
1950054,58,75000,1,6,1,1
660628,41,23000,1,4,0,1
1749558,176,84000,3,1,1,2
1346736,64,53500,2,3,1,1
107875,7,22100,1,4,0,1
1939647,33,82400,1,6,0,0
1931989,17,69700,11,1,1,6
2769023,188,0,1,0,1,0
1601847,83,72000,2,1,2,2
2864688,136,0,1,0,1,0
830390,49,38000,1,4,1,1
1596526,34,85100,2,7,1,2
1076629,139,44400,3,1,2,3
988657,100,51100,2,5,0,2
773126,131,35000,1,4,1,1
843913,179,31400,1,6,2,1
337259,140,5060,3,3,1,1
190153,173,12600,2,1,1,0
228851,107,7000,2,7,0,1
2056557,176,191000,1,4,0,1
990214,116,47000,2,7,0,2
583228,80,19900,1,6,0,0
834944,81,57400,1,4,1,1
2109332,133,469360,2,5,1,2
2821504,8,0,1,0,0,1
827110,36,44000,1,6,0,1
1379564,124,54200,3,1,2,1
660483,40,16500,1,4,1,1
474368,157,27600,4,1,0,2
986585,81,54000,2,5,2,2
2763558,49,0,1,0,0,0
1411622,152,80000,1,4,1,1
1410362,50,70730,1,6,0,1
1445253,17,60000,1,4,1,1
123411,104,25000,1,6,1,1
1177218,139,55300,4,1,2,1
2345498,38,160150,3,5,0,3
838449,96,38200,1,6,1,1
1036185,99,40200,2,2,1,1
2230906,49,172650,2,5,0,2
825881,31,41500,1,4,0,1
418742,179,26200,4,1,4,4
2822949,72,0,1,0,1,1
1260175,109,59800,8,1,2,3
2227659,38,418000,2,1,1,2
1410735,94,95200,1,6,1,1
32104,78,9400,1,4,1,0
984676,46,53900,2,3,1,2
834590,80,51900,1,4,1,1
1971209,185,81200,2,3,2,1
1173930,9,45000,4,1,0,0
2821563,8,0,1,0,0,1
117341,60,9600,1,6,1,1
2445098,71,189900,4,2,4,4
458185,149,19200,4,1,3,1
1954089,168,75200,1,4,1,1
764829,68,31700,1,4,1,0
72441,60,28050,1,4,1,1
1946328,38,69200,1,6,1,0
228949,116,18300,2,1,0,1
2106909,91,111230,2,1,1,2
108988,10,0,1,6,0,1
2508381,103,569000,4,5,2,4
1595151,17,65300,2,7,0,2
2345308,33,324000,3,5,1,3
126965,130,28660,1,6,1,1
35322,111,4860,1,6,0,0
2627704,55,104200,4,2,2,3
116709,49,21600,1,6,0,1
2110858,174,147600,2,7,1,2
750430,146,8200,4,3,1,1
1076784,172,58700,3,2,3,3
1196979,147,59000,4,2,2,1
2049562,21,100000,1,4,0,1
736772,126,29600,3,1,2,0
2370916,170,189300,3,1,2,2
1685262,101,73200,3,2,2,3
342117,138,20000,3,3,1,2
834079,77,43000,1,6,1,1
2835469,99,0,1,0,1,0
1984399,122,80700,2,7,2,1
260214,110,2000,2,1,0,2
2110412,169,195000,2,1,1,2
1196657,82,45000,4,1,0,1
704949,64,7900,2,1,2,0
387,112,15770,1,6,1,0
201094,8,11900,2,5,0,0
257046,16,4908,2,2,0,2
1686013,183,80200,3,2,2,3
718685,112,14400,2,1,0,1
2052534,49,120000,1,4,1,1
1454082,100,69000,1,6,1,1
2622573,84,152130,4,1,1,2
664070,177,24600,1,4,1,1
950486,182,42000,2,5,1,2
304508,30,26000,2,3,0,1
1524935,131,85000,2,5,2,2
458232,149,22900,4,1,2,1
1120057,21,57000,3,1,0,2
1606054,111,99430,2,1,2,2
119048,78,0,1,4,0,1
578663,58,13000,1,6,1,0
1454135,101,64100,1,6,1,1
1170562,166,47000,5,1,1,0
506878,148,12200,1,6,1,0
2704338,25,195700,2,1,1,0
763981,7,43000,1,4,0,0
2241259,112,270000,2,5,0,2
2235350,83,167330,2,1,2,2
2447573,164,327400,4,1,2,4
2765223,89,0,1,0,0,0
2307392,64,121700,3,1,2,2
2108893,130,196000,2,5,2,2
508544,179,25800,1,6,1,0
1848158,147,72400,4,1,2,2
499946,43,17000,4,1,1,3
1607801,175,82060,2,5,0,2
2228439,43,102060,2,7,2,2
2014098,182,76500,5,1,4,2
841508,117,33000,1,6,1,1
566548,8,14300,1,4,1,0
1266740,97,45000,1,6,1,0
2055592,105,150500,1,4,0,1
2310619,89,268000,3,5,1,3
832145,64,40120,1,6,1,1
823972,17,45000,1,4,1,1
830178,48,35110,1,4,1,1
577112,46,3000,1,6,0,0
585319,94,18300,1,6,0,0
1847102,55,79900,5,3,0,2
2848915,73,0,1,0,1,0
1971155,184,81200,2,3,2,1
2761062,9,0,1,0,0,0
1599734,64,60000,2,5,1,2
1445542,23,96000,1,6,1,1
580559,71,5600,1,6,1,0
663547,110,15700,1,6,0,1
823312,11,33000,1,6,0,1
833959,77,35000,1,4,1,1
1685441,128,76500,3,3,2,3
837914,93,31850,1,6,2,1
2550327,57,837000,4,1,2,2
1087252,115,33500,3,1,0,0
2225429,28,355500,2,1,0,2
1983950,54,61800,2,1,2,1
2239771,105,117000,2,7,1,2
2055259,101,325000,1,4,1,1
577684,49,590,1,6,0,0
1289836,77,34100,1,6,0,0
1165925,163,50100,4,1,3,3
706810,175,11700,2,1,2,0
1315857,125,46600,2,1,2,0
704295,41,7400,2,1,1,0
753045,33,28900,4,3,0,2
125845,112,28000,1,4,1,1
664113,190,26000,1,4,1,1
29957,18,4040,1,4,0,0
2239220,102,158800,2,5,1,2
906620,117,50900,2,5,2,0
197,80,4400,1,6,0,0
1448905,46,60000,1,6,1,1
1259657,52,47000,4,3,3,4
706238,101,14800,2,1,1,0
2551353,123,282000,4,1,2,2
582018,77,8900,1,4,1,0
1513025,189,81350,2,7,2,1
1955661,59,79000,2,1,1,0
829915,47,30300,1,4,1,1
1452169,84,72000,1,6,0,1
504457,79,21000,1,6,0,0
828919,44,36800,1,6,0,1
1760981,137,67400,4,3,2,0
2232115,60,145000,2,5,2,2
2445502,121,139590,4,3,1,3
258625,61,10500,2,1,1,2
226974,10,7000,2,7,0,1
991183,174,54900,2,7,2,2
1024339,8,48000,2,3,0,0
371699,146,410,3,3,1,1
1782908,185,62200,4,7,4,2
837549,91,45000,1,6,1,1
1721961,90,69300,3,1,0,2
1847607,131,64100,4,1,1,2
1234061,10,32000,4,1,0,2
659659,28,14900,1,6,0,1
2849042,87,0,1,0,0,0
1968199,36,85850,2,1,0,0
2237078,90,100000,2,1,1,2
2355723,182,104600,3,1,1,1
1157486,149,59900,4,1,4,3
288164,49,4000,2,3,0,0
838505,96,35030,1,4,1,1
371039,78,25000,3,3,1,1
841728,123,37320,1,4,0,1
729133,62,11200,2,3,2,1
582567,78,19500,1,6,1,0
1260630,149,30600,5,3,4,3
662659,87,8300,1,6,1,1
432169,78,800,5,1,0,0
1595040,16,88000,2,5,0,2
2020693,160,67700,4,1,2,3
1984246,75,72000,2,1,0,1
2696525,99,175800,2,1,0,0
2370030,113,100800,3,3,1,2
1165679,145,41400,6,1,0,4
2233643,71,215500,2,1,1,2
2446566,149,200000,6,1,2,6
1939934,130,76000,1,4,0,0
1099652,21,36020,3,2,0,1
1082023,87,53700,3,7,2,3
440899,157,25100,4,1,0,1
828903,44,55000,1,6,0,1
36468,145,4790,1,6,1,0
1770365,185,89000,6,1,2,2
1763787,167,91100,4,3,2,1
2720082,60,185000,2,1,2,2
1680589,62,99000,3,5,1,2
584157,85,0,1,4,0,0
2347169,86,163820,3,7,0,3
1953480,67,63800,1,6,1,1
2629425,138,105000,6,1,2,3
1207200,138,30300,4,1,2,2
2549868,18,112000,4,1,1,2
702105,8,28800,2,3,1,0
1595753,29,71000,2,1,0,2
2344951,16,115750,3,5,1,3
33956,99,14400,1,4,1,0
350303,19,26000,3,1,2,3
2222432,6,141200,2,1,0,2
2519287,160,109030,4,3,2,1
658572,9,7600,1,6,0,1
836978,88,31080,1,4,0,1
2507701,85,154000,6,7,1,5
1177537,160,47100,5,1,1,1
659350,21,19200,1,6,0,1
574335,36,11200,1,6,0,0
991213,174,54900,2,7,1,2
705471,77,25200,2,1,0,0
213019,169,9040,2,3,2,1
304871,44,12000,2,3,0,1
828425,43,45000,1,6,1,1
1384900,20,35400,3,1,0,1
129132,189,0,1,4,2,1
706749,149,11700,2,1,1,0
1810020,16,97100,9,1,0,5
1747589,28,91800,3,1,2,2
571680,29,3700,1,4,1,0
704145,37,18000,2,1,0,0
932989,61,45000,2,1,2,1
1512083,83,95140,2,5,2,1
457815,144,27100,6,2,1,1
212971,167,24180,2,7,1,1
990455,122,45500,2,7,1,2
764912,81,54500,1,6,0,0
2449197,185,159680,5,1,2,5
2768737,186,0,1,0,1,0
2551272,120,115440,4,1,2,2
586223,103,7000,1,6,0,0
1035712,70,58000,2,3,0,1
387676,117,24660,3,3,2,2
2519702,187,120000,4,1,2,1
306959,179,7220,2,3,0,1
1176936,107,46200,6,1,2,1
118828,78,0,1,4,0,1
2002968,126,71520,3,1,2,1
2054359,87,130000,1,6,0,1
2687753,35,210800,1,4,1,0
830214,49,50000,1,6,1,1
1596345,33,89000,2,1,1,2
1782721,62,92900,4,1,2,2
1088861,143,57000,3,1,2,1
2678969,114,128690,8,3,1,4
1488321,25,77700,2,3,0,1
2051128,39,340000,1,4,1,1
992008,188,52500,2,7,2,2
509152,185,5000,1,6,0,0
2764369,75,0,1,0,1,0
116044,45,27000,1,6,1,1
1847383,93,89500,4,1,1,2
1309985,188,33000,1,4,0,1
2230267,47,367000,2,1,0,2
116751,49,0,1,6,0,1
571325,27,5000,1,6,0,0
1932818,102,62200,10,1,1,3
1595960,31,81980,2,5,0,2
2346643,69,106000,3,7,1,3
839651,103,47970,1,6,1,1
2371274,182,140400,3,1,3,2
504000,59,17100,1,6,0,0
1455061,112,67000,1,4,1,1
843164,174,48000,1,4,1,1
2072855,167,125900,2,1,2,1
109445,10,16800,1,6,0,1
118695,75,20000,1,6,0,1
2025487,91,96200,5,1,3,4
582771,78,7300,1,6,0,0
586587,105,8300,1,6,0,0
2551505,129,406000,4,1,2,2
764624,43,40000,1,6,1,0
1652294,188,88000,2,2,1,1
1250,165,0,1,4,1,0
34855,108,4600,1,4,1,0
2311549,159,175500,3,1,4,3
1968099,27,65300,2,1,1,0
32156,78,15000,1,4,0,0
297540,145,28900,2,2,1,1
202336,183,9320,2,2,0,0
676882,67,14400,2,3,2,0
835798,84,36000,1,6,1,1
2099774,79,343000,2,1,1,1
306199,110,19000,2,3,1,1
584155,85,1400,1,6,0,0
117009,54,18000,1,6,1,1
830385,49,35200,1,6,1,1
2242607,132,136000,2,5,2,2
2727388,39,415380,2,1,2,2
118300,71,14000,1,4,0,1
2055439,104,325840,1,4,1,1
842557,132,44860,1,6,1,1
705703,78,14800,2,1,0,0
2720379,132,259000,2,1,0,2
662296,76,23000,1,4,0,1
582501,78,11000,1,6,1,0
1289071,65,55100,1,6,0,0
570649,22,26900,1,6,1,0
837447,90,43130,1,4,1,1
1454394,103,94400,1,6,1,1
728625,27,12290,2,1,1,1
500604,110,3000,6,1,2,3
189818,139,1500,2,1,0,0
1446634,33,90000,1,4,0,1
2232401,62,305000,2,5,2,2
29744,17,0,1,4,0,0
2445830,134,107134,4,1,3,3
2241050,111,414000,2,5,2,2
2273788,173,337400,2,3,1,1
29677,17,15000,1,6,0,0
1035743,70,56500,2,3,1,1
2821782,8,0,1,0,0,1
706409,107,6400,2,3,2,0
1315929,131,34150,2,1,2,0
2822266,8,0,1,0,0,1
1174137,128,30000,5,1,1,0
2111660,185,110000,2,5,1,2
127440,147,7200,1,6,1,1
2677295,35,159650,5,1,3,3
2519608,183,105000,5,1,2,1
1411908,171,63000,1,4,1,1
2225220,23,340500,2,1,0,2
111896,16,21000,1,4,0,1
2014157,187,97600,8,7,3,2
2446058,137,120100,6,1,2,4
736898,166,22600,3,1,2,0
112008,16,18100,1,4,0,1
2098532,6,126000,2,7,0,1
2370006,105,512000,3,1,1,2
2347417,89,120000,3,1,1,3
576430,44,24800,1,6,2,0
2864518,115,0,1,0,1,0
2055230,100,101000,1,6,1,1
500833,118,20900,5,1,1,3
2622950,114,110000,4,1,2,2
1909099,183,72980,10,1,4,5
1364653,120,35300,2,3,0,1
2409490,46,480000,3,1,2,2
305611,77,15000,2,3,0,1
2509123,150,158800,6,5,2,4
509367,187,0,1,4,1,0
774663,180,49000,1,6,1,1
2050205,31,103000,1,4,0,1
111342,16,250,1,4,0,1
1848820,168,75000,4,1,2,2
572287,30,8000,1,4,0,0
1316396,169,30800,2,3,2,0
28253,11,15600,1,6,1,0
73780,152,24000,1,4,1,1
1036459,106,40000,2,2,1,1
773664,153,50440,1,6,0,1
2231809,57,130000,2,1,1,2
1453202,93,60600,1,4,1,1
500656,110,26300,7,1,1,4
2410482,84,125000,3,1,1,2
