MAZ,TAZ,HHID,MTCCountyID,HHINCADJ,NWRKRS_ESR,VEH,NP,HHT,BLD,TYPE,SampleRate
100335,335,66949,1,46350.70400000001,2,0,2,2,8,1,0.4020618556701031
100335,335,66950,1,46350.70400000001,2,0,2,2,8,1,0.4020618556701031
100335,335,66951,1,10364.561318876556,1,0,2,3,8,1,0.4020618556701031
100335,335,66952,1,25895.936800000003,1,1,2,5,8,1,0.4020618556701031
100335,335,66953,1,0.0,0,1,2,2,6,1,0.4020618556701031
100335,335,66954,1,11162.578109109267,1,0,2,3,6,1,0.4020618556701031
100335,335,66955,1,38607.21528434433,1,1,2,1,9,1,0.4020618556701031
100335,335,66956,1,28132.380722664933,1,0,2,3,6,1,0.4020618556701031
100335,335,66957,1,11162.578109109267,1,0,2,3,6,1,0.4020618556701031
100335,335,66958,1,38607.21528434433,1,1,2,1,9,1,0.4020618556701031
100335,335,66959,1,21716.22371574135,0,0,2,5,9,1,0.4020618556701031
100335,335,66960,1,46350.70400000001,2,0,2,2,8,1,0.4020618556701031
100335,335,66961,1,46350.70400000001,2,0,2,2,8,1,0.4020618556701031
100335,335,66962,1,21716.22371574135,0,0,2,5,9,1,0.4020618556701031
100335,335,66963,1,0.0,0,1,2,2,6,1,0.4020618556701031
100335,335,66964,1,28132.380722664933,1,0,2,3,6,1,0.4020618556701031
100335,335,66965,1,21716.22371574135,0,0,2,5,9,1,0.4020618556701031
100335,335,66966,1,24677.526949706084,1,0,2,3,4,1,0.4020618556701031
100335,335,66967,1,11162.578109109267,1,0,2,3,6,1,0.4020618556701031
100335,335,66968,1,24677.526949706084,1,0,2,3,4,1,0.4020618556701031
100335,335,66969,1,25895.936800000003,1,1,2,5,8,1,0.4020618556701031
100335,335,66970,1,46350.70400000001,2,0,2,2,8,1,0.4020618556701031
100335,335,66971,1,0.0,0,1,2,2,6,1,0.4020618556701031
100335,335,66972,1,25895.936800000003,1,1,2,5,8,1,0.4020618556701031
100335,335,66973,1,21716.22371574135,0,0,2,5,9,1,0.4020618556701031
100335,335,66974,1,11162.578109109267,1,0,2,3,6,1,0.4020618556701031
100335,335,66975,1,46350.70400000001,2,0,2,2,8,1,0.4020618556701031
100335,335,66976,1,10364.561318876556,1,0,2,3,8,1,0.4020618556701031
100335,335,66977,1,11162.578109109267,1,0,2,3,6,1,0.4020618556701031
100335,335,66978,1,38607.21528434433,1,1,2,1,9,1,0.4020618556701031
100335,335,66979,1,11162.578109109267,1,0,2,3,6,1,0.4020618556701031
100335,335,66980,1,24677.526949706084,1,0,2,3,4,1,0.4020618556701031
100335,335,66981,1,28132.380722664933,1,0,2,3,6,1,0.4020618556701031
100335,335,66982,1,0.0,0,1,2,2,6,1,0.4020618556701031
100335,335,66983,1,46350.70400000001,2,0,2,2,8,1,0.4020618556701031
100335,335,66984,1,46350.70400000001,2,0,2,2,8,1,0.4020618556701031
100335,335,66985,1,46350.70400000001,2,0,2,2,8,1,0.4020618556701031
100335,335,66986,1,46350.70400000001,2,0,2,2,8,1,0.4020618556701031
100335,335,66987,1,11162.578109109267,1,0,2,3,6,1,0.4020618556701031
100335,335,66988,1,46350.70400000001,2,0,2,2,8,1,0.4020618556701031
100335,335,66989,1,46350.70400000001,2,0,2,2,8,1,0.4020618556701031
100335,335,66990,1,46350.70400000001,2,0,2,2,8,1,0.4020618556701031
100335,335,66991,1,46350.70400000001,2,0,2,2,8,1,0.4020618556701031
100335,335,66992,1,24677.526949706084,1,0,2,3,4,1,0.4020618556701031
100335,335,66993,1,11162.578109109267,1,0,2,3,6,1,0.4020618556701031
100335,335,66994,1,28132.380722664933,1,0,2,3,6,1,0.4020618556701031
100335,335,66995,1,10364.561318876556,1,0,2,3,8,1,0.4020618556701031
100335,335,66996,1,38607.21528434433,1,1,2,1,9,1,0.4020618556701031
100335,335,66997,1,24677.526949706084,1,0,2,3,4,1,0.4020618556701031
100335,335,66998,1,21716.22371574135,0,0,2,5,9,1,0.4020618556701031
100335,335,66999,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67000,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67001,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67002,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67003,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67004,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67005,1,25661.09910140061,2,0,3,1,8,1,0.39669421487603307
100335,335,67006,1,22148.349821018594,1,1,3,5,8,1,0.39669421487603307
100335,335,67007,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67008,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67009,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67010,1,22148.349821018594,1,1,3,5,8,1,0.39669421487603307
100335,335,67011,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67012,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67013,1,25661.09910140061,2,0,3,1,8,1,0.39669421487603307
100335,335,67014,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67015,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67016,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67017,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67018,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67019,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67020,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67021,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67022,1,25661.09910140061,2,0,3,1,8,1,0.39669421487603307
100335,335,67023,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67024,1,22148.349821018594,1,1,3,5,8,1,0.39669421487603307
100335,335,67025,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67026,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67027,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67028,1,25661.09910140061,2,0,3,1,8,1,0.39669421487603307
100335,335,67029,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67030,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67031,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67032,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67033,1,25661.09910140061,2,0,3,1,8,1,0.39669421487603307
100335,335,67034,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67035,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67036,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67037,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67038,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67039,1,25661.09910140061,2,0,3,1,8,1,0.39669421487603307
100335,335,67040,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67041,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67042,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67043,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67044,1,25661.09910140061,2,0,3,1,8,1,0.39669421487603307
100335,335,67045,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67046,1,16733.175039038313,1,0,3,1,9,1,0.39669421487603307
100335,335,67047,1,45375.9610349712,1,2,5,1,9,1,0.4137931034482759
100335,335,67048,1,45375.9610349712,1,2,5,1,9,1,0.4137931034482759
100335,335,67049,1,45375.9610349712,1,2,5,1,9,1,0.4137931034482759
100335,335,67050,1,45375.9610349712,1,2,5,1,9,1,0.4137931034482759
100335,335,67051,1,45375.9610349712,1,2,5,1,9,1,0.4137931034482759
100335,335,67052,1,45375.9610349712,1,2,5,1,9,1,0.4137931034482759
100335,335,67053,1,45375.9610349712,1,2,5,1,9,1,0.4137931034482759
100335,335,67054,1,45375.9610349712,1,2,5,1,9,1,0.4137931034482759
100335,335,67055,1,45375.9610349712,1,2,5,1,9,1,0.4137931034482759
100335,335,67056,1,45375.9610349712,1,2,5,1,9,1,0.4137931034482759
100335,335,67057,1,45375.9610349712,1,2,5,1,9,1,0.4137931034482759
100335,335,67058,1,45375.9610349712,1,2,5,1,9,1,0.4137931034482759
100335,335,67059,1,55277.66036734162,1,0,1,6,9,1,0.4
100335,335,67060,1,50798.96747940044,1,0,1,6,8,1,0.4
100335,335,67061,1,53001.0224,1,0,1,6,9,1,0.4
100335,335,67062,1,53935.5173211135,1,1,1,6,5,1,0.4
100335,335,67063,1,53935.5173211135,1,1,1,6,5,1,0.4
100335,335,67064,1,55878.86422734048,1,1,1,4,4,1,0.4
100335,335,67065,1,54290.559289353376,1,0,1,4,9,1,0.4
100335,335,67066,1,51563.59208519454,1,0,1,4,9,1,0.4
100335,335,67067,1,52396.448,1,0,1,4,9,1,0.4
100335,335,67068,1,50798.96747940044,1,0,1,6,8,1,0.4
100335,335,67069,1,50798.96747940044,1,0,1,6,8,1,0.4
100335,335,67070,1,53001.0224,1,0,1,6,9,1,0.4
100335,335,67071,1,51563.59208519454,1,0,1,4,9,1,0.4
100335,335,67072,1,52594.863926898426,1,0,1,4,8,1,0.4
100335,335,67073,1,53460.62312791794,1,0,1,6,8,1,0.4
100335,335,67074,1,56719.951293714,1,1,1,6,8,1,0.4
100335,335,67075,1,55721.855852436325,1,0,1,6,9,1,0.4
100335,335,67076,1,50798.96747940044,1,0,1,6,8,1,0.4
100335,335,67077,1,53935.5173211135,1,1,1,6,5,1,0.4
100335,335,67078,1,55419.32000000001,1,0,1,4,7,1,0.4
100335,335,67079,1,56719.951293714,1,0,2,3,8,1,0.39130434782608703
100335,335,67080,1,66291.17267861824,2,2,2,5,4,1,0.39130434782608703
100335,335,67081,1,50532.320243490656,1,0,2,3,7,1,0.39130434782608703
100335,335,67082,1,74844.87237908512,2,1,2,5,6,1,0.39130434782608703
100335,335,67083,1,90883.0593174605,2,0,2,7,6,1,0.39130434782608703
100335,335,67084,1,50532.320243490656,1,0,2,3,7,1,0.39130434782608703
100335,335,67085,1,66291.17267861824,2,2,2,5,4,1,0.39130434782608703
100335,335,67086,1,50252.98574024287,1,1,2,1,9,1,0.39130434782608703
100335,335,67087,1,56719.951293714,1,0,2,3,8,1,0.39130434782608703
100335,335,67088,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67089,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67090,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67091,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67092,1,89202.98689382717,5,0,6,7,3,1,0.4
100335,335,67093,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67094,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67095,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67096,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67097,1,89202.98689382717,5,0,6,7,3,1,0.4
100335,335,67098,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67099,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67100,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67101,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67102,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67103,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67104,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67105,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67106,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67107,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67108,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67109,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67110,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67111,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67112,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67113,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67114,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67115,1,64006.69902404455,4,1,4,2,8,1,0.4
100335,335,67116,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67117,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67118,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67119,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67120,1,69095.21339416067,2,0,4,1,8,1,0.4
100335,335,67121,1,69095.21339416067,2,0,4,1,8,1,0.4
100335,335,67122,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67123,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67124,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67125,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67126,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67127,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67128,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67129,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67130,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67131,1,89202.98689382717,5,0,6,7,3,1,0.4
100335,335,67132,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67133,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67134,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67135,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67136,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67137,1,67413.84576430451,2,2,4,1,3,1,0.4
100335,335,67138,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67139,1,51976.100821876105,2,0,4,2,4,1,0.4
100335,335,67140,1,132077.31544644115,2,1,2,1,9,1,1.0
100335,335,67141,1,159915.14962515258,5,3,6,2,3,1,0.40625
100335,335,67142,1,159915.14962515258,5,3,6,2,3,1,0.40625
100335,335,67143,1,159915.14962515258,5,3,6,2,3,1,0.40625
100335,335,67144,1,159915.14962515258,5,3,6,2,3,1,0.40625
100335,335,67145,1,159915.14962515258,5,3,6,2,3,1,0.40625
100335,335,67146,1,159915.14962515258,5,3,6,2,3,1,0.40625
100335,335,67147,1,159915.14962515258,5,3,6,2,3,1,0.40625
100335,335,67148,1,159915.14962515258,5,3,6,2,3,1,0.40625
100335,335,67149,1,159915.14962515258,5,3,6,2,3,1,0.40625
100335,335,67150,1,159915.14962515258,5,3,6,2,3,1,0.40625
100335,335,67151,1,159915.14962515258,5,3,6,2,3,1,0.40625
100335,335,67152,1,159915.14962515258,5,3,6,2,3,1,0.40625
100335,335,67153,1,159915.14962515258,5,3,6,2,3,1,0.40625
100336,336,67154,1,21384.249251167173,1,0,1,6,8,1,0.40019569471624267
100336,336,67155,1,25781.79604259727,1,1,1,4,7,1,0.40019569471624267
100336,336,67156,1,14630.102634067329,0,0,1,4,9,1,0.40019569471624267
100336,336,67157,1,20625.436834077816,1,0,1,6,8,1,0.40019569471624267
100336,336,67158,1,0.0,0,0,1,4,8,1,0.40019569471624267
100336,336,67159,1,21384.249251167173,1,1,1,6,2,1,0.40019569471624267
100336,336,67160,1,26415.463089288227,1,0,1,4,9,1,0.40019569471624267
100336,336,67161,1,-9.0,1,-9,1,-9,-9,3,0.40019569471624267
100336,336,67162,1,37282.087999999996,1,0,1,6,9,1,0.40019569471624267
100336,336,67163,1,13410.927414561716,0,0,1,6,9,1,0.40019569471624267
100336,336,67164,1,-9.0,0,-9,1,-9,-9,3,0.40019569471624267
100336,336,67165,1,28334.130257796507,1,0,1,6,7,1,0.40019569471624267
100336,336,67166,1,-9.0,1,-9,1,-9,-9,3,0.40019569471624267
100336,336,67167,1,15396.659460840368,0,0,1,4,8,1,0.40019569471624267
100336,336,67168,1,-9.0,0,-9,1,-9,-9,3,0.40019569471624267
100336,336,67169,1,29613.032339647296,1,0,1,6,8,1,0.40019569471624267
100336,336,67170,1,20152.480000000003,1,0,1,4,7,1,0.40019569471624267
100336,336,67171,1,14806.516169823648,0,0,1,6,9,1,0.40019569471624267
100336,336,67172,1,21384.249251167173,1,0,1,6,8,1,0.40019569471624267
100336,336,67173,1,40630.073577217634,1,1,1,6,3,1,0.40019569471624267
100336,336,67174,1,5527.766036734161,0,0,1,4,7,1,0.40019569471624267
100336,336,67175,1,11756.498995424356,0,0,1,6,8,1,0.40019569471624267
100336,336,67176,1,11587.676,1,0,1,4,9,1,0.40019569471624267
100336,336,67177,1,0.0,0,0,1,4,8,1,0.40019569471624267
100336,336,67178,1,0.0,0,0,1,4,8,1,0.40019569471624267
100336,336,67179,1,2438.350439011221,1,0,1,6,3,1,0.40019569471624267
100336,336,67180,1,32076.373876750768,1,0,1,4,7,1,0.40019569471624267
100336,336,67181,1,22209.774254735472,1,0,1,4,5,1,0.40019569471624267
100336,336,67182,1,21384.249251167173,1,0,1,6,8,1,0.40019569471624267
100336,336,67183,1,37282.087999999996,1,0,1,6,9,1,0.40019569471624267
100336,336,67184,1,-9.0,0,-9,1,-9,-9,3,0.40019569471624267
100336,336,67185,1,16038.186938375384,1,0,1,4,8,1,0.40019569471624267
100336,336,67186,1,9969.720887681256,0,0,1,6,9,1,0.40019569471624267
100336,336,67187,1,44906.92342745107,1,0,1,6,9,1,0.40019569471624267
100336,336,67188,1,37422.43618954256,1,0,1,4,8,1,0.40019569471624267
100336,336,67189,1,0.0,0,0,1,4,8,1,0.40019569471624267
100336,336,67190,1,9969.720887681256,0,0,1,4,9,1,0.40019569471624267
100336,336,67191,1,5527.766036734161,0,0,1,4,7,1,0.40019569471624267
100336,336,67192,1,-9.0,0,-9,1,-9,-9,3,0.40019569471624267
100336,336,67193,1,27799.52402651733,1,1,1,4,9,1,0.40019569471624267
100336,336,67194,1,28717.284000000003,0,0,1,4,9,1,0.40019569471624267
100336,336,67195,1,25664.628027694318,1,0,1,4,9,1,0.40019569471624267
100336,336,67196,1,21384.249251167173,1,1,1,4,8,1,0.40019569471624267
100336,336,67197,1,2015.248,1,0,1,4,8,1,0.40019569471624267
100336,336,67198,1,21384.249251167173,1,1,1,6,2,1,0.40019569471624267
100336,336,67199,1,11930.26816,0,0,1,4,9,1,0.40019569471624267
100336,336,67200,1,37282.087999999996,1,0,1,6,9,1,0.40019569471624267
100336,336,67201,1,-9.0,0,-9,1,-9,-9,3,0.40019569471624267
100336,336,67202,1,0.0,0,0,1,4,8,1,0.40019569471624267
100336,336,67203,1,14223.710894232125,1,0,1,4,8,1,0.40019569471624267
100336,336,67204,1,-9.0,0,-9,1,-9,-9,3,0.40019569471624267
100336,336,67205,1,19643.31145196604,1,0,1,6,7,1,0.40019569471624267
100336,336,67206,1,21384.249251167173,1,0,1,6,8,1,0.40019569471624267
100336,336,67207,1,18843.759578795565,1,0,1,6,5,1,0.40019569471624267
100336,336,67208,1,11886.958390179705,0,0,1,4,9,1,0.40019569471624267
100336,336,67209,1,10622.099969550076,0,0,1,4,9,1,0.40019569471624267
100336,336,67210,1,15503.580707096204,0,0,1,6,9,1,0.40019569471624267
100336,336,67211,1,11688.4384,0,0,1,4,9,1,0.40019569471624267
100336,336,67212,1,20625.436834077816,1,0,1,4,9,1,0.40019569471624267
100336,336,67213,1,11886.958390179705,0,0,1,4,9,1,0.40019569471624267
100336,336,67214,1,41951.795814500336,1,0,1,4,8,1,0.40019569471624267
100336,336,67215,1,19643.31145196604,1,0,1,6,7,1,0.40019569471624267
100336,336,67216,1,11653.371811253965,0,0,1,4,9,1,0.40019569471624267
100336,336,67217,1,14528.504699108526,1,0,1,4,9,1,0.40019569471624267
100336,336,67218,1,18137.232,1,0,1,6,5,1,0.40019569471624267
100336,336,67219,1,0.0,0,0,1,4,8,1,0.40019569471624267
100336,336,67220,1,3022.872000000001,1,0,1,6,9,1,0.40019569471624267
100336,336,67221,1,24383.504390112208,1,1,1,6,9,1,0.40019569471624267
100336,336,67222,1,4047.114419751797,0,0,1,4,7,1,0.40019569471624267
100336,336,67223,1,19608.40144704857,0,0,1,4,9,1,0.40019569471624267
100336,336,67224,1,0.0,0,0,1,6,9,1,0.40019569471624267
100336,336,67225,1,7518.247186951265,0,0,1,6,9,1,0.40019569471624267
100336,336,67226,1,24383.504390112208,1,1,1,6,9,1,0.40019569471624267
100336,336,67227,1,10858.111857870676,0,0,1,4,9,1,0.40019569471624267
100336,336,67228,1,0.0,0,0,1,6,9,1,0.40019569471624267
100336,336,67229,1,11653.371811253965,0,0,1,4,9,1,0.40019569471624267
100336,336,67230,1,23164.3291706066,1,0,1,6,9,1,0.40019569471624267
100336,336,67231,1,11654.415841886108,0,0,1,6,9,1,0.40019569471624267
100336,336,67232,1,433.13417351563413,0,0,1,4,9,1,0.40019569471624267
100336,336,67233,1,25661.09910140061,1,0,1,6,9,1,0.40019569471624267
100336,336,67234,1,11845.21293585892,0,0,1,4,9,1,0.40019569471624267
100336,336,67235,1,19245.82432605046,1,1,1,4,9,1,0.40019569471624267
100336,336,67236,1,23629.595422539733,0,0,1,6,8,1,0.40019569471624267
100336,336,67237,1,10264.439640560244,0,0,1,6,9,1,0.40019569471624267
100336,336,67238,1,19245.82432605046,1,1,1,4,9,1,0.40019569471624267
100336,336,67239,1,31236.343999999997,1,0,1,4,8,1,0.40019569471624267
100336,336,67240,1,8043.920365290349,0,0,1,6,9,1,0.40019569471624267
100336,336,67241,1,10264.439640560244,0,0,1,6,9,1,0.40019569471624267
100336,336,67242,1,38607.21528434433,1,1,1,4,7,1,0.40019569471624267
100336,336,67243,1,9673.1904,0,0,1,4,6,1,0.40019569471624267
100336,336,67244,1,10312.718417038908,1,0,1,6,7,1,0.40019569471624267
100336,336,67245,1,15188.891276340732,1,0,1,4,9,1,0.40019569471624267
100336,336,67246,1,13099.112,1,1,1,4,9,1,0.40019569471624267
100336,336,67247,1,20625.436834077816,1,0,1,6,8,1,0.40019569471624267
100336,336,67248,1,0.0,0,0,1,6,9,1,0.40019569471624267
100336,336,67249,1,10415.845601209301,0,0,1,4,9,1,0.40019569471624267
100336,336,67250,1,-9.0,0,-9,1,-9,-9,3,0.40019569471624267
100336,336,67251,1,13578.998274491158,0,0,1,6,6,1,0.40019569471624267
100336,336,67252,1,-9.0,1,-9,1,-9,-9,3,0.40019569471624267
100336,336,67253,1,30479.38048764027,1,0,1,4,7,1,0.40019569471624267
100336,336,67254,1,41951.795814500336,1,0,1,4,8,1,0.40019569471624267
100336,336,67255,1,10956.8219656695,0,0,1,4,9,1,0.40019569471624267
100336,336,67256,1,0.0,0,0,1,6,8,1,0.40019569471624267
100336,336,67257,1,10264.439640560244,0,0,1,6,3,1,0.40019569471624267
100336,336,67258,1,2062.543683407782,1,0,1,6,7,1,0.40019569471624267
100336,336,67259,1,7304.547977112999,0,1,1,6,2,1,0.40019569471624267
100336,336,67260,1,3047.938048764026,0,0,1,4,9,1,0.40019569471624267
100336,336,67261,1,22894.234885826376,0,0,1,6,8,1,0.40019569471624267
100336,336,67262,1,-9.0,0,-9,1,-9,-9,3,0.40019569471624267
100336,336,67263,1,1283.2314013847165,0,0,1,4,8,1,0.40019569471624267
100336,336,67264,1,11653.371811253965,0,0,1,4,9,1,0.40019569471624267
100336,336,67265,1,11343.9902587428,0,0,1,4,9,1,0.40019569471624267
100336,336,67266,1,27799.52402651733,1,1,1,4,9,1,0.40019569471624267
100336,336,67267,1,30479.38048764027,1,0,1,4,9,1,0.40019569471624267
100336,336,67268,1,9904.943920000003,0,0,1,6,5,1,0.40019569471624267
100336,336,67269,1,414.5824527550622,0,0,1,4,9,1,0.40019569471624267
100336,336,67270,1,16038.186938375384,1,0,1,6,8,1,0.40019569471624267
100336,336,67271,1,11055.532073468325,0,0,1,4,9,1,0.40019569471624267
100336,336,67272,1,17855.84812472459,1,0,1,6,8,1,0.40019569471624267
100336,336,67273,1,21384.249251167173,1,1,1,6,2,1,0.40019569471624267
100336,336,67274,1,34856.988249591515,1,0,1,6,8,1,0.40019569471624267
100336,336,67275,1,24383.504390112208,1,1,1,6,9,1,0.40019569471624267
100336,336,67276,1,19608.40144704857,0,0,1,4,9,1,0.40019569471624267
100336,336,67277,1,19643.31145196604,1,0,1,6,7,1,0.40019569471624267
100336,336,67278,1,10580.052,0,0,1,6,9,1,0.40019569471624267
100336,336,67279,1,24282.686518510785,0,0,1,6,8,1,0.40019569471624267
100336,336,67280,1,2062.543683407782,1,0,1,6,7,1,0.40019569471624267
100336,336,67281,1,21384.249251167173,1,0,1,6,8,1,0.40019569471624267
100336,336,67282,1,-9.0,0,-9,1,-9,-9,3,0.40019569471624267
100336,336,67283,1,11055.532073468325,0,0,1,4,9,1,0.40019569471624267
100336,336,67284,1,6201.432282838481,0,0,1,4,9,1,0.40019569471624267
100336,336,67285,1,19608.40144704857,0,0,1,4,9,1,0.40019569471624267
100336,336,67286,1,5053.232024349065,0,0,1,4,9,1,0.40019569471624267
100336,336,67287,1,10725.227153720463,0,0,1,6,9,1,0.40019569471624267
100336,336,67288,1,10725.227153720463,0,0,1,6,9,1,0.40019569471624267
100336,336,67289,1,26415.463089288227,1,0,1,4,9,1,0.40019569471624267
100336,336,67290,1,45343.08,1,1,1,4,9,1,0.40019569471624267
100336,336,67291,1,5527.766036734161,0,0,1,4,7,1,0.40019569471624267
100336,336,67292,1,11055.532073468325,0,0,1,4,9,1,0.40019569471624267
100336,336,67293,1,11761.337088141949,0,0,1,4,9,1,0.40019569471624267
100336,336,67294,1,6201.432282838481,0,0,1,4,9,1,0.40019569471624267
100336,336,67295,1,18604.296848515445,0,0,1,6,9,1,0.40019569471624267
100336,336,67296,1,10680.8144,0,0,1,6,9,1,0.40019569471624267
100336,336,67297,1,-9.0,0,-9,1,-9,-9,3,0.40019569471624267
100336,336,67298,1,7456.4176000000025,0,0,1,4,9,1,0.40019569471624267
100336,336,67299,1,11785.360455220902,0,0,1,6,9,1,0.40019569471624267
100336,336,67300,1,11587.676,0,0,1,4,9,1,0.40019569471624267
100336,336,67301,1,19608.40144704857,0,0,1,4,9,1,0.40019569471624267
100336,336,67302,1,21384.249251167173,1,0,1,6,8,1,0.40019569471624267
100336,336,67303,1,27939.43211367024,1,0,1,6,8,1,0.40019569471624267
100336,336,67304,1,2475.0524200893383,0,0,1,6,9,1,0.40019569471624267
100336,336,67305,1,20319.586991760167,0,0,1,6,3,1,0.40019569471624267
100336,336,67306,1,10312.718417038908,1,0,1,6,7,1,0.40019569471624267
100336,336,67307,1,11889.9632,0,0,1,4,9,1,0.40019569471624267
100336,336,67308,1,-9.0,0,-9,1,-9,-9,3,0.40019569471624267
100336,336,67309,1,15849.277853572938,1,0,1,6,8,1,0.40019569471624267
100336,336,67310,1,23887.846087315484,0,0,1,4,9,1,0.40019569471624267
100336,336,67311,1,9904.943920000003,0,0,1,6,5,1,0.40019569471624267
100336,336,67312,1,14630.102634067329,0,0,1,4,9,1,0.40019569471624267
100336,336,67313,1,5259.486392689843,0,0,1,6,8,1,0.40019569471624267
100336,336,67314,1,20152.480000000003,1,1,1,6,8,1,0.40019569471624267
100336,336,67315,1,-9.0,0,-9,1,-9,-9,3,0.40019569471624267
100336,336,67316,1,12091.488,1,1,1,6,9,1,0.40019569471624267
100336,336,67317,1,21491.17049742301,0,0,1,4,8,1,0.40019569471624267
100336,336,67318,1,45211.081056666386,1,0,1,4,9,1,0.40019569471624267
